Accession	Gene Names	Entry
OG6r21_140146	CR00840CA	Q5A856
OG6_101172	CR00850CA	A0A1D8PRT5
OG6_101832	CR00860CA	Q5A860
OG6_103790	CR00870CA	Q5A861
OG6r21_101538	CR00880WA	Q5A862
OG6_119793	CR00890CA	A0A1D8PRT6
OG6_101071	CR00900WA	Q5A863
OG6r21_167668	CR00910WA	A0A1D8PRT3
OG6_129971	CR00920WA	Q5A864
OG6_103278	CR00930WA	Q5A865
OG6_103278	CR00970WA	Q5A867
OG6_100772	CR00980CA	Q5A868
OG6_100807	CR00990WA	Q5A869
OG6_133293	CR01000CA	Q5A872
OG6r21_102281	CR01010WA	Q5A873
OG6r21_126973	CR01020CA	Q5A875
OG6_119786	CR01030WA	Q5A876
OG6_102934	CR01040CA	A0A1D8PRU4
OG6_101966	CR01050CA	Q5A878
OG6_118086	CR01060WA	Q5A879
OG6_104683	CR01070WA	Q5A880
OG6_102302	CR01080WA	Q5A881
OG6r21_101391	CR01090WA	A0A1D8PRW2
OG6_106193	CR01100CA	Q5A884
OG6_100507	CR01110WA	Q5A885
OG6_103784	CR01120CA	Q5A886
OG6_104242	CR01130WA	Q5A887
OG6_106304	CR01140CA	Q5A888
OG6_102931	CR01150CA	Q5A889
OG6_102181	CR01170WA	Q5A892
OG6_102492	CR01180WA	Q5A893
OG6_116904	CR01190CA	A0A1D8PRX5
OG6_100194	CR01200WA	Q5A894
OG6_103033	CR01210CA	Q5A895
OG6_116534	CR01220WA	Q5A896
OG6_101939	CR01230CA	A0A1D8PRX3
OG6_103553	CR01240CA	A0A1D8PRW9
OG6r21_167669	CR01250CA	Q5A899
OG6_500271	CR01260WA	A0A1D8PRX1
OG6_107140	CR01270CA	A0A1D8PRX4
OG6_104576	CR01280CA	Q5A8A2
OG6_105956	CR01290CA	A0A1D8PRY4
OG6_108706	CR01300WA	A0A1D8PRX9
OG6_100847	CR01310WA	A0A1D8PRY3
OG6_108204	CR01320CA	A0A1D8PRZ2
OG6_100435	CR01330WA	Q5A8A6
OG6_127200	CR01340WA	Q5A9E8
OG6_101315	CR01350CA	Q5A9E7
OG6_107147	CR01360WA	Q5A9E6
OG6_101240	CR01370CA	A0A1D8PRY0
OG6_109530	CR01380WA	A0A1D8PRY6
OG6_100642	CR01390WA	Q5A9E1
OG6_100541	CR01400WA	Q5A9D9
OG6_103591	CR01410CA	Q5A9D8
OG6_105326	CR01420WA	Q5A9D7
OG6_105076	CR01430WA	Q5A9D6
OG6r21_140148	CR01440CA	A0A1D8PRY8
OG6_105438	CR01470WA	Q5A9D4
OG6_103003	CR01480WA	A0A1D8PRZ3
OG6_103007	CR01490CA	A0A1D8PRY9
OG6_115950	CR01500WA	A0A1D8PRZ6
OG6r21_167671	CR01510CA	A0A1D8PS07
OG6_100270	CR01520WA	A0A1D8PRZ8
OG6r21_140149	CR01530CA	Q5A9C6
OG6_103737	CR01540WA	A0A1D8PS09
OG6_100330	CR01550CA	A0A1D8PS00
OG6_103567	CR01560WA	Q5A9C3
OG6_100991	CR01570WA	Q5A9C1
OG6_154522	CR01580CA	A0A1D8PS02
OG6_102508	CR01590CA	A0A1D8PS03
OG6r21_103129	CR01600CA	A0A1D8PS06
OG6_102041	CR01610CA	A0A1D8PS15
OG6_103138	CR01620CA	P82610
OG6_100215	CR01630CA	A0A1D8PS08
OG6_100215	CR01640CA	Q5A9B2
OG6_100519	CR01650WA	A0A1D8PS11
OG6_101284	CR01660CA	Q5A9A9
OG6_106034	CR01670WA	A0A1D8PS17
OG6_101649	CR01680CA	Q5A9A6
OG6_101014	CR01690CA	A0A1D8PS12
OG6_103012	CR01700CA	A0A1D8PS18
OG6_163359	CR01710WA	Q5A9A1
OG6_104966	CR01720WA	A0A1D8PS24
OG6_171998	CR01730WA	A0A1D8PS14
OG6_103564	CR01740WA	Q5A995
OG6_101252	CR01750CA	P0CY31
OG6_101233	CR01760CA	A0A1D8PS16
OG6_102131	CR01770CA	A0A1D8PS22
OG6_121376	CR01780WA	A0A1D8PS23
OG6_103909	CR01790CA	A0A1D8PS25
OG6_101879	CR01800CA	Q5A985
OG6_100721	CR01810CA	A0A1D8PS29
OG6_101297	CR01820WA	A0A1D8PS32
OG6_100318	CR01830CA	A0A1D8PS27
OG6_103247	CR01900CA	A0A1D8PS37
OG6_109942	CR01910CA	A0A1D8PS31
OG6_104145	CR01920WA	Q5A975
OG6_104652	CR01930CA	A0A1D8PS33
OG6_103646	CR01950WA	A0A1D8PS34
OG6_102708	CR01960CA	Q5A970
OG6_101237	CR01970CA	A0A1D8PS38
OG6_102800	CR01980CA	Q5A967
OG6_101925	CR01990CA	A0A1D8PS42
OG6_100359	CR02000CA	O94069
OG6_102439	CR02020CA	A0A1D8PS46
OG6_102591	CR02030CA	Q5A962
OG6_101386	CR02040WA	Q5A961
OG6_100220	CR02050CA	Q5A960
OG6_104655	CR02060WA	A0A1D8PS44
OG6_100245	CR02070CA	A0A1D8PS45
OG6_111222	CR02090CA	O93803
OG6_100893	CR02100CA	A0A1D8PS57
OG6_101983	CR02110WA	A0A1D8PS48
OG6_153330	CR02120CA	Q5A954
OG6_103352	CR02130WA	A0A1D8PS56
OG6_100217	CR02140WA	A0A1D8PS50
OG6_100059	CR02150WA	Q5A951
OG6_102789	CR02160WA	Q5A950
OG6_103275	CR02170WA	Q5A948
OG6_101372	CR02180WA	Q59UY6
OG6_500036	CR02190CA	Q59UY7
OG6_100483	CR02200CA	Q59UY8
OG6_101957	CR02210WA	Q59UZ0
OG6_140564	CR02220CA	A0A1D8PS61
OG6_140564	CR02240CA	Q59UZ4
OG6_102836	CR02250CA	A0A1D8PS67
OG6r21_112742	CR02260CA	A0A1D8PS66
OG6r21_104660	CR02270CA	A0A1D8PS62
OG6_137540	CR02280WA	Q59V01
OG6_107381	CR02290WA	Q59V02
OG6r21_102282	CR02300CA	A0A1D8PS60
OG6_104881	CR02330CA	A0A1D8PS73
OG6r21_110842	CR02340WA	A0A1D8PS70
OG6_100336	CR02350CA	A0A1D8PS75
OG6_100639	CR02360WA	A0A1D8PS79
OG6_102540	CR02370WA	O59933
OG6_152871	CR02380CA	A0A1D8PS74
OG6_499956	CR02390WA	A0A1D8PS72
OG6_101372	CR02400WA	A0A1D8PS71
OG6_107452	CR02410WA	A0A1D8PS69
OG6_102991	CR02420WA	A0A1D8PS68
OG6_103027	CR02430CA	A0A1D8PS77
OG6r21_140152	CR02440WA	A0A1D8PS78
OG6_122561	CR02460WA	Q59V20
OG6_140564	CR02490WA	Q59LT5
OG6_108325	CR02500WA	Q59LT6
OG6_100166	CR02510WA	A0A1D8PS81
OG6_102491	CR02520WA	Q59LT9
OG6_100364	CR02530WA	Q59LU0
OG6_109767	CR02540WA	Q59LV5
OG6_102545	CR02550CA	A0A1D8PS88
OG6_127204	CR02560CA	Q59LV8
OG6_107277	CR02570CA	Q59LU6
OG6_104342	CR02580WA	A0A1D8PS97
OG6_100085	CR02590CA	A0A1D8PS92
OG6r21_101682	CR02600WA	A0A1D8PS89
OG6_111140	CR02610CA	A0A1D8PS91
OG6_103954	CR02620CA	Q5A222
OG6_102642	CR02630CA	A0A1D8PS93
OG6_123090	CR02640WA	Q5A220
OG6_102453	CR02650CA	Q5A218
OG6r21_115571	CR02670CA	Q5A217
OG6_103226	CR02680WA	Q5A216
OG6_102852	CR02690WA	A0A1D8PSA3
OG6_143864	CR02700WA	Q5A214
OG6_102033	CR02710WA	Q5A213
OG6_500829	CR02720CA	A0A1D8PS98
OG6_198998	CR02740WA	A0A1D8PSB2
OG6r21_126975	CR02750CA	Q5A210
OG6_100248	CR02760CA	A0A1D8PSA6
OG6_102966	CR02770CA	A0A1D8PSA4
OG6_114830	CR02780WA	Q5A207
OG6_101465	CR02790CA	A0A1D8PSA5
OG6_102957	CR02800CA	A0A1D8PSB1
OG6_100871	CR02810WA	A0A1D8PSB5
OG6_100937	CR02820WA	A0A1D8PSA9
OG6_152975	CR02850CA	Q5A201
OG6_101682	CR02860WA	O42825
OG6_101228	CR02870WA	A0A1D8PSB0
OG6r21_104661	CR02880WA	Q5A1Z7
OG6_102868	CR02890CA	Q5A246
OG6_136451	CR02910WA	Q5A1Z5
OG6_100198	CR02920CA	Q5A1Z4
OG6r21_140154	CR02930WA	A0A1D8PSB8
OG6_115844	CR02940CA	Q5A1Z2
OG6_106076	CR02950CA	Q5A1Z1
OG6r21_102054	CR02960WA	Q5A1Y9
OG6_100822	CR02970CA	A0A1D8PSC6
OG6_104928	CR02980CA	A0A1D8PSB9
OG6_100984	CR02990CA	Q5A1Y2
OG6r21_102791	CR03000CA	A0A1D8PSD5
OG6_101299	CR03010CA	A0A1D8PSD6
OG6_101371	CR03020CA	Q5A1X9
OG6_100748	CR03030CA	A0A1D8PSC5
OG6_100060	CR03040CA	A0A1D8PSC9
OG6_116987	CR03050CA	A0A1D8PSC7
OG6_100893	CR03060WA	A0A1D8PSC8
OG6_101450	CR03070WA	A0A1D8PSD0
OG6_118280	CR03080CA	Q59UE6
OG6_113025	CR03090CA	A0A1D8PSE1
OG6_102083	CR03100WA	Q59UE8
OG6_101161	CR03110WA	A0A1D8PSE8
OG6_499937	CR03120WA	A0A1D8PSE0
OG6_103010	CR03130WA	A0A1D8PSD3
OG6_129040	CR03140CA	A0A1D8PSE4
OG6_129965	CR03150WA	A0A1D8PSD4
OG6_104044	CR03160WA	Q59UF6
OG6_100778	CR03170WA	Q59UF7
OG6_102660	CR03180WA	A0A1D8PSF4
OG6_103108	CR03200CA	A0A1D8PSF2
OG6_103165	CR03210CA	Q59UG2
OG6_100501	CR03220CA	Q59UG3
OG6_110895	CR03230WA	Q59UG4
OG6_102227	CR03240CA	A0A1D8PSD9
OG6r21_102283	CR03250CA	Q59UG6
OG6_103320	CR03260WA	A0A1D8PSD7
OG6_129076	CR03270WA	A0A1D8PSE5
OG6_115538	CR03280WA	A0A1D8PSE7
OG6_101384	CR03290CA	Q59UG9
OG6_115538	CR03300CA	A0A1D8PSF7
OG6_104512	CR03310CA	A0A1D8PSG9
OG6r21_112743	CR03320CA	A0A1D8PSH0
OG6_121406	CR03330WA	A0A1D8PSF1
OG6_143736	CR03340CA	Q59UH5
OG6_474188	CR03350CA	Q59UH7
OG6_102411	CR03360WA	Q59UH8
OG6_103506	CR03370CA	A0A1D8PSF5
OG6_101533	CR03380WA	Q59UI0
OG6_102536	CR03390CA	A0A1D8PSH5
OG6_101646	CR03400WA	A0A1D8PSG5
OG6r21_101683	CR03410WA	Q59UI3
OG6_102042	CR03420CA	A0A1D8PSH4
OG6_112058	CR03430WA	A0A1D8PSF9
OG6_103324	CR03440WA	A0A1D8PSG1
OG6_153240	CR03450WA	A0A1D8PSH1
OG6_133395	CR03460WA	A0A1D8PSG8
OG6r21_101834	CR03470WA	Q59ZZ8
OG6_115817	CR03480WA	A0A1D8PSG3
OG6_106506	CR03490WA	Q59ZZ6
OG6_101425	CR03500WA	A0A1D8PSH3
OG6r21_103546	CR03510WA	Q59ZZ4
OG6_102813	CR03520CA	A0A1D8PSI3
OG6_103871	CR03530WA	Q5A044
OG6_103147	CR03540WA	A0A1D8PSH8
OG6_103550	CR03550WA	Q59ZY9
OG6r21_102284	CR03560WA	Q59ZY8
OG6_101936	CR03570CA	A0A1D8PSH7
OG6_153240	CR03580CA	Q5A001
OG6_103324	CR03590CA	A0A1D8PSI5
OG6_101375	CR03600CA	Q5A006
OG6_122869	CR03610CA	A0A1D8PSJ6
OG6_111913	CR03620CA	A0A1D8PSJ4
OG6_109925	CR03630WA	Q5A029
OG6_103164	CR03640CA	Q5A026
OG6_102915	CR03650WA	A0A1D8PSJ3
OG6_100839	CR03660CA	A0A1D8PSJ0
OG6_115817	CR03670WA	A0A1D8PSI9
OG6_101499	CR03680CA	A0A1D8PSI8
OG6_100896	CR03690WA	A0A1D8PSI7
OG6r21_100885	CR03700CA	A0A1D8PSJ5
OG6_110919	CR03710CA	A0A1D8PSK8
OG6_101088	CR03720WA	Q5A017
OG6_101277	CR03730CA	Q5A016
OG6_101300	CR03740CA	Q5A015
OG6_104156	CR03750CA	Q5A014
OG6_109181	CR03760WA	Q5A013
OG6_101018	CR03770CA	A0A1D8PSK2
OG6_108593	CR03780CA	Q5A012
OG6_500418	CR03790CA	P0CY22
OG6_101963	CR03800CA	A0A1D8PSJ8
OG6_111913	CR03810WA	Q5A061
OG6_101235	CR03820CA	A0A1D8PSK4
OG6_101336	CR03830CA	Q5A034
OG6r21_106222	CR03840CA	A0A1D8PSL4
OG6_119729	CR03850WA	Q5A032
OG6_222606	CR03860CA	A0A1D8PSL1
OG6_500141	CR03870WA	Q5A030
OG6_109925	CR03880WA	Q5A6U1
OG6r21_101835	CR03890WA	Q5A6T8
OG6_100914	CR03900WA	Q5A6T5
OG6_103171	CR03910CA	A0A1D8PSN1
OG6_173251	CR03920CA	A0A1D8PSL9
OG6_109555	CR03930CA	A0A1D8PSL8
OG6_105039	CR03940WA	Q59JU3
OG6_101101	CR03950WA	Q5A6S7
OG6_102023	CR03960CA	Q5A723
OG6_101898	CR03970CA	A0A1D8PSL3
OG6_137804	CR03980WA	A0A1D8PSM2
OG6_102755	CR03990CA	Q5A6S3
OG6_101751	CR04000WA	Q5A6S2
OG6_143261	CR04010CA	Q5A6S0
OG6_104526	CR04020CA	A0A1D8PSM8
OG6_132634	CR04030WA	A0A1D8PSM7
OG6_100580	CR04040CA	Q5A6R7
OG6_102057	CR04050CA	P84149
OG6_100542	CR04060CA	Q5A6R5
OG6_102120	CR04070WA	A0A1D8PSM5
OG6_102234	CR04080CA	A0A1D8PSM6
OG6_101217	CR04090CA	Q5A6R2
OG6_100733	CR04100CA	Q5A6R1
OG6_104062	CR04110WA	A0A1D8PSP5
OG6_100652	CR04120CA	A0A1D8PSP4
OG6_100908	CR04130CA	Q5A6Q7
OG6_112859	CR04140WA	Q5A6Q6
OG6_101620	CR04150WA	A0A1D8PSP9
OG6_102534	CR04160CA	Q5A6Q4
OG6_100487	CR04170WA	A0A1D8PSN8
OG6_104278	CR04180CA	Q5A6Q0
OG6_101374	CR04190WA	Q5A6P9
OG6_100614	CR04200WA	A0A1D8PSQ3
OG6_104355	CR04210CA	Q5A6P6
OG6r21_102055	CR04220CA	Q5A6P5
OG6_103047	CR04230WA	A0A1D8PSP6
OG6_101162	CR04240CA	Q5A6P2
OG6_500752	CR04250WA	Q5A6P1
OG6_103409	CR04260WA	A0A1D8PSP7
OG6_500879	CR04270CA	A0A1D8PSQ9
OG6_103267	CR04280CA	Q5A6N8
OG6_101084	CR04290WA	Q5A6N7
OG6_101428	CR04300WA	A0A1D8PSR2
OG6_500873	CR04310CA	Q5A6N5
OG6r21_108079	CR04330WA	A0A1D8PSQ8
OG6_100411	CR04340WA	Q5A6N1
OG6_103861	CR04350CA	A0A1D8PSR0
OG6_102271	CR04360CA	Q5A6M9
OG6r21_101684	CR04370WA	Q5A6M7
OG6_100064	CR04380CA	Q5A6M6
OG6r21_109278	CR04390CA	A0A1D8PSQ6
OG6r21_167673	CR04400WA	A0A1D8PSR4
OG6_153968	CR04410WA	A0A1D8PSR5
OG6_109825	CR04420CA	Q5A6M2
OG6r21_294836	CR04440CA	Q5A6M0
OG6_102926	CR04450CA	A0A1D8PSS1
OG6r21_105370	CR04460CA	Q5A6L7
OG6_103319	CR04470WA	Q5A6L6
OG6_105635	CR04480CA	Q5A6L5
OG6_102448	CR04490CA	Q5A6L4
OG6_100398	CR04500CA	A0A1D8PSR6
OG6_100418	CR04510WA	P83776
OG6_123095	CR04520WA	A0A1D8PSS3
OG6_101016	CR04530WA	Q5A6L1
OG6_103265	CR04540CA	Q5A6L0
OG6_101207	CR04550WA	A0A1D8PSS4
OG6_101387	CR04560CA	Q5A6K8
OG6_104031	CR04570CA	P39827
OG6_105363	CR04580WA	Q5A6K5
OG6_103552	CR04590CA	A0A1D8PSU2
OG6_101565	CR04600WA	A0A1D8PSS6
OG6_105093	CR04610CA	Q5A6K2
OG6_104355	CR04620CA	A0A1D8PST5
OG6_100014	CR04630CA	Q5A6K0
OG6_116858	CR04640WA	A0A1D8PSU4
OG6_102635	CR04650WA	A0A1D8PST9
OG6_102276	CR04660CA	Q59KI0
OG6r21_140157	CR04680CA	A0A1D8PST1
OG6r21_167689	CR04710WA	A0A1D8PSU5
OG6_103743	CR04720CA	Q59KI4
OG6_110442	CR04730WA	A0A1D8PST6
OG6_101332	CR04740CA	Q59MZ5
OG6_500454	CR04750WA	A0A1D8PSU1
OG6_102962	CR04760CA	Q59MZ6
OG6r21_126976	CR04770CA	A0A1D8PSU9
OG6_102056	CR04780WA	Q59MZ8
OG6r21_102529	CR04790WA	A0A1D8PSU3
OG6_105463	CR04800WA	Q59MZ9
OG6_100514	CR04810WA	A0A1D8PSV5
OG6r21_105371	CR04820WA	Q59N01
OG6r21_101685	CR04830CA	Q59N02
OG6r21_140158	CR04840CA	Q59N20
OG6r21_167674	CR04850CA	A0A1D8PSU7
OG6r21_102835	CR04860CA	A0A1D8PSX4
OG6_100163	CR04870CA	A0A1D8PSW6
OG6_102336	CR04880WA	A0A1D8PSW2
OG6_102195	CR04890WA	Q59N08
OG6r21_140159	CR04900CA	Q59N10
OG6_103705	CR04910WA	A0A1D8PSW8
OG6_104304	CR04920WA	Q59KC4
OG6_105746	CR04930WA	A0A1D8PSW1
OG6_100210	CR04940WA	A0A1D8PSW5
OG6r21_102530	CR04950WA	A0A1D8PSV9
OG6_111915	CR04960CA	A0A1D8PSY8
OG6r21_126977	CR04970CA	A0A1D8PSY0
OG6r21_126978	CR04980CA	A0A1D8PSX3
OG6_127524	CR04990CA	Q59KQ4
OG6_124905	CR05010WA	A0A1D8PSW4
OG6_103579	CR05020WA	Q59QM3
OG6_574258	CR05030WA	A0A1D8PSW7
OG6_100668	CR05050WA	A0A1D8PSY1
OG6_101800	CR05080WA	A0A1D8PSX0
OG6_100060	CR05090CA	A0A1D8PSX6
OG6_104442	CR05100WA	A0A1D8PSZ1
OG6_222578	CR05120WA	Q59QN2
OG6_105968	CR05130CA	A0A1D8PSY2
OG6_101538	CR05140WA	Q59QN4
OG6_127201	CR05150WA	A0A1D8PSW9
OG6_104243	CR05160CA	Q59QN5
OG6_112762	CR05170CA	Q59QN6
OG6_100664	CR05180CA	Q59QN7
OG6_127524	CR05190WA	Q59KQ4
OG6r21_101392	CR05200CA	Q59KQ3
OG6_188299	CR05210WA	A0A1D8PT10
OG6_100613	CR05220CA	Q59KQ1
OG6_100011	CR05240CA	A0A1D8PSY7
OG6_105655	CR05250CA	Q59KP9
OG6_101518	CR05260CA	Q59KK0
OG6_104259	CR05290WA	P87207
OG6_116848	CR05300CA	Q59KJ7
OG6_100926	CR05310WA	Q59KJ6
OG6r21_167676	CR05330WA	A0A1D8PSY6
OG6_152608	CR05340CA	A0A1D8PSZ0
OG6r21_119645	CR05360CA	A0A1D8PT21
OG6_101948	CR05380CA	A0A1D8PT03
OG6_101948	CR05390WA	A0A1D8PT02
OG6_127524	CR05430WA	A0A1D8PSZ6
OG6_105385	CR05440WA	Q59K86
OG6_104944	CR05450CA	A0A1D8PT01
OG6_112869	CR05460WA	A0A1D8PSZ5
OG6_101369	CR05480WA	A0A1D8PT04
OG6_101024	CR05490WA	A0A1D8PT00
OG6r21_102285	CR05500CA	Q59M47
OG6_186240	CR05510WA	Q59M48
OG6_102068	CR05520WA	Q59M49
OG6_113584	CR05530CA	Q59M50
OG6_103040	CR05540CA	A0A1D8PT11
OG6_100190	CR05550CA	Q59M52
OG6_101881	CR05560WA	Q59M53
OG6_100448	CR05570CA	A0A1D8PT08
OG6_500588	CR05580CA	A0A1D8PT15
OG6_343233	CR05610CA	Q59M56
OG6_101006	CR05620CA	Q59PR1
OG6_102828	CR05630WA	Q59PR3
OG6_121410	CR05640CA	Q59PR4
OG6_101494	CR05650WA	P43072
OG6_102265	CR05660WA	Q59PR7
OG6_143619	CR05670CA	Q59PR9
OG6r21_140165	CR05680CA	Q59PS0
OG6_101327	CR05690WA	A0A1D8PT17
OG6_101876	CR05700CA	Q59PS2
OG6r21_140166	CR05710CA	Q59PS3
OG6_100616	CR05720WA	Q92410
OG6r21_102056	CR05730CA	A0A1D8PT47
OG6_499951	CR05740CA	Q59PS6
OG6_112381	CR05750WA	Q59PS7
OG6_499848	CR05760CA	A0A1D8PT31
OG6r21_102531	CR05770WA	A0A1D8PT24
OG6_100544	CR05780WA	Q59PT0
OG6_101426	CR05790CA	A0A1D8PT27
OG6_127222	CR05800CA	Q59PT4
OG6_105043	CR05830CA	A0A1D8PT33
OG6_104834	CR05840WA	Q59PT6
OG6_137695	CR05860WA	Q59PT7
OG6_148720	CR05880WA	Q59PT8
OG6_132519	CR05890CA	A0A1D8PT39
OG6_103725	CR05900WA	A0A1D8PT35
OG6_101618	CR05910WA	Q59PU1
OG6_181780	CR05920CA	A0A1D8PT36
OG6_100339	CR05940WA	A0A1D8PT38
OG6_100076	CR05950CA	A0A1D8PT53
OG6r21_112744	CR05960WA	A0A1D8PT42
OG6_101424	CR05970CA	Q5A283
OG6_116931	CR05980WA	A0A1D8PT66
OG6_137793	CR05990CA	Q5A287
OG6_119246	CR06000WA	A0A1D8PT45
OG6r21_115572	CR06010WA	A0A1D8PT44
OG6r21_126979	CR06020WA	A0A1D8PT46
OG6_109325	CR06030CA	A0A1D8PT50
OG6_110015	CR06040WA	A0A1D8PT49
OG6_100334	CR06050WA	P43063
OG6r21_126980	CR06060WA	A0A1D8PT51
OG6_100431	CR06070WA	Q59V93
OG6_100302	CR06080WA	Q59V92
OG6_102432	CR06090WA	Q59V90
OG6_111924	CR06100CA	A0A1D8PT54
OG6_102578	CR06110CA	Q59V88
OG6_499906	CR06120WA	Q59V85
OG6r21_102057	CR06140WA	A0A1D8PT62
OG6_100666	CR06150CA	A0A1D8PT56
OG6_122175	CR06160CA	Q59VC6
OG6_500616	CR06170WA	A0A1D8PT61
OG6_101628	CR06180WA	A0A1D8PT60
OG6_102776	CR06230WA	A0A1D8PT85
OG6_186829	CR06240CA	A0A1D8PT64
OG6r21_112741	CR06250WA	A0A1D8PT65
OG6_160081	CR06260WA	A0A1D8PT67
OG6_124140	CR06270WA	Q59V73
OG6r21_101255	CR06290CA	A0A1D8PT68
OG6r21_119646	CR06300CA	A0A1D8PT71
OG6_116901	CR06310WA	Q59V67
OG6r21_110843	CR06320CA	Q59V66
OG6r21_106224	CR06330CA	Q59V65
OG6_100716	CR06340CA	P83780
OG6r21_100621	CR06380CA	A0A1D8PT74
OG6_100222	CR06420WA	Q59U06
OG6r21_104043	CR06430WA	Q59U07
OG6_110460	CR06440CA	Q59U10
OG6_103124	CR06450WA	Q59U11
OG6_100130	CR06460WA	A0A1D8PT82
OG6_102274	CR06470WA	A0A1D8PT95
OG6_133387	CR06480CA	A0A1D8PT86
OG6_100393	CR06490CA	O74261
OG6_199035	CR06500CA	A0A1D8PTA6
OG6_199035	CR06510WA	A0A1D8PT83
OG6_100976	CR06520CA	A0A1D8PT80
OG6_101501	CR06530WA	A0A1D8PT84
OG6_102884	CR06540WA	A0A1D8PT88
OG6r21_140168	CR06550CA	A0A1D8PT91
OG6_100360	CR06560CA	A0A1D8PT90
OG6_117465	CR06570CA	A0A1D8PTA5
OG6r21_140169	CR06580WA	A0A1D8PT97
OG6_115878	CR06590CA	A0A1D8PT93
OG6_137784	CR06610WA	A0A1D8PTB4
OG6_129911	CR06620WA	A0A1D8PT92
OG6_121373	CR06640CA	A0A1D8PT87
OG6_119575	CR06650CA	Q59Q01
OG6_124924	CR06660WA	A0A1D8PTA4
OG6_114877	CR06670WA	Q59PZ9
OG6_500748	CR06680CA	A0A1D8PT99
OG6_188633	CR06690CA	Q59PZ7
OG6_101429	CR06700CA	Q59PZ6
OG6_101489	CR06710CA	Q59PZ5
OG6_101748	CR06720WA	Q59PZ4
OG6_102679	CR06730WA	Q59PZ3
OG6_101900	CR06740WA	Q59PZ2
OG6_101621	CR06750CA	Q59PZ1
OG6_100409	CR06760CA	A0A1D8PTB5
OG6_109739	CR06770CA	Q59MT3
OG6_500648	CR06780WA	A0A1D8PTA8
OG6_124924	CR06790CA	Q59MT5
OG6_100120	CR06800CA	Q59VN4
OG6_100119	CR06810WA	Q59VN2
OG6_125877	CR06820WA	A0A1D8PTC9
OG6_105102	CR06830CA	Q59MU0
OG6_102630	CR06840WA	Q59MU1
OG6_102262	CR06850CA	A0A1D8PTB6
OG6_500187	CR06860CA	Q59MU3
OG6_114877	CR06870CA	A0A1D8PTC0
OG6_102923	CR06900CA	A0A1D8PTC1
OG6_119803	CR06910WA	A0A1D8PTC8
OG6r21_140187	CR06920WA	A0A1D8PTC7
OG6r21_101393	CR06930WA	A0A1D8PTB7
OG6r21_103130	CR06940WA	A0A1D8PTD9
OG6_103475	CR06950CA	A0A1D8PTB8
OG6_103513	CR06960WA	Q59SM3
OG6_103383	CR06970CA	A0A1D8PTC5
OG6_104693	CR06980WA	A0A1D8PTD6
OG6r21_108081	CR06990WA	A0A1D8PTD5
OG6_101586	CR07000CA	A0A1D8PTD0
OG6_100216	CR07010WA	Q59SM8
OG6_100801	CR07020WA	A0A1D8PTD8
OG6_103080	CR07030CA	Q59SN0
OG6_109739	CR07040WA	A0A1D8PTE9
OG6_100435	CR07050CA	A0A1D8PTD1
OG6_111974	CR07060CA	Q59SN6
OG6_109932	CR07070CA	Q59L12
OG6_101255	CR07080WA	Q59L13
OG6_101741	CR07090WA	A0A1D8PTE0
OG6_123074	CR07100WA	A0A1D8PTE4
OG6r21_104662	CR07110CA	A0A1D8PTE6
OG6_104538	CR07120CA	A0A1D8PTE7
OG6_113965	CR07130CA	Q59K96
OG6r21_119647	CR07140CA	A0A1D8PTG1
OG6_100418	CR07150WA	Q59TZ8
OG6_105935	CR07160CA	Q59TZ9
OG6_119760	CR07170WA	A0A1D8PTE1
OG6_129300	CR07180WA	A0A1D8PTF1
OG6_115961	CR07190WA	A0A1D8PTF4
OG6_102347	CR07200WA	A0A1D8PTF3
OG6_102485	CR07210WA	Q59RN2
OG6_100282	CR07220CA	A0A1D8PTF6
OG6_500934	CR07230WA	Q59RN6
OG6_137777	CR07240CA	Q59RN8
OG6_106209	CR07250CA	A0A1D8PTG0
OG6_103073	CR07260CA	Q59RP1
OG6_110766	CR07270CA	A0A1D8PTF7
OG6_114877	CR07280WA	A0A1D8PTF8
OG6_114877	CR07290WA	A0A1D8PTG2
OG6_114877	CR07300WA	A0A1D8PTF9
OG6r21_102532	CR07310WA	A0A1D8PTG3
OG6_104174	CR07320CA	Q59RP7
OG6_101597	CR07330WA	A0A1D8PTG5
OG6r21_104044	CR07340CA	A0A1D8PTH5
OG6r21_101836	CR07350WA	A0A1D8PTH2
OG6_126571	CR07360WA	Q59RQ0
OG6_143629	CR07370WA	Q59RQ1
OG6_102003	CR07380CA	Q59RQ2
OG6_100929	CR07390CA	Q59RQ4
OG6_100523	CR07400CA	Q59RQ6
OG6_101182	CR07420WA	A0A1D8PTH3
OG6_135229	CR07440WA	Q59RR0
OG6_220878	CR07450CA	Q59RR3
OG6r21_104045	CR07460CA	A0A1D8PTI1
OG6_106143	CR07470WA	Q59RR5
OG6_105935	CR07480WA	A0A1D8PTH4
OG6_100418	CR07490CA	Q59RR7
OG6r21_167677	CR07500WA	A0A1D8PTH8
OG6_101868	CR07510WA	A0A1D8PTI0
OG6_100582	CR07520CA	A0A1D8PTI2
OG6_173339	CR07530CA	Q59KX3
OG6r21_109279	CR07540CA	A0A1D8PTI6
OG6_115961	CR07560WA	A0A1D8PTI9
OG6r21_101686	CR07570WA	A0A1D8PTJ1
OG6_103652	CR07580CA	A0A1D8PTJ4
OG6_101558	CR07590WA	Q59V63
OG6_103309	CR07600WA	A0A1D8PTJ0
