Entry	Entry Name	Protein names	Gene Names
A0A1D8PI40	A0A1D8PI40_CANAL	Uncharacterized protein	CAALFM_C208330WA orf19.8930
A0A1D8PI45	A0A1D8PI45_CANAL	Thiol-specific monooxygenase	CAALFM_C207840WA orf19.9743
A0A1D8PI53	A0A1D8PI53_CANAL	Uncharacterized protein	CAALFM_C208450WA orf19.11117
A0A1D8PI61	A0A1D8PI61_CANAL	Msu1p	MSU1 CAALFM_C208550CA orf19.11107
A0A1D8PI63	A0A1D8PI63_CANAL	Uncharacterized protein	CAALFM_C208580WA orf19.11104
A0A1D8PI65	A0A1D8PI65_CANAL	Thioesterase domain-containing protein	CAALFM_C208510WA orf19.11110
A0A1D8PI66	A0A1D8PI66_CANAL	CUE domain-containing protein	CAALFM_C207860WA orf19.9742
A0A1D8PI67	A0A1D8PI67_CANAL	Uncharacterized protein	CAALFM_C208060WA orf19.2178.1
A0A1D8PI75	A0A1D8PI75_CANAL	Uncharacterized protein	CAALFM_C208350CA orf19.12588
A0A1D8PI79	A0A1D8PI79_CANAL	Pex17p	PEX17 CAALFM_C208710WA orf19.11088
A0A1D8PI81	A0A1D8PI81_CANAL	Ifm3p	IFM3 CAALFM_C208080CA orf19.9722
A0A1D8PI82	A0A1D8PI82_CANAL	Uncharacterized protein	CAALFM_C208750WA orf19.11083
A0A1D8PI83	A0A1D8PI83_CANAL	Stn1p	STN1 CAALFM_C208470CA orf19.11114
A0A1D8PI86	A0A1D8PI86_CANAL	Ribosome biosynthesis protein	CAALFM_C208180CA orf19.9713
A0A1D8PI89	A0A1D8PI89_CANAL	Uncharacterized protein	CAALFM_C208320CA orf19.8931
A0A1D8PI97	A0A1D8PI97_CANAL	Uncharacterized protein	CAALFM_C209050CA orf19.7829
A0A1D8PIA0	A0A1D8PIA0_CANAL	DUF2433 domain-containing protein	CAALFM_C208910CA orf19.7848
A0A1D8PIA1	A0A1D8PIA1_CANAL	Uncharacterized protein	CAALFM_C208400CA orf19.1433.1
A0A1D8PIA3	A0A1D8PIA3_CANAL	Asparagine synthase	CAALFM_C208530CA orf19.11109
A0A1D8PIA4	A0A1D8PIA4_CANAL	Arrestin C-terminal-like domain-containing protein	CAALFM_C208960CA orf19.7842
A0A1D8PIA6	A0A1D8PIA6_CANAL	Slp2p	SLP2 CAALFM_C209170WA orf19.11560
A0A1D8PIA9	A0A1D8PIA9_CANAL	Uncharacterized protein	CAALFM_C208520CA orf19.3626.1
A0A1D8PIB7	A0A1D8PIB7_CANAL	MINDY deubiquitinase domain-containing protein	CAALFM_C208620WA orf19.11098
A0A1D8PIC2	A0A1D8PIC2_CANAL	Uncharacterized protein	CAALFM_C208900WA orf19.216.1
A0A1D8PIC9	A0A1D8PIC9_CANAL	INO80 complex subunit B-like conserved region domain-containing protein	CAALFM_C208720WA orf19.11087
A0A1D8PID2	A0A1D8PID2_CANAL	Uncharacterized protein	CAALFM_C208990CA orf19.7836
A0A1D8PID5	A0A1D8PID5_CANAL	Uncharacterized protein	CAALFM_C209000CA orf19.7834
A0A1D8PIE2	A0A1D8PIE2_CANAL	Uncharacterized protein	CAALFM_C209420WA orf19.9168
A0A1D8PIE4	A0A1D8PIE4_CANAL	Uncharacterized protein	CAALFM_C209330CA orf19.11575
A0A1D8PIE5	A0A1D8PIE5_CANAL	Uncharacterized protein	CAALFM_C209110CA orf19.4069
A0A1D8PIE9	A0A1D8PIE9_CANAL	PCI domain-containing protein	CAALFM_C209560CA orf19.8978
A0A1D8PIF0	A0A1D8PIF0_CANAL	RRM domain-containing protein	CAALFM_C209650WA orf19.8967
A0A1D8PIF1	A0A1D8PIF1_CANAL	SAP domain-containing protein	CAALFM_C209040WA orf19.7830
A0A1D8PIF2	A0A1D8PIF2_CANAL	SWIM-type domain-containing protein	CAALFM_C209100CA orf19.11551
A0A1D8PIF3	A0A1D8PIF3_CANAL	DUF202 domain-containing protein	CAALFM_C209030WA orf19.7831
A0A1D8PIH9	A0A1D8PIH9_CANAL	NAD+ transporter	CAALFM_C209610WA orf19.8971
A0A1D8PII4	A0A1D8PII4_CANAL	Pantetheine-phosphate adenylyltransferase	CAALFM_C210060CA orf19.9343
A0A1D8PIJ1	A0A1D8PIJ1_CANAL	Luciferase-like domain-containing protein	CAALFM_C209860CA orf19.8945
A0A1D8PIJ8	A0A1D8PIJ8_CANAL	Sulfurtransferase	CAALFM_C209960WA orf19.8936
A0A1D8PIK1	A0A1D8PIK1_CANAL	Uncharacterized protein	CAALFM_C209690CA orf19.8963
A0A1D8PIK3	A0A1D8PIK3_CANAL	Peptidase M20 dimerisation domain-containing protein	CAALFM_C209810CA orf19.8949
A0A1D8PIK6	A0A1D8PIK6_CANAL	PI31 proteasome regulator C-terminal domain-containing protein	CAALFM_C209980WA orf19.9351
A0A1D8PIK8	A0A1D8PIK8_CANAL	Uncharacterized protein	COE1 CAALFM_C209790WA orf19.8951
A0A1D8PIK9	A0A1D8PIK9_CANAL	Uncharacterized protein	CAALFM_C209820WA orf19.8948
A0A1D8PIL7	A0A1D8PIL7_CANAL	RGS domain-containing protein	CAALFM_C210090CA orf19.9341
A0A1D8PIL9	A0A1D8PIL9_CANAL	Complex I-B15	CAALFM_C209830CA orf19.1367.1
A0A1D8PIM0	A0A1D8PIM0_CANAL	Ifr1p	IFR1 CAALFM_C210180WA orf19.9332
A0A1D8PIM3	A0A1D8PIM3_CANAL	C2H2-type domain-containing protein	CAALFM_C210000CA orf19.1782.1
A0A1D8PIN2	A0A1D8PIN2_CANAL	Uncharacterized protein	CAALFM_C210130WA orf19.9337
A0A1D8PIN7	A0A1D8PIN7_CANAL	Alpha-1,6-mannanase	ECS1 CAALFM_C210150WA orf19.9335
A0A1D8PIP0	A0A1D8PIP0_CANAL	Slr1p	SLR1 CAALFM_C210290WA orf19.9319
A0A1D8PIP4	A0A1D8PIP4_CANAL	Uncharacterized protein	CAALFM_C210300CA orf19.9316
A0A1D8PIP8	A0A1D8PIP8_CANAL	Sporulation-specific protein 2	CAALFM_C210320CA orf19.9313
A0A1D8PIQ4	A0A1D8PIQ4_CANAL	Uncharacterized protein	CAALFM_C210330CA
A0A1D8PIR7	A0A1D8PIR7_CANAL	Mtr2p	MTR2 CAALFM_C210640CA orf19.5342.1
A0A1D8PIS1	A0A1D8PIS1_CANAL	Glycine zipper 2TM domain-containing protein	CAALFM_C210650WA orf19.5342.2
A0A1D8PIS7	A0A1D8PIS7_CANAL	tRNA methylation protein	CAALFM_C210820CA orf19.12825
A0A1D8PIT1	A0A1D8PIT1_CANAL	Uncharacterized protein	CAALFM_C210870WA orf19.12830
A0A1D8PIT9	A0A1D8PIT9_CANAL	Tlo7p	TLO7 CAALFM_C300060WA orf19.12922
A0A1D8PIU6	A0A1D8PIU6_CANAL	Uncharacterized protein	CAALFM_C210830WA orf19.5365.1
A0A1D8PIW5	A0A1D8PIW5_CANAL	Uncharacterized protein	CAALFM_C300010CA orf19.12929
A0A1D8PIX3	A0A1D8PIX3_CANAL	Utp8p	UTP8 CAALFM_C300330WA orf19.12891
A0A1D8PIY8	A0A1D8PIY8_CANAL	FLO9p	FLO9 CAALFM_C300580WA
A0A1D8PIZ2	A0A1D8PIZ2_CANAL	Mitochondrial protein PET191	CAALFM_C300620CA orf19.5394.1
A0A1D8PJ04	A0A1D8PJ04_CANAL	Serine/threonine protein kinase	CAALFM_C300790WA orf19.12831
A0A1D8PJ09	A0A1D8PJ09_CANAL	Uncharacterized protein	CAALFM_C300910WA orf19.6168
A0A1D8PJ10	A0A1D8PJ10_CANAL	Eisosome protein 1	CAALFM_C300850CA orf19.6160
A0A1D8PJ12	A0A1D8PJ12_CANAL	Acylglycerone-phosphate reductase	AYR1 CAALFM_C300900CA orf19.6167
A0A1D8PJ21	A0A1D8PJ21_CANAL	Uncharacterized protein	CAALFM_C301020WA orf19.10042
A0A1D8PJ22	A0A1D8PJ22_CANAL	Ato1p	ATO1 CAALFM_C300920WA orf19.6169
A0A1D8PJ24	A0A1D8PJ24_CANAL	Uncharacterized protein	CAALFM_C301060WA orf19.2509.1
A0A1D8PJ28	A0A1D8PJ28_CANAL	Prm9p	PRM9 CAALFM_C301040CA orf19.10044
A0A1D8PJ33	A0A1D8PJ33_CANAL	Uncharacterized protein	CAALFM_C301180CA orf19.10665
A0A1D8PJ34	A0A1D8PJ34_CANAL	DUF676 domain-containing protein	CAALFM_C300890CA orf19.6166
A0A1D8PJ35	A0A1D8PJ35_CANAL	ZZ-type domain-containing protein	CAALFM_C301130CA orf19.10051
A0A1D8PJ38	A0A1D8PJ38_CANAL	Bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase	SCT1 CAALFM_C300820WA orf19.6154
A0A1D8PJ42	A0A1D8PJ42_CANAL	Ato2p	ATO2 CAALFM_C300930WA orf19.10032
A0A1D8PJ49	A0A1D8PJ49_CANAL	Uncharacterized protein	CAALFM_C301050CA orf19.10045
A0A1D8PJ53	A0A1D8PJ53_CANAL	Uncharacterized protein	CAALFM_C301090WA orf19.2511.2
A0A1D8PJ61	A0A1D8PJ61_CANAL	Actin patches distal protein 1	CAALFM_C301150CA orf19.158
A0A1D8PJ62	A0A1D8PJ62_CANAL	Uncharacterized protein	MNE1 CAALFM_C301110CA orf19.10049
A0A1D8PJ63	A0A1D8PJ63_CANAL	Uncharacterized protein	CAALFM_C301070CA orf19.10046
A0A1D8PJ78	A0A1D8PJ78_CANAL	Uncharacterized protein	CAALFM_C301440CA
A0A1D8PJ82	A0A1D8PJ82_CANAL	Uncharacterized protein	CAALFM_C301590WA orf19.9253
A0A1D8PJ87	A0A1D8PJ87_CANAL	Oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase domain-containing protein	CAALFM_C301620WA orf19.9250
A0A1D8PJ88	A0A1D8PJ88_CANAL	Uncharacterized protein	CAALFM_C301680CA orf19.9245
A0A1D8PJ90	A0A1D8PJ90_CANAL	Peptidase A2 domain-containing protein	CAALFM_C301670WA orf19.9246
A0A1D8PJ92	A0A1D8PJ92_CANAL	Uncharacterized protein	CAALFM_C301640CA orf19.9248
A0A1D8PJ94	A0A1D8PJ94_CANAL	Uncharacterized protein	CAALFM_C301780CA orf19.1667.1
A0A1D8PJ98	A0A1D8PJ98_CANAL	Phosphatidate phosphatase	CAALFM_C301510WA orf19.9265
A0A1D8PJ99	A0A1D8PJ99_CANAL	Uncharacterized protein	CAALFM_C301740CA orf19.1671.1
A0A1D8PJA1	A0A1D8PJA1_CANAL	Regulator of phospholipase D SRF1	CAALFM_C301690WA orf19.9244
A0A1D8PJA2	A0A1D8PJA2_CANAL	FYVE-type domain-containing protein	CAALFM_C301900CA orf19.9225
A0A1D8PJA6	A0A1D8PJA6_CANAL	NAD-dependent epimerase/dehydratase domain-containing protein	CAALFM_C301610WA orf19.9251
A0A1D8PJA9	A0A1D8PJA9_CANAL	Uncharacterized protein	PAL1 CAALFM_C301890CA orf19.9226
A0A1D8PJB1	A0A1D8PJB1_CANAL	Mitochondrial 37S ribosomal protein MRP1	CAALFM_C301850WA orf19.9231
A0A1D8PJB6	A0A1D8PJB6_CANAL	Uncharacterized protein	CAALFM_C301940CA orf19.9223
A0A1D8PJB8	A0A1D8PJB8_CANAL	Plasma membrane proteolipid 3	CAALFM_C301910CA
A0A1D8PJC1	A0A1D8PJC1_CANAL	Tom6p	TOM6 CAALFM_C301980CA orf19.9219
A0A1D8PJC5	A0A1D8PJC5_CANAL	Phospholipid/glycerol acyltransferase domain-containing protein	CAALFM_C302010CA orf19.9216
A0A1D8PJC7	A0A1D8PJC7_CANAL	DUF1749-domain-containing protein	CAALFM_C302090CA orf19.9205
A0A1D8PJC8	A0A1D8PJC8_CANAL	TauD/TfdA-like domain-containing protein	CAALFM_C302070CA orf19.9207
A0A1D8PJD3	A0A1D8PJD3_CANAL	Utp4p	UTP4 CAALFM_C302130WA orf19.9201
A0A1D8PJD5	A0A1D8PJD5_CANAL	ACB domain-containing protein	CAALFM_C302120WA orf19.9202
A0A1D8PJD6	A0A1D8PJD6_CANAL	Rhomboid protease	CAALFM_C302030WA orf19.9211
A0A1D8PJE3	A0A1D8PJE3_CANAL	Mak10p	CAALFM_C302210CA orf19.9192
A0A1D8PJE4	A0A1D8PJE4_CANAL	Ste50p	STE50 CAALFM_C302100WA orf19.9204
A0A1D8PJE5	A0A1D8PJE5_CANAL	DUF1748-domain-containing protein	CAALFM_C302270WA orf19.1618.1
A0A1D8PJF0	A0A1D8PJF0_CANAL	Mannan endo-1,6-alpha-mannosidase	CAALFM_C302140CA orf19.9200
A0A1D8PJF4	A0A1D8PJF4_CANAL	Uncharacterized protein	CAALFM_C302330CA orf19.9179
A0A1D8PJF6	A0A1D8PJF6_CANAL	Uncharacterized protein	CAALFM_C302390WA orf19.9174
A0A1D8PJF7	A0A1D8PJF7_CANAL	Uncharacterized protein	CAALFM_C302200WA orf19.1624.1
A0A1D8PJG0	A0A1D8PJG0_CANAL	Cytochrome c oxidase subunit VII	COX7 CAALFM_C302400CA orf19.7857
A0A1D8PJG7	A0A1D8PJG7_CANAL	Uncharacterized protein	CAALFM_C302340WA orf19.9178
A0A1D8PJG9	A0A1D8PJG9_CANAL	Dcg1p	DCG1 CAALFM_C302550CA orf19.7874
A0A1D8PJH4	A0A1D8PJH4_CANAL	Cyclin	CAALFM_C302720WA orf19.7896
A0A1D8PJH5	A0A1D8PJH5_CANAL	RNase III domain-containing protein	CAALFM_C302750WA orf19.7897
A0A1D8PJH6	A0A1D8PJH6_CANAL	Uncharacterized protein	CAALFM_C302660WA orf19.7890
A0A1D8PJH9	A0A1D8PJH9_CANAL	Cysteine-rich transmembrane CYSTM domain-containing protein	CAALFM_C302710WA orf19.263.1
A0A1D8PJI0	A0A1D8PJI0_CANAL	Metalloendopeptidase	CAALFM_C302570WA orf19.7877
A0A1D8PJI2	A0A1D8PJI2_CANAL	Alcohol O-acetyltransferase	CAALFM_C302850CA orf19.7908
A0A1D8PJI4	A0A1D8PJI4_CANAL	Transcription factor TFIIIC subunit	TFC4 CAALFM_C302830WA orf19.7906
A0A1D8PJI5	A0A1D8PJI5_CANAL	Sulfatase N-terminal domain-containing protein	CAALFM_C302360CA orf19.9176
A0A1D8PJI7	A0A1D8PJI7_CANAL	Medium-chain fatty acid-CoA ligase	FAA21 CAALFM_C302810CA orf19.7904
A0A1D8PJJ7	A0A1D8PJJ7_CANAL	Zcf1p	ZCF1 CAALFM_C302640CA orf19.7887
A0A1D8PJK5	A0A1D8PJK5_CANAL	D-lactate dehydrogenase	AIP2 CAALFM_C303040WA orf19.7932
A0A1D8PJK8	A0A1D8PJK8_CANAL	Uncharacterized protein	CAALFM_C302630CA orf19.7886
A0A1D8PJL2	A0A1D8PJL2_CANAL	Uncharacterized protein	CAALFM_C303150WA orf19.7946
A0A1D8PJL4	A0A1D8PJL4_CANAL	DUF3533 domain-containing protein	CAALFM_C303110WA orf19.7940
A0A1D8PJM4	A0A1D8PJM4_CANAL	Allantoin permease (Uracil permease)	DAL4 FUR4 CAALFM_C303140CA CAALFM_C303610WA orf19.7944 orf19.7993
A0A1D8PJM5	A0A1D8PJM5_CANAL	Alpha/beta hydrolase family protein	ECM18 CAALFM_C303130CA CAALFM_C303630WA orf19.14220 orf19.7943
A0A1D8PJM8	A0A1D8PJM8_CANAL	F-box domain-containing protein	CAALFM_C303380WA orf19.7967
A0A1D8PJN2	A0A1D8PJN2_CANAL	Major facilitator superfamily (MFS) profile domain-containing protein	CAALFM_C303070WA orf19.7936
A0A1D8PJN4	A0A1D8PJN4_CANAL	Cysteine-rich transmembrane CYSTM domain-containing protein	CAALFM_C302790WA orf19.7902
A0A1D8PJN7	A0A1D8PJN7_CANAL	Glutaredoxin-like protein	CAALFM_C303200CA orf19.7951
A0A1D8PJP0	A0A1D8PJP0_CANAL	Uncharacterized protein	CAALFM_C303370CA orf19.7966
A0A1D8PJP3	A0A1D8PJP3_CANAL	Nuclear control of ATPase protein 2	CAALFM_C303510CA orf19.7982
A0A1D8PJP6	A0A1D8PJP6_CANAL	NEDD8 family protein	RUB1 CAALFM_C303320WA orf19.330.1
A0A1D8PJQ3	A0A1D8PJQ3_CANAL	Gtt13p	GTT13 CAALFM_C303580CA orf19.7989
A0A1D8PJQ8	A0A1D8PJQ8_CANAL	PCI domain-containing protein	CAALFM_C303540WA orf19.7985
A0A1D8PJR2	A0A1D8PJR2_CANAL	Gtt11p	GTT11 CAALFM_C303720WA orf19.14209
A0A1D8PJR3	A0A1D8PJR3_CANAL	Uncharacterized protein	CAALFM_C303340CA orf19.332.1
A0A1D8PJR4	A0A1D8PJR4_CANAL	HDA1 complex subunit 2	CAALFM_C303670WA orf19.14214
A0A1D8PJS8	A0A1D8PJS8_CANAL	Uncharacterized protein	CAALFM_C303820CA orf19.14196
A0A1D8PJT1	A0A1D8PJT1_CANAL	S-adenosylmethionine-dependent methyltransferase	CAALFM_C303310CA orf19.7963
A0A1D8PJT2	A0A1D8PJT2_CANAL	Prohibitin	CAALFM_C303590WA orf19.7990
A0A1D8PJT4	A0A1D8PJT4_CANAL	Pex8p	PEX8 CAALFM_C304030CA orf19.10323
A0A1D8PJT6	A0A1D8PJT6_CANAL	Uncharacterized protein	CAALFM_C303920WA orf19.6923.1
A0A1D8PJT9	A0A1D8PJT9_CANAL	Uncharacterized protein	CAALFM_C303690WA orf19.14212
A0A1D8PJU2	A0A1D8PJU2_CANAL	Uncharacterized protein	CAALFM_C304040WA orf19.10322
A0A1D8PJU7	A0A1D8PJU7_CANAL	Transmembrane protein	CAALFM_C304190WA orf19.5861.1
A0A1D8PJU8	A0A1D8PJU8_CANAL	DUF3533 domain-containing protein	CAALFM_C303980CA orf19.10330
A0A1D8PJV3	A0A1D8PJV3_CANAL	ABC transporter domain-containing protein	CAALFM_C304100WA
A0A1D8PJV7	A0A1D8PJV7_CANAL	Uncharacterized protein	CAALFM_C303620CA orf19.14219
A0A1D8PJV9	A0A1D8PJV9_CANAL	Uncharacterized protein	CAALFM_C304210WA orf19.13285
A0A1D8PJW6	A0A1D8PJW6_CANAL	Uncharacterized protein	CAALFM_C304330CA orf19.13297
A0A1D8PJW9	A0A1D8PJW9_CANAL	Atf1p	ATF1 CAALFM_C304340WA orf19.13298
A0A1D8PJX4	A0A1D8PJX4_CANAL	Bifunctional glutathione transferase/peroxidase	GTT12 CAALFM_C303600CA orf19.7992
A0A1D8PJY0	A0A1D8PJY0_CANAL	Tle1 phospholipase domain-containing protein	CAALFM_C304440CA orf19.13315
A0A1D8PJY8	A0A1D8PJY8_CANAL	Dur35p	DUR35 CAALFM_C304570CA orf19.13336
A0A1D8PJZ0	A0A1D8PJZ0_CANAL	Uncharacterized protein	CAALFM_C304170WA orf19.13282
A0A1D8PK11	A0A1D8PK11_CANAL	RNA-binding protein	CAALFM_C304590WA orf19.5917.5
A0A1D8PK67	A0A1D8PK67_CANAL	Seipin	CAALFM_C305330CA orf19.6970
A0A1D8PK68	A0A1D8PK68_CANAL	Major facilitator superfamily (MFS) profile domain-containing protein	CAALFM_C305380WA orf19.6976
A0A1D8PK69	A0A1D8PK69_CANAL	Uso6p	USO6 CAALFM_C305310WA orf19.6967
A0A1D8PK78	A0A1D8PK78_CANAL	Uncharacterized protein	CAALFM_C305430WA orf19.6981
A0A1D8PK79	A0A1D8PK79_CANAL	Smi1bp	SMI1B CAALFM_C305350CA orf19.6972
A0A1D8PK82	A0A1D8PK82_CANAL	Nitrogen regulatory protein areA GATA-like domain-containing protein	CAALFM_C305450CA orf19.6983
A0A1D8PK86	A0A1D8PK86_CANAL	Uncharacterized protein	CAALFM_C305400CA orf19.6978
A0A1D8PK90	A0A1D8PK90_CANAL	DUF1765-domain-containing protein	CAALFM_C305320WA orf19.6968
A0A1D8PK95	A0A1D8PK95_CANAL	Fe2OG dioxygenase domain-containing protein	CAALFM_C305660CA orf19.7002
A0A1D8PK97	A0A1D8PK97_CANAL	Chs4p	CHS4 CAALFM_C305700WA orf19.7349
A0A1D8PK99	A0A1D8PK99_CANAL	Gtt1p	GTT1 CAALFM_C305630WA orf19.6998
A0A1D8PKA0	A0A1D8PKA0_CANAL	Ato6p	ATO6 CAALFM_C305600WA orf19.6995
A0A1D8PKA1	A0A1D8PKA1_CANAL	RRM domain-containing protein	CAALFM_C305540CA orf19.6989
A0A1D8PKA2	A0A1D8PKA2_CANAL	TauD/TfdA-like domain-containing protein	CAALFM_C305640WA orf19.6999
A0A1D8PKA3	A0A1D8PKA3_CANAL	tRNA splicing endonuclease subunit	CAALFM_C305800WA orf19.7361
A0A1D8PKA7	A0A1D8PKA7_CANAL	Uncharacterized protein	CAALFM_C305750CA orf19.7356
A0A1D8PKB0	A0A1D8PKB0_CANAL	Phosphopantothenate--cysteine ligase	CAALFM_C305760WA orf19.7357
A0A1D8PKB3	A0A1D8PKB3_CANAL	25S rRNA (Uracil2634-N3)-methyltransferase	CAALFM_C305860CA orf19.7366
A0A1D8PKB8	A0A1D8PKB8_CANAL	Phosphatidylinositol N-acetylglucosaminyltransferase	GPI1 CAALFM_C305390CA orf19.6977
A0A1D8PKC3	A0A1D8PKC3_CANAL	Translation elongation factor EF1B gamma	CAM1 CAALFM_C306010WA orf19.7381.3
A0A1D8PKC7	A0A1D8PKC7_CANAL	RRM domain-containing protein	CAALFM_C305940CA orf19.7375
A0A1D8PKD0	A0A1D8PKD0_CANAL	RRM domain-containing protein	CAALFM_C305880CA orf19.7368
A0A1D8PKD1	A0A1D8PKD1_CANAL	Rct1p	RCT1 CAALFM_C305710WA orf19.7350
A0A1D8PKD7	A0A1D8PKD7_CANAL	Ato5p	ATO5 CAALFM_C305620WA orf19.6997
A0A1D8PKD8	A0A1D8PKD8_CANAL	RRM domain-containing protein	CAALFM_C305990CA orf19.7380
A0A1D8PKD9	A0A1D8PKD9_CANAL	Faa2p	FAA2 CAALFM_C305980CA orf19.7379
A0A1D8PKE0	A0A1D8PKE0_CANAL	NADH/NAD(+) kinase	CAALFM_C306110CA orf19.7393
A0A1D8PKE3	A0A1D8PKE3_CANAL	Uncharacterized protein	CAALFM_C306140WA orf19.7396
A0A1D8PKF3	A0A1D8PKF3_CANAL	Large ribosomal subunit protein bL33m	CAALFM_C306240CA orf19.7409.1
A0A1D8PKG1	A0A1D8PKG1_CANAL	Uncharacterized protein	CAALFM_C306270CA orf19.7405
A0A1D8PKG5	A0A1D8PKG5_CANAL	Uncharacterized protein	CAALFM_C306370CA orf19.7422
A0A1D8PKG8	A0A1D8PKG8_CANAL	DUF676 domain-containing protein	CAALFM_C306290WA orf19.7403
A0A1D8PKH0	A0A1D8PKH0_CANAL	Ecm15p	ECM15 CAALFM_C306480CA orf19.7436.1
A0A1D8PKH1	A0A1D8PKH1_CANAL	Uncharacterized protein	CAALFM_C306420CA orf19.7427
A0A1D8PKH2	A0A1D8PKH2_CANAL	Glg2p	GLG2 CAALFM_C306450WA orf19.7434
A0A1D8PKH6	A0A1D8PKH6_CANAL	Mitochondrial group I intron splicing factor CCM1	CAALFM_C305950WA orf19.7376
A0A1D8PKH8	A0A1D8PKH8_CANAL	Ribosome biogenesis protein NSA2 homolog	CAALFM_C306390WA orf19.7398
A0A1D8PKI0	A0A1D8PKI0_CANAL	Uracil-DNA glycosylase-like domain-containing protein	CAALFM_C306530WA orf19.7442
A0A1D8PKI1	A0A1D8PKI1_CANAL	Glucose-induced degradation complex subunit	CAALFM_C306560WA orf19.7445
A0A1D8PKI3	A0A1D8PKI3_CANAL	Acetyltransferase	CAALFM_C306490WA orf19.7437
A0A1D8PKI4	A0A1D8PKI4_CANAL	TFIIH complex subunit	CAALFM_C306550CA orf19.7444
A0A1D8PKI6	A0A1D8PKI6_CANAL	Uncharacterized protein	CAALFM_C306050CA orf19.7386
A0A1D8PKI7	A0A1D8PKI7_CANAL	Capsid protein	CAALFM_C306660CA orf19.7455
A0A1D8PKI9	A0A1D8PKI9_CANAL	Uncharacterized protein	CAALFM_C306680CA orf19.7457
A0A1D8PKJ0	A0A1D8PKJ0_CANAL	Cationic amino acid transporter	CAALFM_C305900WA orf19.7370
A0A1D8PKJ1	A0A1D8PKJ1_CANAL	DNA replication regulator Sld3 C-terminal domain-containing protein	CAALFM_C306630WA
A0A1D8PKJ4	A0A1D8PKJ4_CANAL	Saccharopine dehydrogenase (NADP+, L-glutamate-forming)	LYS9 CAALFM_C306590WA orf19.7448
A0A1D8PKJ5	A0A1D8PKJ5_CANAL	Uncharacterized protein	CAALFM_C306610WA orf19.7450
A0A1D8PKK2	A0A1D8PKK2_CANAL	Uncharacterized protein	CAALFM_C306690CA orf19.7458
A0A1D8PKK5	A0A1D8PKK5_CANAL	Uncharacterized protein	CAALFM_C306260CA orf19.7406
A0A1D8PKK7	A0A1D8PKK7_CANAL	Uncharacterized protein	CAALFM_C306540CA orf19.7443
A0A1D8PKL2	A0A1D8PKL2_CANAL	Uncharacterized protein	CAALFM_C306640WA orf19.7453
A0A1D8PKN1	A0A1D8PKN1_CANAL	Dolichyl-diphosphooligosaccharide--protein glycotransferase	CAALFM_C306410CA orf19.7426
A0A1D8PKN5	A0A1D8PKN5_CANAL	Uncharacterized protein	CAALFM_C306670CA orf19.7456
A0A1D8PKP3	A0A1D8PKP3_CANAL	Cornichon family protein	CAALFM_C307130WA orf19.14079
A0A1D8PKP8	A0A1D8PKP8_CANAL	Centromere protein U	CAALFM_C307140CA orf19.14078
A0A1D8PKR9	A0A1D8PKR9_CANAL	Acid phosphatase	CAALFM_C307430WA orf19.14039
A0A1D8PKU0	A0A1D8PKU0_CANAL	Uncharacterized protein	CAALFM_C307570CA orf19.14024
A0A1D8PKU3	A0A1D8PKU3_CANAL	CsbD-like domain-containing protein	CAALFM_C307580WA orf19.6731.1
A0A1D8PKU6	A0A1D8PKU6_CANAL	Uncharacterized protein	EVP1 CAALFM_C307470WA orf19.14033
A0A1D8PKU9	A0A1D8PKU9_CANAL	Uncharacterized protein	CAALFM_C307650CA orf19.14015
A0A1D8PKV5	A0A1D8PKV5_CANAL	Std1p	STD1 CAALFM_C307790WA orf19.6173
A0A1D8PKW0	A0A1D8PKW0_CANAL	CAP-Gly domain-containing protein	CAALFM_C307770CA orf19.6170
A0A1D8PKW1	A0A1D8PKW1_CANAL	Uncharacterized protein	CAALFM_C307820WA orf19.6177
A0A1D8PKW5	A0A1D8PKW5_CANAL	Altered inheritance of mitochondria protein 18, mitochondrial	CAALFM_C307940WA orf19.6189
A0A1D8PKW6	A0A1D8PKW6_CANAL	Uncharacterized protein	CAALFM_C307840CA orf19.6179
A0A1D8PKW7	A0A1D8PKW7_CANAL	Uncharacterized protein	CAALFM_C307900CA orf19.6186
A0A1D8PKW9	A0A1D8PKW9_CANAL	Uncharacterized protein	CAALFM_C307880CA orf19.6184
A0A1D8PKX1	A0A1D8PKX1_CANAL	Uncharacterized protein	CAALFM_C307930CA orf19.6188
A0A1D8PKX5	A0A1D8PKX5_CANAL	Zinc metalloprotease	CAALFM_C400070CA orf19.8006
A0A1D8PKX8	A0A1D8PKX8_CANAL	Beta-lactamase-related domain-containing protein	CAALFM_C400080CA orf19.8008
A0A1D8PKY5	A0A1D8PKY5_CANAL	Tlo8p	TLO8 CAALFM_C307970CA orf19.6191
A0A1D8PKZ2	A0A1D8PKZ2_CANAL	F-box domain-containing protein	CAALFM_C400100CA orf19.13078
A0A1D8PKZ4	A0A1D8PKZ4_CANAL	Uncharacterized protein	CAALFM_C400230WA orf19.13093
A0A1D8PKZ5	A0A1D8PKZ5_CANAL	Translin	CAALFM_C307690CA orf19.14010
A0A1D8PKZ6	A0A1D8PKZ6_CANAL	Carbohydrate kinase PfkB domain-containing protein	CAALFM_C307920WA orf19.6187
