Entry	Entry Name	Protein names	Gene Names
A0A2H0ZYX5	A0A2H0ZYX5_CANAR	Uncharacterized protein	B9J08_001935
A0A2H0ZYX6	A0A2H0ZYX6_CANAR	Uncharacterized protein	B9J08_001942 CA7LBN_001295
A0A2H0ZYX8	A0A2H0ZYX8_CANAR	Dopey N-terminal domain-containing protein	B9J08_001943 CA7LBN_001294
A0A2H0ZYY0	A0A2H0ZYY0_CANAR	Uncharacterized protein	B9J08_001603
A0A2H0ZYZ6	A0A2H0ZYZ6_CANAR	Cell wall protein	B9J08_001520 CA7LBN_002626
A0A2H0ZYZ8	A0A2H0ZYZ8_CANAR	Uncharacterized protein	B9J08_001666
A0A2H0ZZ01	A0A2H0ZZ01_CANAR	Uncharacterized protein	B9J08_001623
A0A2H0ZZ03	A0A2H0ZZ03_CANAR	Uncharacterized protein	B9J08_001500
A0A2H0ZZ06	A0A2H0ZZ06_CANAR	Shikimate dehydrogenase substrate binding N-terminal domain-containing protein	B9J08_001934 CA7LBN_001302
A0A2H0ZZ15	A0A2H0ZZ15_CANAR	Endonuclease/exonuclease/phosphatase domain-containing protein	B9J08_001635 CA7LBN_001559
A0A2H0ZZ16	A0A2H0ZZ16_CANAR	Uncharacterized protein	B9J08_001485
A0A2H0ZZ17	A0A2H0ZZ17_CANAR	Uncharacterized protein	B9J08_001480
A0A2H0ZZ29	A0A2H0ZZ29_CANAR	Uncharacterized protein	B9J08_001472
A0A2H0ZZ30	A0A2H0ZZ30_CANAR	RWD domain-containing protein	B9J08_001486
A0A2H0ZZ31	A0A2H0ZZ31_CANAR	Cystathionine beta-lyase	B9J08_001645
A0A2H0ZZ42	A0A2H0ZZ42_CANAR	Uncharacterized protein	B9J08_001696 CA7LBN_001505
A0A2H0ZZ58	A0A2H0ZZ58_CANAR	SUI1 domain-containing protein	B9J08_001706 CA7LBN_001495
A0A2H0ZZ67	A0A2H0ZZ67_CANAR	Bacterial surface antigen (D15) domain-containing protein	B9J08_001446
A0A2H0ZZ90	A0A2H0ZZ90_CANAR	Uncharacterized protein	B9J08_001405
A0A2H0ZZA0	A0A2H0ZZA0_CANAR	Uncharacterized protein	B9J08_001697
A0A2H0ZZA5	A0A2H0ZZA5_CANAR	Uncharacterized protein	B9J08_001391
A0A2H0ZZA6	A0A2H0ZZA6_CANAR	Uncharacterized protein	B9J08_001379
A0A2H0ZZB6	A0A2H0ZZB6_CANAR	Uncharacterized protein	B9J08_001746
A0A2H0ZZD4	A0A2H0ZZD4_CANAR	Uncharacterized protein	B9J08_001366
A0A2H0ZZD6	A0A2H0ZZD6_CANAR	protein-histidine N-methyltransferase (EC 2.1.1.85)	B9J08_001375
A0A2H0ZZD9	A0A2H0ZZD9_CANAR	RRM domain-containing protein	B9J08_001766
A0A2H0ZZE3	A0A2H0ZZE3_CANAR	Peroxin domain-containing protein	B9J08_001727
A0A2H0ZZE4	A0A2H0ZZE4_CANAR	adenylate kinase (EC 2.7.4.3)	B9J08_001344
A0A2H0ZZE6	A0A2H0ZZE6_CANAR	Uncharacterized protein	B9J08_001351
A0A2H0ZZE9	A0A2H0ZZE9_CANAR	Uncharacterized protein	B9J08_001398
A0A2H0ZZF1	A0A2H0ZZF1_CANAR	Uncharacterized protein	B9J08_001325
A0A2H0ZZF8	A0A2H0ZZF8_CANAR	NCS1 nucleoside transporter	B9J08_001737 CA7LBN_001474
A0A2H0ZZG4	A0A2H0ZZG4_CANAR	Reduced viability upon starvation protein 161	B9J08_001340
A0A2H0ZZG6	A0A2H0ZZG6_CANAR	Uncharacterized protein	B9J08_001377
A0A2H0ZZG7	A0A2H0ZZG7_CANAR	Uncharacterized protein	B9J08_001314
A0A2H0ZZH1	A0A2H0ZZH1_CANAR	Genetic interactor of prohibitins 3, mitochondrial (Found in mitochondrial proteome protein 38)	B9J08_001747
A0A2H0ZZH5	A0A2H0ZZH5_CANAR	Uncharacterized protein	B9J08_001317
A0A2H0ZZI4	A0A2H0ZZI4_CANAR	Uncharacterized protein	B9J08_001294
A0A2H0ZZJ7	A0A2H0ZZJ7_CANAR	CASTOR ACT domain-containing protein	B9J08_001807
A0A2H0ZZJ9	A0A2H0ZZJ9_CANAR	Uncharacterized protein	B9J08_001767 CA7LBN_001447
A0A2H0ZZK3	A0A2H0ZZK3_CANAR	Uncharacterized protein	B9J08_001288
A0A2H0ZZL7	A0A2H0ZZL7_CANAR	Uncharacterized protein	B9J08_001313
A0A2H0ZZM1	A0A2H0ZZM1_CANAR	Uncharacterized protein	B9J08_001261
A0A2H0ZZM6	A0A2H0ZZM6_CANAR	Large ribosomal subunit protein mL59 domain-containing protein	B9J08_001251
A0A2H0ZZM7	A0A2H0ZZM7_CANAR	N-(5'-phosphoribosyl)anthranilate isomerase (EC 5.3.1.24)	B9J08_001272 CA7LBN_002840
A0A2H0ZZM8	A0A2H0ZZM8_CANAR	pyridoxal kinase (EC 2.7.1.35)	B9J08_001827
A0A2H0ZZN0	A0A2H0ZZN0_CANAR	Zn(2)-C6 fungal-type domain-containing protein	B9J08_001787
A0A2H0ZZP0	A0A2H0ZZP0_CANAR	Uncharacterized protein	B9J08_001235 CA7LBN_002870
A0A2H0ZZP7	A0A2H0ZZP7_CANAR	Dynein intermediate chain	B9J08_001247 CA7LBN_002860
A0A2H0ZZQ3	A0A2H0ZZQ3_CANAR	Uncharacterized protein	B9J08_001274 CA7LBN_002838
A0A2H0ZZQ6	A0A2H0ZZQ6_CANAR	Cytochrome b5 heme-binding domain-containing protein	B9J08_001847
A0A2H0ZZR7	A0A2H0ZZR7_CANAR	Uncharacterized protein	B9J08_001217
A0A2H0ZZR8	A0A2H0ZZR8_CANAR	Phosphoglycerate mutase	B9J08_001231 CA7LBN_002873
A0A2H0ZZS1	A0A2H0ZZS1_CANAR	Uncharacterized protein	B9J08_001818
A0A2H0ZZS7	A0A2H0ZZS7_CANAR	Alcohol acetyltransferase	B9J08_001206 CA7LBN_002893
A0A2H0ZZS9	A0A2H0ZZS9_CANAR	Uncharacterized protein	B9J08_001201
A0A2H0ZZT1	A0A2H0ZZT1_CANAR	Uncharacterized protein	B9J08_001189 CA7LBN_002905
A0A2H0ZZT3	A0A2H0ZZT3_CANAR	Uncharacterized protein	B9J08_001183
A0A2H0ZZT9	A0A2H0ZZT9_CANAR	Uncharacterized protein	B9J08_001191
A0A2H0ZZU5	A0A2H0ZZU5_CANAR	Uncharacterized protein	B9J08_001195 CA7LBN_002899
A0A2H0ZZU8	A0A2H0ZZU8_CANAR	25S rRNA (Uridine(2843)-N(3))-methyltransferase	B9J08_001174 CA7LBN_002918
A0A2H0ZZX1	A0A2H0ZZX1_CANAR	Uncharacterized protein	B9J08_001848
A0A2H0ZZX2	A0A2H0ZZX2_CANAR	Uncharacterized protein	B9J08_001148
A0A2H0ZZY2	A0A2H0ZZY2_CANAR	Helicase C-terminal domain-containing protein	B9J08_001898 CA7LBN_001338
A0A2H0ZZY4	A0A2H0ZZY4_CANAR	ERCC4 domain-containing protein	B9J08_001858
A0A2H0ZZZ1	A0A2H0ZZZ1_CANAR	Large ribosomal subunit protein uL5 C-terminal domain-containing protein	B9J08_001128
A0A2H1A000	A0A2H1A000_CANAR	Uncharacterized protein	B9J08_001112
A0A2H1A001	A0A2H1A001_CANAR	Ribosomal protein L1	B9J08_001118
A0A2H1A002	A0A2H1A002_CANAR	18S rRNA biogenesis protein RCL1	B9J08_001139
A0A2H1A003	A0A2H1A003_CANAR	Uncharacterized protein	B9J08_001120
A0A2H1A010	A0A2H1A010_CANAR	RFX-type winged-helix domain-containing protein	B9J08_001918 CA7LBN_001319
A0A2H1A013	A0A2H1A013_CANAR	N-acetyltransferase domain-containing protein	B9J08_001110
A0A2H1A014	A0A2H1A014_CANAR	Aldehyde dehydrogenase domain-containing protein	B9J08_001151 CA7LBN_002939
A0A2H1A024	A0A2H1A024_CANAR	Uncharacterized protein	B9J08_001889
A0A2H1A028	A0A2H1A028_CANAR	Uncharacterized protein	B9J08_001109 CA7LBN_002976
A0A2H1A033	A0A2H1A033_CANAR	AB hydrolase-1 domain-containing protein	B9J08_001938 CA7LBN_001298
A0A2H1A034	A0A2H1A034_CANAR	60S ribosomal protein L23-B	B9J08_001081
A0A2H1A040	A0A2H1A040_CANAR	PH domain-containing protein	B9J08_001082 CA7LBN_002998
A0A2H1A049	A0A2H1A049_CANAR	Cyclin-A N-terminal APC/C binding region domain-containing protein	B9J08_001072
A0A2H1A073	A0A2H1A073_CANAR	C2H2-type domain-containing protein	B9J08_002219 CA7LBN_003033
A0A2H1A075	A0A2H1A075_CANAR	Amino acid transporter transmembrane domain-containing protein	B9J08_001929 CA7LBN_001307
A0A2H1A094	A0A2H1A094_CANAR	D-galactonate transporter	B9J08_001070 CA7LBN_003006
A0A2H1A0A9	A0A2H1A0A9_CANAR	Metal ion transporter	B9J08_002199 CA7LBN_003050
A0A2H1A0B8	A0A2H1A0B8_CANAR	Uncharacterized protein	B9J08_002180
A0A2H1A0C2	A0A2H1A0C2_CANAR	Uncharacterized protein	B9J08_002216
A0A2H1A0D6	A0A2H1A0D6_CANAR	Uncharacterized protein	B9J08_002159
A0A2H1A0F3	A0A2H1A0F3_CANAR	Amino acid permease	B9J08_002186 CA7LBN_003060
A0A2H1A0F5	A0A2H1A0F5_CANAR	Uncharacterized protein	B9J08_001659
A0A2H1A0F6	A0A2H1A0F6_CANAR	Uncharacterized protein	B9J08_001663
A0A2H1A0H4	A0A2H1A0H4_CANAR	Uncharacterized protein	B9J08_001655
A0A2H1A0H7	A0A2H1A0H7_CANAR	Uncharacterized protein	B9J08_001639
A0A2H1A0I8	A0A2H1A0I8_CANAR	Glucosidase 2 subunit beta	B9J08_002155
A0A2H1A0L0	A0A2H1A0L0_CANAR	5'/3'-nucleotidase SurE	B9J08_001613
A0A2H1A0L5	A0A2H1A0L5_CANAR	Fe-S protein assembly co-chaperone HscB	B9J08_001652
A0A2H1A0N8	A0A2H1A0N8_CANAR	TauD/TfdA-like domain-containing protein	B9J08_001571 CA7LBN_001615
A0A2H1A0P0	A0A2H1A0P0_CANAR	K Homology domain-containing protein	B9J08_001566 CA7LBN_001619
A0A2H1A0P1	A0A2H1A0P1_CANAR	Uncharacterized protein	B9J08_001582
A0A2H1A0P4	A0A2H1A0P4_CANAR	Zn(2)-C6 fungal-type domain-containing protein	B9J08_001620
A0A2H1A0R2	A0A2H1A0R2_CANAR	Cytochrome P450	B9J08_001372 CA7LBN_002750
A0A2H1A0R5	A0A2H1A0R5_CANAR	Uncharacterized protein	B9J08_001577
A0A2H1A0S8	A0A2H1A0S8_CANAR	Uncharacterized protein	B9J08_001067
A0A2H1A0U0	A0A2H1A0U0_CANAR	Uncharacterized protein	B9J08_001569
A0A2H1A0U3	A0A2H1A0U3_CANAR	Uncharacterized protein	B9J08_001077
A0A2H1A0U9	A0A2H1A0U9_CANAR	RING-type domain-containing protein	B9J08_001083
A0A2H1A0V4	A0A2H1A0V4_CANAR	Uncharacterized protein	B9J08_001080
A0A2H1A0W4	A0A2H1A0W4_CANAR	ATP synthase subunit delta, mitochondrial (F-ATPase delta subunit)	B9J08_001250
A0A2H1A0W7	A0A2H1A0W7_CANAR	Uncharacterized protein	B9J08_001076
A0A2H1A0X1	A0A2H1A0X1_CANAR	GP-PDE domain-containing protein	B9J08_001064 CA7LBN_003012
A0A2H1A0X2	A0A2H1A0X2_CANAR	C2H2-type domain-containing protein	B9J08_001104 CA7LBN_002981
A0A2H1A0X4	A0A2H1A0X4_CANAR	GST C-terminal domain-containing protein	B9J08_001103
A0A2H1A0Y0	A0A2H1A0Y0_CANAR	C2H2-type domain-containing protein	B9J08_001289 CA7LBN_002822
A0A2H1A0Y1	A0A2H1A0Y1_CANAR	Thioredoxin	B9J08_001086
A0A2H1A0Y2	A0A2H1A0Y2_CANAR	Uncharacterized protein	B9J08_001074
A0A2H1A0Y3	A0A2H1A0Y3_CANAR	Uncharacterized protein	B9J08_001101
A0A2H1A0Y4	A0A2H1A0Y4_CANAR	ATPase expression protein 1	B9J08_001114
A0A2H1A0Y5	A0A2H1A0Y5_CANAR	Uncharacterized protein	B9J08_001113
A0A2H1A0Y6	A0A2H1A0Y6_CANAR	Uncharacterized protein	B9J08_001219
A0A2H1A0Z0	A0A2H1A0Z0_CANAR	triacylglycerol lipase (EC 3.1.1.3)	B9J08_001116
A0A2H1A0Z1	A0A2H1A0Z1_CANAR	Uncharacterized protein	B9J08_001084
A0A2H1A0Z3	A0A2H1A0Z3_CANAR	MoaB/Mog domain-containing protein	B9J08_001123 CA7LBN_002965
A0A2H1A0Z4	A0A2H1A0Z4_CANAR	Interferon-related developmental regulator N-terminal domain-containing protein	B9J08_001111
A0A2H1A0Z6	A0A2H1A0Z6_CANAR	Peroxin/Ferlin domain-containing protein	B9J08_001269
A0A2H1A104	A0A2H1A104_CANAR	Cyclin-domain-containing protein	B9J08_001126 CA7LBN_002962
A0A2H1A110	A0A2H1A110_CANAR	Uncharacterized protein	B9J08_001249
A0A2H1A112	A0A2H1A112_CANAR	Calcipressin	B9J08_001117
A0A2H1A122	A0A2H1A122_CANAR	5'-3' DNA helicase ZGRF1-like N-terminal domain-containing protein	B9J08_001127 CA7LBN_002961
A0A2H1A126	A0A2H1A126_CANAR	RRM domain-containing protein	B9J08_001146 CA7LBN_002942
A0A2H1A127	A0A2H1A127_CANAR	Hyphally-regulated cell wall protein N-terminal domain-containing protein	B9J08_001155
A0A2H1A131	A0A2H1A131_CANAR	XLF N-terminal domain-containing protein	B9J08_001159
A0A2H1A133	A0A2H1A133_CANAR	Actin-related protein 3	B9J08_001137
A0A2H1A136	A0A2H1A136_CANAR	Mitochondrial group I intron splicing factor CCM1	B9J08_001165 CA7LBN_002927
A0A2H1A139	A0A2H1A139_CANAR	Uncharacterized protein	B9J08_001164 CA7LBN_002928
A0A2H1A142	A0A2H1A142_CANAR	Uncharacterized protein	B9J08_001197
A0A2H1A143	A0A2H1A143_CANAR	Glutamine amidotransferase domain-containing protein	B9J08_001169 CA7LBN_002923
A0A2H1A145	A0A2H1A145_CANAR	Uncharacterized protein	B9J08_001147
A0A2H1A147	A0A2H1A147_CANAR	Uncharacterized protein	B9J08_001187
A0A2H1A148	A0A2H1A148_CANAR	DUF726-domain-containing protein	B9J08_001175 CA7LBN_002917
A0A2H1A150	A0A2H1A150_CANAR	Cytochrome b5 heme-binding domain-containing protein	B9J08_001167
A0A2H1A154	A0A2H1A154_CANAR	WW domain-containing protein	B9J08_001179 CA7LBN_002914
A0A2H1A156	A0A2H1A156_CANAR	PIN domain-containing protein	B9J08_001158 CA7LBN_002933
A0A2H1A158	A0A2H1A158_CANAR	Zinc/iron permease	B9J08_001185 CA7LBN_002908
A0A2H1A159	A0A2H1A159_CANAR	Enhancer of mRNA-decapping protein 1	B9J08_001184 CA7LBN_002909
A0A2H1A163	A0A2H1A163_CANAR	G-patch domain-containing protein	B9J08_001145
A0A2H1A167	A0A2H1A167_CANAR	Uncharacterized protein	B9J08_001168 CA7LBN_002924
A0A2H1A175	A0A2H1A175_CANAR	Phosphatidylinositol-glycan biosynthesis class X protein	B9J08_001199
A0A2H1A177	A0A2H1A177_CANAR	Uncharacterized protein	B9J08_001193 CA7LBN_002901
A0A2H1A181	A0A2H1A181_CANAR	Uncharacterized protein	B9J08_001204
A0A2H1A183	A0A2H1A183_CANAR	Uncharacterized protein	B9J08_001192
A0A2H1A190	A0A2H1A190_CANAR	Uncharacterized protein	B9J08_001203
A0A2H1A192	A0A2H1A192_CANAR	Uncharacterized protein	B9J08_001215 CA7LBN_002886
A0A2H1A194	A0A2H1A194_CANAR	Uncharacterized protein	B9J08_001202
A0A2H1A198	A0A2H1A198_CANAR	F-box domain-containing protein	B9J08_001198 CA7LBN_002897
A0A2H1A199	A0A2H1A199_CANAR	Uncharacterized protein	B9J08_001226
A0A2H1A1A1	A0A2H1A1A1_CANAR	Uncharacterized protein	B9J08_001214 CA7LBN_002887
A0A2H1A1A5	A0A2H1A1A5_CANAR	Major facilitator superfamily (MFS) profile domain-containing protein	B9J08_001213 CA7LBN_002888
A0A2H1A1A8	A0A2H1A1A8_CANAR	Uncharacterized protein	B9J08_001208 CA7LBN_002891
A0A2H1A1A9	A0A2H1A1A9_CANAR	Protein phosphatase PP2A regulatory subunit A	B9J08_001230 CA7LBN_002874
A0A2H1A1B7	A0A2H1A1B7_CANAR	Uncharacterized protein	B9J08_001223
A0A2H1A1C5	A0A2H1A1C5_CANAR	DNA replication complex GINS protein SLD5	B9J08_001246
A0A2H1A1C8	A0A2H1A1C8_CANAR	Uncharacterized protein	B9J08_001234
A0A2H1A1C9	A0A2H1A1C9_CANAR	Uncharacterized protein	B9J08_001257
A0A2H1A1D5	A0A2H1A1D5_CANAR	Ketopantoate reductase C-terminal domain-containing protein	B9J08_001239
A0A2H1A1D8	A0A2H1A1D8_CANAR	Serine aminopeptidase S33 domain-containing protein	B9J08_001244 CA7LBN_002863
A0A2H1A1G0	A0A2H1A1G0_CANAR	Uncharacterized protein	B9J08_002151
A0A2H1A1G3	A0A2H1A1G3_CANAR	Retrotransposon Copia-like N-terminal domain-containing protein	B9J08_001287
A0A2H1A1H7	A0A2H1A1H7_CANAR	Aldehyde dehydrogenase domain-containing protein	B9J08_001279 CA7LBN_002833
A0A2H1A1H8	A0A2H1A1H8_CANAR	BZIP domain-containing protein	B9J08_001270
A0A2H1A1H9	A0A2H1A1H9_CANAR	Uncharacterized protein	B9J08_002170
A0A2H1A1I4	A0A2H1A1I4_CANAR	Zn(2)-C6 fungal-type domain-containing protein	B9J08_001285 CA7LBN_002826
A0A2H1A1I5	A0A2H1A1I5_CANAR	AB hydrolase-1 domain-containing protein	B9J08_001291
A0A2H1A1I6	A0A2H1A1I6_CANAR	Protein CSF1	B9J08_001307
A0A2H1A1J1	A0A2H1A1J1_CANAR	Uncharacterized protein	B9J08_001306 CA7LBN_002805
A0A2H1A1J8	A0A2H1A1J8_CANAR	SRR1-like domain-containing protein	B9J08_001299 CA7LBN_002812
A0A2H1A1K0	A0A2H1A1K0_CANAR	Uncharacterized protein	B9J08_001268
A0A2H1A1K4	A0A2H1A1K4_CANAR	Uncharacterized protein	B9J08_001290 CA7LBN_002821
A0A2H1A1K7	A0A2H1A1K7_CANAR	Uncharacterized protein	B9J08_001312
A0A2H1A1K8	A0A2H1A1K8_CANAR	Non-haem dioxygenase N-terminal domain-containing protein	B9J08_001657 CA7LBN_001539
A0A2H1A1K9	A0A2H1A1K9_CANAR	Uncharacterized protein	B9J08_001316 CA7LBN_002797
A0A2H1A1L1	A0A2H1A1L1_CANAR	60S ribosomal protein L16-B	B9J08_001278
A0A2H1A1L2	A0A2H1A1L2_CANAR	Allantoicase	B9J08_001315
A0A2H1A1M0	A0A2H1A1M0_CANAR	Transcriptional coactivator HFI1/ADA1	B9J08_001320
A0A2H1A1M8	A0A2H1A1M8_CANAR	Uncharacterized protein	B9J08_001341 CA7LBN_002779
A0A2H1A1M9	A0A2H1A1M9_CANAR	Uncharacterized protein	B9J08_001321
A0A2H1A1N1	A0A2H1A1N1_CANAR	BHLH domain-containing protein	B9J08_001332 CA7LBN_002786
A0A2H1A1N2	A0A2H1A1N2_CANAR	Uncharacterized protein	B9J08_001336
A0A2H1A1N3	A0A2H1A1N3_CANAR	Uncharacterized protein	B9J08_001339
A0A2H1A1N5	A0A2H1A1N5_CANAR	Uncharacterized protein	B9J08_001342
A0A2H1A1N7	A0A2H1A1N7_CANAR	Uncharacterized protein	B9J08_001308 CA7LBN_002803
A0A2H1A1N8	A0A2H1A1N8_CANAR	Peroxisomal biogenesis factor 3 (Peroxin-3)	B9J08_001615
A0A2H1A1P1	A0A2H1A1P1_CANAR	Uncharacterized protein	B9J08_001346
A0A2H1A1P2	A0A2H1A1P2_CANAR	Uncharacterized protein	B9J08_001335 CA7LBN_002785
A0A2H1A1P3	A0A2H1A1P3_CANAR	Uncharacterized protein	B9J08_001352
A0A2H1A1P4	A0A2H1A1P4_CANAR	Uncharacterized protein	B9J08_001350 CA7LBN_002770
A0A2H1A1P8	A0A2H1A1P8_CANAR	Uncharacterized protein	B9J08_001319
A0A2H1A1Q0	A0A2H1A1Q0_CANAR	Uncharacterized protein	B9J08_001361 CA7LBN_002761
A0A2H1A1Q1	A0A2H1A1Q1_CANAR	Uncharacterized protein	B9J08_001595
A0A2H1A1Q2	A0A2H1A1Q2_CANAR	Uncharacterized protein	B9J08_001534
A0A2H1A1Q3	A0A2H1A1Q3_CANAR	Up-regulated during septation protein 1 domain-containing protein	B9J08_001356 CA7LBN_002765
A0A2H1A1Q5	A0A2H1A1Q5_CANAR	Amino acid permease/ SLC12A domain-containing protein	B9J08_001362 CA7LBN_002760
A0A2H1A1Q9	A0A2H1A1Q9_CANAR	TATA-box-binding protein 1	B9J08_001354
A0A2H1A1R5	A0A2H1A1R5_CANAR	Uncharacterized protein	B9J08_001370
A0A2H1A1R7	A0A2H1A1R7_CANAR	Uncharacterized protein	B9J08_001369 CA7LBN_002753
A0A2H1A1S5	A0A2H1A1S5_CANAR	Uncharacterized protein	B9J08_001554
A0A2H1A1S8	A0A2H1A1S8_CANAR	Inhibitor I9 domain-containing protein	B9J08_001382
A0A2H1A1T5	A0A2H1A1T5_CANAR	Uncharacterized protein	B9J08_001386
A0A2H1A1T6	A0A2H1A1T6_CANAR	Uncharacterized protein	B9J08_001390 CA7LBN_002732
A0A2H1A1U3	A0A2H1A1U3_CANAR	N-acetyltransferase domain-containing protein	B9J08_001069
A0A2H1A1U4	A0A2H1A1U4_CANAR	SBDS family rRNA metabolism protein	B9J08_001384
A0A2H1A1U7	A0A2H1A1U7_CANAR	Protein HGH1 homolog	B9J08_001401 CA7LBN_002724
A0A2H1A1V0	A0A2H1A1V0_CANAR	Dienelactone hydrolase domain-containing protein	B9J08_001403
A0A2H1A1V2	A0A2H1A1V2_CANAR	Uncharacterized protein	B9J08_001394 CA7LBN_002729
A0A2H1A1V6	A0A2H1A1V6_CANAR	SUN domain-containing protein	B9J08_001412
A0A2H1A1V7	A0A2H1A1V7_CANAR	Nibrin second BRCT domain-containing protein	B9J08_001119
A0A2H1A1W4	A0A2H1A1W4_CANAR	B30.2/SPRY domain-containing protein	B9J08_001417
A0A2H1A1W9	A0A2H1A1W9_CANAR	Proteasome subunit beta type-6	B9J08_001406
A0A2H1A1X1	A0A2H1A1X1_CANAR	Histone deacetylase domain-containing protein	B9J08_001423
A0A2H1A1X4	A0A2H1A1X4_CANAR	Uncharacterized protein	B9J08_001100 CA7LBN_002984
A0A2H1A1X9	A0A2H1A1X9_CANAR	ABC1 atypical kinase-like domain-containing protein	B9J08_001404
A0A2H1A1Y4	A0A2H1A1Y4_CANAR	Uncharacterized protein	B9J08_001437
A0A2H1A1Y9	A0A2H1A1Y9_CANAR	Uncharacterized protein	B9J08_001426
A0A2H1A1Z0	A0A2H1A1Z0_CANAR	RNI-like protein	B9J08_001443
A0A2H1A1Z1	A0A2H1A1Z1_CANAR	Uncharacterized protein	B9J08_001441
A0A2H1A1Z4	A0A2H1A1Z4_CANAR	Uncharacterized protein	B9J08_001440 CA7LBN_002691
A0A2H1A1Z7	A0A2H1A1Z7_CANAR	Phosphoribulokinase/uridine kinase domain-containing protein	B9J08_001160
A0A2H1A1Z9	A0A2H1A1Z9_CANAR	Uncharacterized protein	B9J08_001436 CA7LBN_002694
A0A2H1A202	A0A2H1A202_CANAR	Rab-GAP TBC domain-containing protein	B9J08_001445
A0A2H1A203	A0A2H1A203_CANAR	F-box domain-containing protein	B9J08_001457 CA7LBN_002675
A0A2H1A205	A0A2H1A205_CANAR	Sister chromatid cohesion protein PDS5	B9J08_001130 CA7LBN_002958
A0A2H1A214	A0A2H1A214_CANAR	Ribosomal protein bL31m N-terminal domain-containing protein	B9J08_001460
A0A2H1A215	A0A2H1A215_CANAR	Uncharacterized protein	B9J08_001180 CA7LBN_002913
A0A2H1A219	A0A2H1A219_CANAR	Uncharacterized protein	B9J08_001456
A0A2H1A222	A0A2H1A222_CANAR	Uncharacterized protein	B9J08_001473
A0A2H1A223	A0A2H1A223_CANAR	Uncharacterized protein	B9J08_001465
A0A2H1A224	A0A2H1A224_CANAR	Shugoshin C-terminal domain-containing protein	B9J08_001470 CA7LBN_002664
A0A2H1A227	A0A2H1A227_CANAR	Uncharacterized protein	B9J08_001482
A0A2H1A229	A0A2H1A229_CANAR	TPX2 central domain-containing protein	B9J08_001466
A0A2H1A230	A0A2H1A230_CANAR	Uncharacterized protein	B9J08_001481
A0A2H1A232	A0A2H1A232_CANAR	Uncharacterized protein	B9J08_001483 CA7LBN_002657
A0A2H1A234	A0A2H1A234_CANAR	Glycoside hydrolase family 5 domain-containing protein	B9J08_001475
A0A2H1A238	A0A2H1A238_CANAR	Phosphate:H+ symporter	B9J08_001464 CA7LBN_002669
A0A2H1A240	A0A2H1A240_CANAR	Uncharacterized protein	B9J08_001492
A0A2H1A241	A0A2H1A241_CANAR	DUF2428 domain-containing protein	B9J08_001498 CA7LBN_002645
A0A2H1A243	A0A2H1A243_CANAR	Uncharacterized protein	B9J08_001210
A0A2H1A244	A0A2H1A244_CANAR	Enoyl reductase (ER) domain-containing protein	B9J08_001171
A0A2H1A246	A0A2H1A246_CANAR	Uncharacterized protein	B9J08_001491 CA7LBN_002651
A0A2H1A250	A0A2H1A250_CANAR	VLRF1 domain-containing protein	B9J08_001502 CA7LBN_002641
A0A2H1A254	A0A2H1A254_CANAR	Metallo-beta-lactamase domain-containing protein	B9J08_001496 CA7LBN_002647
A0A2H1A256	A0A2H1A256_CANAR	GAF domain-containing protein	B9J08_001221
A0A2H1A257	A0A2H1A257_CANAR	Uncharacterized protein	B9J08_001515
A0A2H1A261	A0A2H1A261_CANAR	SCP2 domain-containing protein	B9J08_001514
A0A2H1A264	A0A2H1A264_CANAR	F-box domain-containing protein	B9J08_001508 CA7LBN_002637
A0A2H1A268	A0A2H1A268_CANAR	Uncharacterized protein	B9J08_001509 CA7LBN_002636
A0A2H1A271	A0A2H1A271_CANAR	Zn(2)-C6 fungal-type domain-containing protein	B9J08_001524
A0A2H1A272	A0A2H1A272_CANAR	Major facilitator superfamily (MFS) profile domain-containing protein	B9J08_001526 CA7LBN_002620
A0A2H1A275	A0A2H1A275_CANAR	Uncharacterized protein	B9J08_001242
A0A2H1A276	A0A2H1A276_CANAR	Uncharacterized protein	B9J08_000007
A0A2H1A277	A0A2H1A277_CANAR	Major facilitator superfamily (MFS) profile domain-containing protein	B9J08_001523 CA7LBN_002623
A0A2H1A283	A0A2H1A283_CANAR	Uncharacterized protein	B9J08_000003
A0A2H1A284	A0A2H1A284_CANAR	Major facilitator superfamily (MFS) profile domain-containing protein	B9J08_001528 CA7LBN_002618
A0A2H1A289	A0A2H1A289_CANAR	Uncharacterized protein	B9J08_001529 CA7LBN_002617
A0A2H1A292	A0A2H1A292_CANAR	Uncharacterized protein	B9J08_001517
A0A2H1A299	A0A2H1A299_CANAR	Choline/carnitine acyltransferase domain-containing protein	B9J08_000010
A0A2H1A2A2	A0A2H1A2A2_CANAR	Major facilitator superfamily (MFS) profile domain-containing protein	B9J08_001527
A0A2H1A2A8	A0A2H1A2A8_CANAR	Zn(2)-C6 fungal-type domain-containing protein	B9J08_001232 CA7LBN_002872
A0A2H1A2B5	A0A2H1A2B5_CANAR	Uncharacterized protein	B9J08_000004
A0A2H1A2B8	A0A2H1A2B8_CANAR	Uncharacterized protein	B9J08_000030
A0A2H1A2C5	A0A2H1A2C5_CANAR	Uncharacterized protein	B9J08_001282 CA7LBN_002830
A0A2H1A2D9	A0A2H1A2D9_CANAR	Superoxide dismutase copper/zinc binding domain-containing protein	B9J08_001292
