Entry	Gene Names	Protein names	Mass
A0A2H0ZXT5	B9J08_001558 CA7LBN_001627	TauD/TfdA-like domain-containing protein	49312
A0A2H0ZXT6	B9J08_002163 B9J08_03236	EF-hand domain-containing protein	12941
A0A2H0ZXT7	B9J08_00018 B9J08_001547	Uncharacterized protein	59470
A0A2H0ZXU1	B9J08_001580 CA7LBN_001607 CJI97_001730	PPM-type phosphatase domain-containing protein	37862
A0A2H0ZXU2	B9J08_00034 B9J08_001563	Uncharacterized protein	14978
A0A2H0ZXU4	B9J08_00046 B9J08_001575	VanZ-like domain-containing protein	16288
A0A2H0ZXU9	B9J08_001574 CA7LBN_001612	EngB-type G domain-containing protein	43568
A0A2H0ZXV7	B9J08_001567 CA7LBN_001618	Amino acid permease	59797
A0A2H0ZXV8	B9J08_001579 CA7LBN_001608	Uncharacterized protein	29631
A0A2H0ZXW1	B9J08_001596 CA7LBN_001592 CJI97_001714	Uncharacterized protein	99151
A0A2H0ZXW4	B9J08_00067 B9J08_001597	Protein CMS1	33492
A0A2H0ZXW5	B9J08_00059 B9J08_001589	Metal-dependent protein hydrolase	37881
A0A2H0ZXW8	B9J08_00060 B9J08_001590	DUF1774-domain-containing protein	31581
A0A2H0ZXX4	B9J08_001607 CA7LBN_001582	RNase III domain-containing protein	40725
A0A2H0ZXX5	B9J08_001599 CA7LBN_001589	CENP-T/Histone H4 histone fold domain-containing protein	70207
A0A2H0ZXX7	B9J08_00070 B9J08_001600	Mitochondrial carrier protein	41932
A0A2H0ZXY2	B9J08_00074 B9J08_001604	Knr4/Smi1-like domain-containing protein	54765
A0A2H0ZXY3	B9J08_001621 CA7LBN_001569 CJI97_001689 QG37_05312	DUF1479 domain protein	52223
A0A2H0ZXY5	B9J08_00087 B9J08_001617	Uncharacterized protein	44152
A0A2H0ZXY6	B9J08_00079 B9J08_001609	Ribosomal RNA-processing protein 17	32475
A0A2H0ZXZ0	B9J08_001614 CA7LBN_001575 QG37_05304	5'/3'-nucleotidase SurE	36508
A0A2H0ZXZ1	B9J08_001598 CA7LBN_001590 CJI97_001712	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA	67468
A0A2H0ZXZ2	B9J08_002213 CA7LBN_003037	Uncharacterized protein	38969
A0A2H0ZXZ3	B9J08_001633 CA7LBN_001561	Gfo/Idh/MocA-like oxidoreductase N-terminal domain-containing protein	37860
A0A2H0ZXZ9	B9J08_00095 B9J08_001625	tRNA(Ile)-lysidine synthetase (EC 6.3.4.19)	54618
A0A2H0ZY00	B9J08_00078 B9J08_001608	EXS domain-containing protein	55198
A0A2H0ZY02	B9J08_00108 B9J08_001638	Uncharacterized protein	25287
A0A2H0ZY05	B9J08_001643 CA7LBN_001553 CJI97_001667	Importin N-terminal domain-containing protein	116412
A0A2H0ZY07	B9J08_002302 B9J08_05312	Mso1 N-terminal domain-containing protein	21464
A0A2H0ZY09	B9J08_00107 B9J08_001637	Uncharacterized protein	31333
A0A2H0ZY10	B9J08_001632 CA7LBN_001562	RRM domain-containing protein	79693
A0A2H0ZY12	B9J08_001618 CA7LBN_001572	UBX domain-containing protein	54204
A0A2H0ZY17	B9J08_00106 B9J08_001636	Uncharacterized protein	31198
A0A2H0ZY21	B9J08_001642 CA7LBN_001554	Xaa-Pro aminopeptidase	78516
A0A2H0ZY22	B9J08_00100 B9J08_001630	(S)-ureidoglycine aminohydrolase cupin domain-containing protein	13405
A0A2H0ZY24	B9J08_001658 CA7LBN_001538	Uncharacterized protein	132271
A0A2H0ZY26	B9J08_002243 CA7LBN_004885 CJI97_001786 CJJ07_005522	Major facilitator superfamily (MFS) profile domain-containing protein	59218
A0A2H0ZY32	B9J08_001640 CA7LBN_001556	Superoxide dismutase copper/zinc binding domain-containing protein	31807
A0A2H0ZY43	B9J08_001664 CA7LBN_001535	Uncharacterized protein	76865
A0A2H0ZY46	B9J08_00150 B9J08_001680	Uncharacterized protein	12576
A0A2H0ZY51	B9J08_00143 B9J08_001673	Amino acid permease/ SLC12A domain-containing protein	64382
A0A2H0ZY52	B9J08_001679 CA7LBN_001521	BHLH domain-containing protein	95173
A0A2H0ZY59	B9J08_001678 CA7LBN_001522	Ndc10 domain-containing protein	71536
A0A2H0ZY61	B9J08_00153 B9J08_001683	Uncharacterized protein	38657
A0A2H0ZY62	B9J08_001689 CA7LBN_001512 CJJ07_000015	Uncharacterized protein	59663
A0A2H0ZY66	B9J08_00142 B9J08_001672	Amino acid permease/ SLC12A domain-containing protein	62989
A0A2H0ZY67	B9J08_001700 CA7LBN_001501	Autophagy-related protein 11	76465
A0A2H0ZY82	B9J08_001711 B9J08_00181	Genetic interactor of prohibitin 5, mitochondrial	38378
A0A2H0ZY83	B9J08_001703 CA7LBN_001498	Bud site selection protein 5	157579
A0A2H0ZY85	B9J08_00162 B9J08_001692	Uncharacterized protein	50187
A0A2H0ZY86	B9J08_001709 CA7LBN_001493	Rho-GAP domain-containing protein	56065
A0A2H0ZY91	B9J08_001708 B9J08_00178	Ribosomal protein	30294
A0A2H0ZY92	B9J08_002335 B9J08_05345	Chromosome transmission fidelity protein 8	16258
A0A2H0ZY95	B9J08_001714 B9J08_00184	Uncharacterized protein	13112
A0A2H0ZY96	B9J08_001719 B9J08_00189	Uncharacterized protein	22438
A0A2H0ZY99	B9J08_001730 B9J08_00200	Uncharacterized protein	216513
A0A2H0ZYA0	B9J08_001735 B9J08_00205	Tetratricopeptide SHNi-TPR domain-containing protein	41838
A0A2H0ZYA2	B9J08_001718 B9J08_00188	Uncharacterized protein	52691
A0A2H0ZYA5	B9J08_002353 CA7LBN_004786 CJI97_001898	INO80 complex subunit F domain-containing protein	23559
A0A2H0ZYA6	B9J08_001723 B9J08_00193	Peptidyl-tRNA hydrolase (EC 3.1.1.29)	24017
A0A2H0ZYA8	B9J08_001712 CA7LBN_001490	Uncharacterized protein	66506
A0A2H0ZYB5	B9J08_001734 B9J08_00204	Rho1 guanine nucleotide exchange factor TUS1	157472
A0A2H0ZYB7	B9J08_001733 B9J08_00203	3-oxoacyl-[acyl-carrier-protein] reductase	28688
A0A2H0ZYC0	B9J08_001722 B9J08_00192	Autophagy-related protein 101	24288
A0A2H0ZYC1	B9J08_001738 CA7LBN_001473 CJI97_002399	Bul1 N-terminal domain-containing protein	88004
A0A2H0ZYC4	B9J08_001755 B9J08_00225	Uncharacterized protein	9867
A0A2H0ZYC5	B9J08_001751 B9J08_00221	Uncharacterized protein	12753
A0A2H0ZYC6	B9J08_001744 B9J08_00214	Manganese/iron superoxide dismutase C-terminal domain-containing protein	39492
A0A2H0ZYC7	B9J08_001743 B9J08_00213	Pal1 cell morphology protein	48038
A0A2H0ZYD0	B9J08_001760 CA7LBN_001454	Rrn9 domain-containing protein	39889
A0A2H0ZYD2	B9J08_001749 B9J08_00219	Uncharacterized protein	29208
A0A2H0ZYD6	B9J08_001754 B9J08_00224	TATA-binding protein interacting (TIP20) domain-containing protein	142642
A0A2H0ZYD9	B9J08_001753 CA7LBN_001460 CJI97_002414	WKF domain-containing protein	39027
A0A2H0ZYE0	B9J08_001770 B9J08_00240	UBP-type domain-containing protein	44077
A0A2H0ZYE5	B9J08_001742 CA7LBN_001469 CJI97_002403	FYVE-type domain-containing protein	55599
A0A2H0ZYE7	B9J08_001775 B9J08_00245	Uncharacterized protein	27574
A0A2H0ZYE8	B9J08_001764 B9J08_00234	F-box domain-containing protein	82978
A0A2H0ZYE9	B9J08_001763 CA7LBN_001451 CJI97_002424	C3HC-type domain-containing protein	54052
A0A2H0ZYF1	B9J08_001780 B9J08_00250	Uncharacterized protein	96510
A0A2H0ZYF3	B9J08_001768 CA7LBN_001446	Uncharacterized protein	121154
A0A2H0ZYF4	B9J08_001752 B9J08_00222	Peptidase M20 dimerisation domain-containing protein	45741
A0A2H0ZYF6	B9J08_001781 B9J08_00251	Uncharacterized protein	19900
A0A2H0ZYF8	B9J08_001785 B9J08_00255	Potassium channel tetramerisation-type BTB domain-containing protein	49035
A0A2H0ZYG4	B9J08_001778 CA7LBN_001438	DUF4484 domain-containing protein	59849
A0A2H0ZYG5	B9J08_001762 CA7LBN_001452	Signal recognition particle SEC65 subunit	30145
A0A2H0ZYG6	B9J08_001791 B9J08_00261	GRF-type domain-containing protein	45833
A0A2H0ZYG9	B9J08_001779 B9J08_00249	LsmAD domain-containing protein	91891
A0A2H0ZYH7	B9J08_001802 B9J08_00272	Zinc finger C3HC4 RING-type domain-containing protein	41649
A0A2H0ZYH9	B9J08_001795 CA7LBN_001428 CJI97_002456	Peptide:N-glycanase 1	42312
A0A2H0ZYI5	B9J08_002457 CA7LBN_004700 CJI97_002001	Urea carboxylase	200931
A0A2H0ZYI6	B9J08_001782 B9J08_00252	Splicing factor YJU2	35249
A0A2H0ZYI8	B9J08_001812 B9J08_00282	Uncharacterized protein	42781
A0A2H0ZYJ8	B9J08_001809 B9J08_00279	Uncharacterized protein	29718
A0A2H0ZYK3	B9J08_001831 CA7LBN_001397 CJI97_002492	Nucleotide exchange factor SIL1	39006
A0A2H0ZYK5	B9J08_001814 B9J08_00284	Glutathione peroxidase	18480
A0A2H0ZYK6	B9J08_001810 CA7LBN_001415	Stress response protein NST1	145301
A0A2H0ZYL0	B9J08_001819 CA7LBN_001406	Cullin family profile domain-containing protein	87741
A0A2H0ZYL9	B9J08_001541 CA7LBN_001640 CJI97_001768 CJJ07_004134 QG37_03400	Amino acid transporter transmembrane domain-containing protein	51003
A0A2H0ZYM3	B9J08_001851 B9J08_00321	Ribosomal protein L15	24191
A0A2H0ZYM4	B9J08_001835 CA7LBN_001393 CJI97_002496	Brl1/Brr6 domain-containing protein	45256
A0A2H0ZYN1	B9J08_00022 B9J08_001551	Uncharacterized protein	14784
A0A2H0ZYN5	B9J08_001845 B9J08_00315	Uncharacterized protein	35789
A0A2H0ZYN6	B9J08_001844 CA7LBN_001385	CAP-Gly domain-containing protein	99772
A0A2H0ZYN7	B9J08_001856 CA7LBN_001375	Copper transport protein	26757
A0A2H0ZYP0	B9J08_001840 B9J08_00310	Exosome complex protein	26026
A0A2H0ZYP7	B9J08_001855	Protein OCA4	35266
A0A2H0ZYP8	B9J08_001866 B9J08_00336	Uncharacterized protein	60206
A0A2H0ZYQ0	B9J08_001843 B9J08_00313	Cell division control protein 31	54839
A0A2H0ZYQ5	B9J08_001872 B9J08_00342	CID domain-containing protein	38928
A0A2H0ZYQ8	B9J08_001864 CA7LBN_001367 CJI97_002525	Uncharacterized protein	76595
A0A2H0ZYQ9	B9J08_001876 B9J08_00346	Alpha-ribazole phosphatase	36782
A0A2H0ZYR3	B9J08_002578 B9J08_05588	D-galactonate transporter	53158
A0A2H0ZYR5	B9J08_001882 CA7LBN_001351	Uncharacterized protein	36344
A0A2H0ZYR7	B9J08_001892 B9J08_00362	Oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase domain-containing protein	20331
A0A2H0ZYR8	B9J08_001874 CA7LBN_001358 CJI97_002535	Hydrolase	35522
A0A2H0ZYR9	B9J08_00003 B9J08_001532	Vacuolar protein sorting-associated protein 70	89605
A0A2H0ZYS2	B9J08_001870 B9J08_00340	40S ribosomal protein S13	17015
A0A2H0ZYT0	B9J08_001897 B9J08_00367	Cullin family profile domain-containing protein	90300
A0A2H0ZYT1	B9J08_001873 B9J08_00343	Uncharacterized protein	117447
A0A2H0ZYT6	B9J08_001896 B9J08_00366	Regulator of phospholipase D SRF1	42957
A0A2H0ZYT7	B9J08_001552 CA7LBN_001632	Arrestin-like N-terminal domain-containing protein	52086
A0A2H0ZYU0	B9J08_001891 B9J08_00361	NAD-dependent epimerase/dehydratase domain-containing protein	42546
A0A2H0ZYU2	B9J08_001883 CA7LBN_001350 CJI97_002544	Glycolate oxidase, subunit GlcD	61104
A0A2H0ZYU5	B9J08_001913 CA7LBN_001324	Uncharacterized protein	31774
A0A2H0ZYV0	B9J08_001894 CA7LBN_001341	Uncharacterized protein	31142
A0A2H0ZYV3	B9J08_00092 B9J08_001622	NAD-dependent epimerase/dehydratase domain-containing protein	37528
A0A2H0ZYV5	B9J08_001923 B9J08_00393	rRNA methyltransferase 2, mitochondrial	37887
A0A2H0ZYW0	B9J08_001932 CA7LBN_001304 QG37_07710	Uncharacterized protein	40435
A0A2H0ZYW1	B9J08_001920 CA7LBN_001316	Zn(2)-C6 fungal-type domain-containing protein	87681
A0A2H0ZYW2	B9J08_001926 B9J08_00396	Uncharacterized protein	44778
A0A2H0ZYW7	B9J08_001904 B9J08_00374	C2H2-type domain-containing protein	47664
A0A2H0ZYW9	B9J08_001933 B9J08_00403	Selenoprotein O	72436
A0A2H0ZYX2	B9J08_001937 B9J08_00407	CN hydrolase domain-containing protein	32727
A0A2H0ZYX3	B9J08_001936 CA7LBN_001300 CJI97_002597	Major facilitator superfamily (MFS) profile domain-containing protein	56059
A0A2H0ZYX4	B9J08_001940 B9J08_00410	Uncharacterized protein	12423
A0A2H0ZYX6	B9J08_001942 CA7LBN_001295	Uncharacterized protein	47266
A0A2H0ZYX8	B9J08_001943 CA7LBN_001294	Uncharacterized protein	190298
A0A2H0ZYZ6	B9J08_001520 CA7LBN_002626 CJI97_001084	Cell wall protein	30203
A0A2H0ZYZ8	B9J08_00136 B9J08_001666	Uncharacterized protein	62153
A0A2H0ZZ01	B9J08_00093 B9J08_001623	Uncharacterized protein	112310
A0A2H0ZZ03	B9J08_001500 B9J08_03750	Uncharacterized protein	9349
A0A2H0ZZ06	B9J08_001934 CA7LBN_001302 QG37_07708	Shikimate dehydrogenase substrate binding N-terminal domain-containing protein	37058
A0A2H0ZZ15	B9J08_001635 CA7LBN_001559	Endonuclease/exonuclease/phosphatase domain-containing protein	53877
A0A2H0ZZ16	B9J08_001485 B9J08_03735	Jacalin-type lectin domain-containing protein	15667
A0A2H0ZZ17	B9J08_001480 B9J08_03730	Uncharacterized protein	75940
A0A2H0ZZ29	B9J08_001472 B9J08_03722	Uncharacterized protein	10978
A0A2H0ZZ30	B9J08_001486 B9J08_03736	RWD domain-containing protein	48577
A0A2H0ZZ36	B9J08_001462 B9J08_03712	Cyclin-like domain-containing protein	49940
A0A2H0ZZ42	B9J08_001696 CA7LBN_001505	Uncharacterized protein	53442
A0A2H0ZZ58	B9J08_001706 CA7LBN_001495	SUI1 domain-containing protein	67458
A0A2H0ZZ60	B9J08_001667 CA7LBN_001533	DNA polymerase epsilon subunit B (DNA polymerase II subunit 2)	74540
A0A2H0ZZ67	B9J08_001446 B9J08_03696	Bacterial surface antigen (D15) domain-containing protein	52894
A0A2H0ZZA0	B9J08_00167 B9J08_001697	protein-serine/threonine phosphatase (EC 3.1.3.16)	37360
A0A2H0ZZA5	B9J08_001391 B9J08_03641	Uncharacterized protein	111172
A0A2H0ZZA6	B9J08_001379 B9J08_03629	MaoC-like domain-containing protein	34495
A0A2H0ZZB1	B9J08_001707 B9J08_00177	Cyclic nucleotide-binding domain-containing protein	103662
A0A2H0ZZB6	B9J08_001746 B9J08_00216	Uncharacterized protein	29839
A0A2H0ZZC9	B9J08_001717 CA7LBN_001486	GATA-type domain-containing protein	29544
A0A2H0ZZD4	B9J08_001366 B9J08_03616	Uncharacterized protein	24462
A0A2H0ZZD9	B9J08_001766 B9J08_00236	RRM domain-containing protein	103060
A0A2H0ZZE3	B9J08_001727 B9J08_00197	TECPR1-like DysF domain-containing protein	65669
A0A2H0ZZE4	B9J08_001344 B9J08_03594	Adenylate kinase active site lid domain-containing protein	26695
A0A2H0ZZE9	B9J08_001398 B9J08_03648	Uncharacterized protein	18430
A0A2H0ZZF1	B9J08_001325 B9J08_03575	Uncharacterized protein	30672
A0A2H0ZZF8	B9J08_001737 CA7LBN_001474 CJI97_002398	NCS1 nucleoside transporter	58957
A0A2H0ZZG6	B9J08_001377 B9J08_03627	Brix domain-containing protein	35205
A0A2H0ZZG7	B9J08_001314 B9J08_03564	Spindle pole body-associated protein cut12 domain-containing protein	84518
A0A2H0ZZG9	B9J08_001786 B9J08_00256	Zn(2)-C6 fungal-type domain-containing protein	96716
A0A2H0ZZH5	B9J08_001317 B9J08_03567	Uncharacterized protein	13528
A0A2H0ZZI4	B9J08_001294 B9J08_03544	Amidase domain-containing protein	60161
A0A2H0ZZJ7	B9J08_001807 B9J08_00277	CASTOR ACT domain-containing protein	40257
A0A2H0ZZJ9	B9J08_001767 CA7LBN_001447	Uncharacterized protein	26777
A0A2H0ZZK3	B9J08_001288 B9J08_03538	Chromatin structure-remodeling complex protein RSC7	49320
A0A2H0ZZL7	B9J08_001313 B9J08_03563	4Fe-4S ferredoxin-type domain-containing protein	13903
A0A2H0ZZM1	B9J08_001261 B9J08_03511	CID domain-containing protein	51718
A0A2H0ZZM6	B9J08_001251 B9J08_03501	Large ribosomal subunit protein mL59 domain-containing protein	18955
A0A2H0ZZM7	B9J08_001272 CA7LBN_002840 CJI97_001334	N-(5'-phosphoribosyl)anthranilate isomerase (EC 5.3.1.24)	28431
A0A2H0ZZM8	B9J08_001827 B9J08_00297	pyridoxal kinase (EC 2.7.1.35)	36053
A0A2H0ZZN0	B9J08_001787 B9J08_00257	Zn(2)-C6 fungal-type domain-containing protein	94180
A0A2H0ZZP0	B9J08_001235 CA7LBN_002870 CJI97_001371	Uncharacterized protein	49252
A0A2H0ZZP6	B9J08_001252 B9J08_03502	Sm domain-containing protein	12527
A0A2H0ZZQ3	B9J08_001274 CA7LBN_002838 CJI97_001332	Uncharacterized protein	116935
A0A2H0ZZQ6	B9J08_001847 B9J08_00317	Cytochrome b5 heme-binding domain-containing protein	15755
A0A2H0ZZR7	B9J08_001217 B9J08_03467	DHHA2 domain-containing protein	43568
A0A2H0ZZR8	B9J08_001231 CA7LBN_002873 CJI97_001375 CJJ07_003451	Phosphoglycerate mutase	39363
A0A2H0ZZS1	B9J08_001818 B9J08_00288	BOD1/SHG1 domain-containing protein	25990
A0A2H0ZZS7	B9J08_001206 CA7LBN_002893 CJI97_001400	Alcohol acetyltransferase	53059
A0A2H0ZZS9	B9J08_001201 B9J08_03451	Uncharacterized protein	17479
A0A2H0ZZT1	B9J08_001189 CA7LBN_002905 CJI97_001417	Uncharacterized protein	55951
A0A2H0ZZT9	B9J08_001191 B9J08_03441	Uncharacterized protein	18603
A0A2H0ZZU5	B9J08_001195 CA7LBN_002899 CJI97_001411	Uncharacterized protein	128217
A0A2H0ZZU8	B9J08_001174 CA7LBN_002918 CJI97_001432	25S rRNA (Uridine(2843)-N(3))-methyltransferase	37251
A0A2H0ZZX1	B9J08_001848 B9J08_00318	N-acetyltransferase domain-containing protein	19830
A0A2H0ZZX2	B9J08_001148 B9J08_03398	Uncharacterized protein	22050
A0A2H0ZZY4	B9J08_001858 B9J08_00328	ERCC4 domain-containing protein	55928
A0A2H0ZZZ1	B9J08_001128 B9J08_03378	Large ribosomal subunit protein uL5 C-terminal domain-containing protein	33752
A0A2H1A001	B9J08_001118 B9J08_03368	Ribosomal protein L1	42273
A0A2H1A002	B9J08_001139 B9J08_03389	18S rRNA biogenesis protein RCL1	40028
A0A2H1A010	B9J08_001918 CA7LBN_001319	RFX-type winged-helix domain-containing protein	66514
A0A2H1A013	B9J08_001110 B9J08_03360	N-acetyltransferase domain-containing protein	22594
A0A2H1A014	B9J08_001151 CA7LBN_002939 CJI97_001455	Aldehyde dehydrogenase domain-containing protein	68340
A0A2H1A028	B9J08_001109 CA7LBN_002976 CJI97_001497	Uncharacterized protein	98803
A0A2H1A033	B9J08_001938 CA7LBN_001298	AB hydrolase-1 domain-containing protein	35927
A0A2H1A034	B9J08_001081 B9J08_03331	60S ribosomal protein L23-B	14508
A0A2H1A040	B9J08_001082 CA7LBN_002998 CJI97_001524	PH domain-containing protein	92939
A0A2H1A049	B9J08_001072 B9J08_03322	Cyclin-A N-terminal APC/C binding region domain-containing protein	25478
A0A2H1A094	B9J08_001070 CA7LBN_003006 CJI97_001536	D-galactonate transporter	66900
A0A2H1A0C2	B9J08_002216 B9J08_03289	Uncharacterized protein	37745
A0A2H1A0F3	B9J08_002186 CA7LBN_003060 CJI97_001596	Amino acid permease	60939
A0A2H1A0F4	B9J08_002148 CA7LBN_003091 CJI97_001633 CJJ07_003841	Sugar phosphate transporter domain-containing protein	41542
A0A2H1A0F5	B9J08_00129 B9J08_001659	Uncharacterized protein	17248
A0A2H1A0F6	B9J08_00133 B9J08_001663	Uncharacterized protein	26971
A0A2H1A0H4	B9J08_00125 B9J08_001655	Chromosome segregation protein SMC	74398
A0A2H1A0H7	B9J08_00109 B9J08_001639	Uncharacterized protein	16685
A0A2H1A0I8	B9J08_002155 B9J08_03228	Glucosidase 2 subunit beta	56205
A0A2H1A0L0	B9J08_00083 B9J08_001613	5'/3'-nucleotidase SurE	36279
A0A2H1A0L5	B9J08_00122 B9J08_001652	Fe-S protein assembly co-chaperone HscB	26940
A0A2H1A0N8	B9J08_001571 CA7LBN_001615 CJI97_001739 CJJ07_000132	TauD/TfdA-like domain-containing protein	44236
A0A2H1A0P0	B9J08_001566 CA7LBN_001619 CJI97_001744	K Homology domain-containing protein	132882
A0A2H1A0P1	B9J08_00053 B9J08_001582	Serine aminopeptidase S33 domain-containing protein	34537
A0A2H1A0P4	B9J08_00090 B9J08_001620	Zn(2)-C6 fungal-type domain-containing protein	60784
A0A2H1A0S8	B9J08_001067 B9J08_03317	Enoyl reductase (ER) domain-containing protein	39561
A0A2H1A0U0	B9J08_00040 B9J08_001569	Zn(2)-C6 fungal-type domain-containing protein	20743
A0A2H1A0U3	B9J08_001077 B9J08_03327	RRM domain-containing protein	72136
A0A2H1A0U9	B9J08_001083 B9J08_03333	RING-type domain-containing protein	18645
A0A2H1A0V4	B9J08_001080 B9J08_03330	Uncharacterized protein	15081
A0A2H1A0W7	B9J08_001076 B9J08_03326	Uncharacterized protein	48904
A0A2H1A0X2	B9J08_001104 CA7LBN_002981 CJI97_001502	C2H2-type domain-containing protein	47056
A0A2H1A0X4	B9J08_001103 B9J08_03353	GST C-terminal domain-containing protein	38707
A0A2H1A0X7	B9J08_001102 B9J08_03352	Small GTP-binding protein	25578
A0A2H1A0Y0	B9J08_001289 CA7LBN_002822 CJI97_001317	C2H2-type domain-containing protein	59336
A0A2H1A0Y1	B9J08_001086 B9J08_03336	Thioredoxin	13699
A0A2H1A0Y2	B9J08_001074 B9J08_03324	Uncharacterized protein	11613
A0A2H1A0Y3	B9J08_001101 B9J08_03351	Uncharacterized protein	109384
A0A2H1A0Y4	B9J08_001114 B9J08_03364	ATPase expression protein 1	49937
A0A2H1A0Y5	B9J08_001113 B9J08_03363	TauD/TfdA-like domain-containing protein	46067
A0A2H1A0Y6	B9J08_001219 B9J08_03469	Protein YOP1	38249
A0A2H1A0Z0	B9J08_001116 B9J08_03366	triacylglycerol lipase (EC 3.1.1.3)	39784
A0A2H1A0Z1	B9J08_001084 B9J08_03334	Uncharacterized protein	29476
A0A2H1A0Z3	B9J08_001123 CA7LBN_002965	MoaB/Mog domain-containing protein	32555
A0A2H1A0Z4	B9J08_001111 B9J08_03361	Interferon-related developmental regulator N-terminal domain-containing protein	63464
A0A2H1A0Z6	B9J08_001269 B9J08_03519	Peroxin/Ferlin domain-containing protein	26311
A0A2H1A104	B9J08_001126 CA7LBN_002962	Cyclin-domain-containing protein	46802
A0A2H1A107	B9J08_001133 CA7LBN_002955 CJI97_001473 QG37_00658	rRNA-processing protein UTP23	28893
A0A2H1A110	B9J08_001249 B9J08_03499	Uncharacterized protein	32302
A0A2H1A112	B9J08_001117 B9J08_03367	Calcipressin	25516
A0A2H1A122	B9J08_001127 CA7LBN_002961 CJI97_001479	5'-3' DNA helicase ZGRF1-like N-terminal domain-containing protein	28875
A0A2H1A126	B9J08_001146 CA7LBN_002942	RRM domain-containing protein	51585
A0A2H1A127	B9J08_001155 B9J08_03405	Hyphally-regulated cell wall protein N-terminal domain-containing protein	81777
A0A2H1A131	B9J08_001159 B9J08_03409	XLF-like N-terminal domain-containing protein	41070
A0A2H1A132	B9J08_001152 CA7LBN_002938	Transcription factor 25	78892
A0A2H1A133	B9J08_001137 B9J08_03387	Actin-related protein 3	45988
A0A2H1A136	B9J08_001165 CA7LBN_002927 CJI97_001441	Mitochondrial group I intron splicing factor CCM1	94312
A0A2H1A139	B9J08_001164 CA7LBN_002928 CJI97_001442	Uncharacterized protein	88124
A0A2H1A142	B9J08_001197 B9J08_03447	Uncharacterized protein	92177
A0A2H1A143	B9J08_001169 CA7LBN_002923	Glutamine amidotransferase domain-containing protein	31664
A0A2H1A144	B9J08_001163 CA7LBN_002929	Kri1-like C-terminal domain-containing protein	65201
A0A2H1A145	B9J08_001147 B9J08_03397	Uncharacterized protein	12196
A0A2H1A147	B9J08_001187 B9J08_03437	Mitochondrial outer membrane transport complex Sam37/metaxin N-terminal domain-containing protein	38928
A0A2H1A148	B9J08_001175 CA7LBN_002917	DUF726-domain-containing protein	103947
A0A2H1A150	B9J08_001167 B9J08_03417	Cytochrome b5 heme-binding domain-containing protein	16423
A0A2H1A154	B9J08_001179 CA7LBN_002914 QG37_04303	WW domain-containing protein	22547
A0A2H1A156	B9J08_001158 CA7LBN_002933 CJI97_001448	PIN domain-containing protein	48678
A0A2H1A158	B9J08_001185 CA7LBN_002908	Zinc/iron permease	54772
A0A2H1A159	B9J08_001184 CA7LBN_002909	Enhancer of mRNA-decapping protein 1	30023
A0A2H1A163	B9J08_001145 B9J08_03395	G-patch domain-containing protein	18678
