Gene Names	Accession	Entry	Protein names	Mass
CXQ85_004813	OG6_109283	A0A2V1AWH7	Methyltransferase type 12 domain-containing protein	86847
CXQ85_004814	OG6_106484	A0A2V1AWC5	Chorismate mutase (EC 5.4.99.5)	30139
CXQ85_004815	OG6r20_309517	A0A2V1AXA9	Uncharacterized protein	15658
CXQ85_004816	OG6_127203	A0A2V1AVJ9	J domain-containing protein	33696
CXQ85_004817	OG6_102909	A0A2V1AWB3	N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)	44150
CXQ85_004818	OG6_102139	A0A2V1AWI2	Glucosamine-6-phosphate isomerase (EC 3.5.99.6) (Glucosamine-6-phosphate isomerase)	27618
CXQ85_004819	OG6_100026	A0A2V1AVL5	Ribosome-releasing factor 2, mitochondrial (RRF2mt) (Elongation factor G 2, mitochondrial) (EF-G2mt) (mEF-G 2)	424173
CXQ85_004821	OG6_100318	A0A2V1AZ41	Peptide transporter PTR2	65613
CXQ85_004822	OG6_101842	A0A2V1AWG8	Serine/threonine-protein kinase RAD53 (EC 2.7.12.1)	91837
CXQ85_004823	OG6_101662	A0A2V1AXR6	Kinesin-like protein	71754
CXQ85_004824	OG6_499908	A0A2V1AWI7	RRM domain-containing protein	36222
CXQ85_004825	OG6_101009	A0A2V1AWD2	TRUD domain-containing protein	78757
CXQ85_004826	OG6_100692	A0A2V1AXB6	Rhodanese domain-containing protein	33235
CXQ85_004827	OG6_103699	A0A2V1AVL4	Nuclear distribution protein PAC1 (Lissencephaly-1 homolog) (LIS-1) (nudF homolog)	56245
CXQ85_004828	OG6_102849	A0A2V1AWC3	Vacuolar protein sorting-associated protein IST1	24723
CXQ85_004829	OG6r20_169554	A0A2V1AWJ2	Arrestin-like N-terminal domain-containing protein	81273
CXQ85_004830	OG6r20_169554	A0A2V1AVM6	Bul1 C-terminal domain-containing protein	52430
CXQ85_004831	OG6_499931	A0A2V1AZ50	non-specific serine/threonine protein kinase (EC 2.7.11.1)	76982
CXQ85_004832	OG6_102358	A0A2V1AWI0	Sof1-like protein domain-containing protein	53171
CXQ85_004833	OG6_100959	A0A2V1AXS4	FCP1 homology domain-containing protein	37883
CXQ85_004834	OG6_101659	A0A2V1AWJ5	Glutathione reductase (EC 1.8.1.7)	53197
CXQ85_004835	OG6r20_101108	A0A2V1AWE0	Uncharacterized protein	30029
CXQ85_004836	OG6_101503	A0A2V1AXC6	Polynucleotide 5'-hydroxyl-kinase GRC3 (Polynucleotide 5'-hydroxyl-kinase grc3)	49216
CXQ85_004837	OG6_101438	A0A2V1AVM5	Serine/threonine-protein phosphatase 2A activator (EC 5.2.1.8) (Phosphotyrosyl phosphatase activator)	43731
CXQ85_004838	OG6_124898	A0A2V1AWC9	Letm1 RBD domain-containing protein	46659
CXQ85_004839	OG6_100632	A0A2V1AWK1	Histone acetyltransferase ESA1 (EC 2.3.1.48) (Protein 2-hydroxyisobutyryltransferase ESA1) (Protein acetyltransferase ESA1) (Protein crotonyltransferase ESA1)	58456
CXQ85_004840	OG6_101928	A0A2V1AVN5	Pre-mRNA-splicing factor PRP46 (Pre-mRNA-processing protein 46)	37727
CXQ85_004841	OG6_102346	A0A2V1AZ60	UBC core domain-containing protein	59517
CXQ85_004842	OG6_204270	A0A2V1AWI9	PI31 proteasome regulator C-terminal domain-containing protein	30554
CXQ85_004843	OG6_203080	A0A2V1AXT3	Transcription elongation factor Eaf N-terminal domain-containing protein	64571
CXQ85_004844	OG6_101429	A0A2V1AWK3	6-phosphogluconolactonase	37713
CXQ85_004845	OG6_100026	A0A2V1AWE8	Oligomycin resistance ATP-dependent permease YOR1	173546
CXQ85_004846	OG6_102914	A0A2V1AXD3	Ubiquitin carboxyl-terminal hydrolase (EC 3.4.19.12)	56810
CXQ85_004847	OG6_102481	A0A2V1AVN6	Phosducin thioredoxin-like domain-containing protein	29290
CXQ85_004848	OG6_102587	A0A2V1AWE1	DUF866-domain-containing protein	18655
CXQ85_004849	OG6_101063	A0A2V1AWL1	Cytochrome c	12355
CXQ85_004850	OG6_101743	A0A2V1AVP5	Pre-mRNA-splicing factor CWC22	62729
CXQ85_004851	OG6r20_101650	A0A2V1AZ73	Mitochondrial group I intron splicing factor CCM1	103402
CXQ85_004852	OG6_101466	A0A2V1AWJ8	Cytidyltransferase-like domain-containing protein	32347
CXQ85_004853	OG6_101317	A0A2V1AXU5	ubiquitinyl hydrolase 1 (EC 3.4.19.12)	151102
CXQ85_004854	OG6_133467	A0A2V1AWL4	Cell surface mannoprotein MP65	38987
CXQ85_004855	OG6_100129	A0A2V1AWF7	DNA-binding protein RAP1	70287
CXQ85_004856	OG6r20_140780	A0A2V1AXE2	Uncharacterized protein	29882
CXQ85_004857	OG6_104510	A0A2V1AVP7	Calcineurin-like phosphoesterase domain-containing protein	45149
CXQ85_004858	OG6_101355	A0A2V1AWF1	Rab-GAP TBC domain-containing protein	84878
CXQ85_004859	OG6_100340	A0A2V1AWM3	ATP-dependent RNA helicase DOB1	119242
CXQ85_004860	OG6r20_104603	A0A2V1AVQ3	Uncharacterized protein	57816
CXQ85_004861	OG6_100109	A0A2V1AZ85	Carboxypeptidase (EC 3.4.16.-)	60827
CXQ85_004862	OG6_113602	A0A2V1AWK9	Protein kinase domain-containing protein	32281
CXQ85_004863	OG6_100262	A0A2V1AXV5	Serine hydroxymethyltransferase (EC 2.1.2.1)	53680
CXQ85_004864	OG6_500770	A0A2V1AWM6	Mediator of RNA polymerase II transcription subunit 16 (Mediator complex subunit 16)	98916
CXQ85_004865	OG6r20_107983	A0A2V1AWH0	DNA mismatch repair protein HSM3 C-terminal domain-containing protein	56321
CXQ85_004866	OG6_217780	A0A2V1AXF2	Guanine-nucleotide exchange factor YEL1	111810
CXQ85_004867	OG6_101970	A0A2V1AVQ7	Proteasome subunit beta type-3	21331
CXQ85_004868	OG6_104914	A0A2V1AWG2	COX assembly mitochondrial protein	11819
CXQ85_004869	OG6_100754	A0A2V1AWN4	Pyruvate dehydrogenase E1 component subunit alpha (EC 1.2.4.1)	44088
CXQ85_004870	OG6_100305	A0A2V1AVR4	Pre-mRNA-splicing factor brr2	232875
CXQ85_004871	OG6_103270	A0A2V1AZ94	Anthranilate phosphoribosyltransferase	39504
CXQ85_004872	OG6r20_106183	A0A2V1AWL8	Uncharacterized protein	19421
CXQ85_004873	OG6r20_102798	A0A2V1AXW4	Arrestin-like N-terminal domain-containing protein	59534
CXQ85_004874	OG6_100282	A0A2V1AWN5	Centrosomin N-terminal motif 1 domain-containing protein	111850
CXQ85_004875	OG6r20_106964	A0A2V1AWH8	Anaphase-promoting complex subunit 13	18180
CXQ85_004876	OG6r20_309459	A0A2V1AXG3	Uncharacterized protein	25570
CXQ85_004877	OG6_100210	A0A2V1AVR7	DNA-directed RNA polymerase subunit (EC 2.7.7.6)	161539
CXQ85_004878	OG6_101915	A0A2V1AWH1	26S protease regulatory subunit 6A	46852
CXQ85_004879	OG6_105399	A0A2V1AWP9	Zinc transporter	67961
CXQ85_004880	OG6_102080	A0A2V1AVS2	GPN-loop GTPase 3	27921
CXQ85_004881	OG6_101792	A0A2V1AZA6	RuvB-like helicase (EC 3.6.4.12)	49736
CXQ85_004882	OG6_101825	A0A2V1AWM8	Uncharacterized protein	74951
CXQ85_004883	OG6r20_309500	A0A2V1AXX3	Uncharacterized protein	13811
CXQ85_004884	OG6_101716	A0A2V1AWP4	T-complex protein 1, zeta subunit	60871
CXQ85_004887	OG6_100342	A0A2V1AWI8	Methionine aminopeptidase (EC 3.4.11.18)	40861
CXQ85_004888	OG6_102745	A0A2V1AXH2	Uncharacterized protein	72041
CXQ85_004889	OG6_101850	A0A2V1AVS6	Phosphatidylinositol 3-kinase VPS34 (EC 2.7.1.137)	108230
CXQ85_004890	OG6_101308	A0A2V1AWI3	Dephospho-CoA kinase	26466
CXQ85_004891	OG6_102045	A0A2V1AWQ8	2-dehydropantoate 2-reductase (EC 1.1.1.169) (Ketopantoate reductase)	35343
CXQ85_004892	OG6_105100	A0A2V1AVT3	SET domain-containing protein	47861
CXQ85_004893	OG6_101027	A0A2V1AZB3	DNA topoisomerase (EC 5.6.2.1)	70526
CXQ85_004894	OG6_110455	A0A2V1AWN7	Protein ARV	87907
CXQ85_004895	OG6_100323	A0A2V1AXY2	CSC1/OSCA1-like 7TM region domain-containing protein	97864
CXQ85_004896	OG6_100282	A0A2V1AWQ4	Uncharacterized protein	31785
CXQ85_004897	OG6_100883	A0A2V1AWK2	60S acidic ribosomal protein P2-B	10970
CXQ85_004898	OG6_100373	A0A2V1AXI2	40S ribosomal protein S15	20573
CXQ85_004899	OG6_107933	A0A2V1AVT6	Mitochondrial ornithine carrier protein	30177
CXQ85_004900	OG6_121387	A0A2V1AWJ3	Altered inheritance of mitochondria protein 6	117789
CXQ85_004901	OG6_103707	A0A2V1AWS2	Peroxisomal membrane protein PMP47A	34547
CXQ85_004902	OG6_117012	A0A2V1AVU3	RNase III domain-containing protein	25211
CXQ85_004903	OG6_102417	A0A2V1AZC1	RNA helicase (EC 3.6.4.13)	63409
CXQ85_004904	OG6_104623	A0A2V1AWP7	ATP synthase subunit g, mitochondrial	13474
CXQ85_004905	OG6_101085	A0A2V1AXZ0	Membrane protein TMS1	52241
CXQ85_004906	OG6_103712	A0A2V1AWR4	Elongator complex protein 4	45289
CXQ85_004907	OG6_114648	A0A2V1AWL2	Autophagy-related protein 27	29212
CXQ85_004908	OG6_101298	A0A2V1AXJ2	Methylenetetrahydrofolate reductase	72039
CXQ85_004909	OG6_104074	A0A2V1AVU6	RecQ mediated genome instability protein 1 OB-fold domain-containing protein	21138
CXQ85_004910	OG6_101959	A0A2V1AWK4	ERCC4 domain-containing protein	124277
CXQ85_004911	OG6_137845	A0A2V1AWT2	Ion transport domain-containing protein	94830
CXQ85_004912	OG6r20_309493	A0A2V1AVV3	Uncharacterized protein	38381
CXQ85_004913	OG6_101048	A0A2V1AZD0	Porphobilinogen deaminase (EC 2.5.1.61) (Hydroxymethylbilane synthase) (Pre-uroporphyrinogen synthase)	39403
CXQ85_004914	OG6_102250	A0A2V1AWQ6	Fatty acid hydroxylase domain-containing protein	42408
CXQ85_004915	OG6_102974	A0A2V1AY02	Cyclin-dependent kinase 8 (EC 2.7.11.22) (EC 2.7.11.23)	54786
CXQ85_004916	OG6_121377	A0A2V1AWS4	Protein kinase domain-containing protein	37508
CXQ85_004917	OG6_129608	A0A2V1AWM1	Amino acid permease/ SLC12A domain-containing protein	62550
CXQ85_004919	OG6r20_103092	A0A2V1AXK1	Uncharacterized protein	42787
CXQ85_004920	OG6_100482	A0A2V1AVV7	Protein kinase domain-containing protein	47109
CXQ85_004921	OG6_133436	A0A2V1AWL3	DUF1279 domain-containing protein	26001
CXQ85_004922	OG6_100472	A0A2V1AWU4	acetyl-CoA C-acetyltransferase (EC 2.3.1.9)	41697
CXQ85_004923	OG6_100091	A0A2V1AVW3	Ketoreductase (KR) domain-containing protein	36393
CXQ85_004924	OG6r20_309487	A0A2V1AXW3	Uncharacterized protein	15218
CXQ85_004925	OG6r20_169553	A0A2V1ATF1	Uncharacterized protein	12945
CXQ85_004926	OG6_140564	A0A2V1AWX2	OPT family small oligopeptide transporter	106197
CXQ85_004927	OG6_105688	A0A2V1AX61	Major facilitator superfamily (MFS) profile domain-containing protein	77118
CXQ85_004928	OG6_109925	A0A2V1AW81	Fibronectin type-III domain-containing protein	236711
CXQ85_004929	OG6_130000	A0A2V1AZQ2	Triacylglycerol lipase	51925
CXQ85_004930	OG6_105688	A0A2V1AX22	Major facilitator superfamily (MFS) profile domain-containing protein	71360
CXQ85_004931	OG6_105688	A0A2V1AYC7	Major facilitator superfamily (MFS) profile domain-containing protein	72365
CXQ85_004932	OG6_124156	A0A2V1AX38	Major facilitator superfamily (MFS) profile domain-containing protein	53086
CXQ85_004933	OG6_110579	A0A2V1AWZ4	Peptidase M20 dimerisation domain-containing protein	48313
CXQ85_004934	OG6_454230	A0A2V1AXX4	Zn(2)-C6 fungal-type domain-containing protein	54699
CXQ85_004935	OG6_100685	A0A2V1AW93	Vacuolar membrane protease	89290
CXQ85_004936	OG6_194570	A0A2V1AWY2	Uncharacterized protein	22836
CXQ85_004937	OG6_103878	A0A2V1AX69	Telomere length regulation protein conserved domain-containing protein	94352
CXQ85_004938	OG6_104339	A0A2V1AW91	Uncharacterized protein	79306
CXQ85_004939	OG6_101756	A0A2V1AZQ9	Peptidase S59 domain-containing protein	101634
CXQ85_004940	OG6_101387	A0A2V1AX32	Flap endonuclease 1 (FEN-1) (EC 3.1.-.-) (Flap structure-specific endonuclease 1)	44103
CXQ85_004941	OG6_101207	A0A2V1AYD7	Proteasome subunit beta	24367
CXQ85_004942	OG6_123095	A0A2V1AX47	Mitochondrial import protein 1	14818
CXQ85_004943	OG6_100418	A0A2V1AX02	Phosphotransferase (EC 2.7.1.-)	53678
CXQ85_004944	OG6r20_105295	A0A2V1AXY4	Uncharacterized protein	23911
CXQ85_004945	OG6_103319	A0A2V1AWA2	Phosphatidylinositol N-acetylglucosaminyltransferase	31807
CXQ85_004946	OG6_106166	A0A2V1AWZ1	VWFA domain-containing protein	28448
CXQ85_004947	OG6_102926	A0A2V1AX79	Transcription initiation factor TFIID subunit 5	83741
CXQ85_004948	OG6r20_309522	A0A2V1AWA1	Uncharacterized protein	17274
CXQ85_004949	OG6_109825	A0A2V1AZR6	Temperature shock-inducible protein 1	14462
CXQ85_004950	OG6_104014	A0A2V1AX43	Uncharacterized protein	57205
CXQ85_004951	OG6_106566	A0A2V1AYF0	UDENN FLCN/SMCR8-type domain-containing protein	24727
CXQ85_004952	OG6_133175	A0A2V1AX57	LicD/FKTN/FKRP nucleotidyltransferase domain-containing protein	77296
CXQ85_004953	OG6_103471	A0A2V1AX12	Mitochondrial inner membrane protease subunit (EC 3.4.21.-)	11224
CXQ85_004954	OG6_110646	A0A2V1AXZ5	IMS import disulfide relay-system CHCH-CHCH-like Cx9C domain-containing protein	10971
CXQ85_004955	OG6_120801	A0A2V1AWB0	EF-hand domain-containing protein	25237
CXQ85_004956	OG6_101097	A0A2V1AWZ7	Nudix hydrolase domain-containing protein	20875
CXQ85_004957	OG6_103135	A0A2V1AX87	Golgi to ER traffic protein 4	36327
CXQ85_004958	OG6r20_106975	A0A2V1AWB2	F-box domain-containing protein	37211
CXQ85_004959	OG6_101718	A0A2V1AZS3	Proteasome subunit beta	30399
CXQ85_004960	OG6_114963	A0A2V1AX53	3',5'-cyclic-nucleotide phosphodiesterase	37602
CXQ85_004961	OG6_101729	A0A2V1AYF8	Coatomer subunit delta	61310
CXQ85_004962	OG6_222606	A0A2V1AX66	Mitochondrial inner membrane i-AAA protease supercomplex subunit MGR3	56986
CXQ85_004963	OG6r20_101815	A0A2V1AX20	Stc1 domain-containing protein	54900
CXQ85_004964	OG6_100914	A0A2V1AY06	Protein kinase domain-containing protein	52265
CXQ85_004965	OG6r20_101794	A0A2V1AWC2	Uncharacterized protein	50989
CXQ85_004966	OG6_115574	A0A2V1AX09	Protein SIP5	50458
CXQ85_004967	OG6r20_106992	A0A2V1AX99	Uncharacterized protein	53117
CXQ85_004968	OG6r20_110666	A0A2V1AWC0	Opaque-phase-specific protein OP4	41845
CXQ85_004969	OG6r20_103977	A0A2V1AZT3	DNA polymerase delta subunit 3	46109
CXQ85_004970	OG6_101243	A0A2V1AX62	Pirin	36639
CXQ85_004971	OG6_101540	A0A2V1AYG9	Methyltransferase type 11 domain-containing protein	33818
CXQ85_004972	OG6_108958	A0A2V1AX76	Fatty acid hydroxylase domain-containing protein	41124
CXQ85_004973	OG6_102403	A0A2V1AX29	Trafficking protein particle complex subunit BET3	21620
CXQ85_004974	OG6_105381	A0A2V1AY16	Phospholipid/glycerol acyltransferase domain-containing protein	83343
CXQ85_004975	OG6_100667	A0A2V1AWD3	AN1-type domain-containing protein	18389
CXQ85_004976	OG6_500323	A0A2V1AX19	Enhancer of translation termination 1	50806
CXQ85_004977	OG6_102380	A0A2V1AXB3	Uroporphyrinogen-III C-methyltransferase	60492
CXQ85_004978	OG6_145910	A0A2V1AWD1	Uncharacterized protein	59350
CXQ85_004979	OG6_104272	A0A2V1AZU4	K Homology domain-containing protein	63143
CXQ85_004980	OG6_102253	A0A2V1AX72	TIGR01456 family HAD hydrolase	42029
CXQ85_004981	OG6_121686	A0A2V1AYI0	GATA-type domain-containing protein	26608
CXQ85_004982	OG6_118276	A0A2V1AX90	CUE domain-containing protein	39626
CXQ85_004983	OG6r20_108003	A0A2V1AX41	Uncharacterized protein	27644
CXQ85_004984	OG6_107467	A0A2V1AY25	GATA-type domain-containing protein	67716
CXQ85_004985	OG6_113966	A0A2V1AWE4	Rdx family-domain-containing protein	14953
CXQ85_004986	OG6r20_101806	A0A2V1AX31	Uncharacterized protein	44795
CXQ85_004987	OG6_100284	A0A2V1AXC3	DNA topoisomerase 2 (EC 5.6.2.2)	165062
CXQ85_004988	OG6r20_115446	A0A2V1AWE2	Arrestin-like N-terminal domain-containing protein	78414
CXQ85_004989	OG6r20_127341	A0A2V1AZV3	UBA domain-containing protein	81693
CXQ85_004990	OG6_100588	A0A2V1AX82	alanine--glyoxylate transaminase (EC 2.6.1.44)	40710
CXQ85_004991	OG6_103807	A0A2V1AYJ0	ASTRA-associated protein 1	46490
CXQ85_004992	OG6_100395	A0A2V1AX97	SWI5-dependent HO expression protein 3	45412
CXQ85_004994	OG6r20_104591	A0A2V1AX50	Uncharacterized protein	21935
CXQ85_004995	OG6r20_101995	A0A2V1AY37	Transcription elongation factor Eaf N-terminal domain-containing protein	41301
CXQ85_004996	OG6_105299	A0A2V1AWF4	Probable endonuclease LCL3 (Probable endonuclease lcl3)	25794
CXQ85_004997	OG6_102413	A0A2V1AX40	Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (N-acetylglucosamine-phosphate mutase)	60724
CXQ85_004998	OG6r20_101355	A0A2V1AXD6	Cytochrome c oxidase assembly protein COX16, mitochondrial	17231
CXQ85_004999	OG6r20_102486	A0A2V1AWF3	Karyogamy protein	74220
CXQ85_005000	OG6r20_109208	A0A2V1AZW1	Uncharacterized protein	56833
CXQ85_005001	OG6_100569	A0A2V1AX93	rRNA adenine N(6)-methyltransferase (EC 2.1.1.-)	36090
CXQ85_005002	OG6_103804	A0A2V1AYK0	DUF4110 domain-containing protein	72918
CXQ85_005003	OG6_102504	A0A2V1AXA6	Histone-binding protein RBBP4 N-terminal domain-containing protein	56296
CXQ85_005004	OG6_102682	A0A2V1AX58	PRP1 splicing factor N-terminal domain-containing protein	98982
CXQ85_005005	OG6_103958	A0A2V1AY48	Spindle assembly checkpoint component MAD1	77700
CXQ85_005006	OG6r20_169555	A0A2V1AWG5	Arrestin-like N-terminal domain-containing protein	33591
CXQ85_005007	OG6r20_309513	A0A2V1AX51	Uncharacterized protein	39442
CXQ85_005008	OG6_101344	A0A2V1AXE5	Ubiquitin-conjugating enzyme variant MMS2	15030
CXQ85_005009	OG6_100431	A0A2V1AWG4	Very-long-chain 3-oxoacyl-CoA reductase (EC 1.1.1.330) (3-ketoacyl-CoA reductase) (3-ketoreductase) (KAR) (Microsomal beta-keto-reductase)	36731
CXQ85_005010	OG6r20_139777	A0A2V1AZX2	Transcriptional regulatory protein LGE1	35299
CXQ85_005011	OG6_102044	A0A2V1AXA2	FAD/NAD(P)-binding domain-containing protein	45795
CXQ85_005012	OG6r20_112611	A0A2V1AYL0	Biogenesis of lysosome-related organelles complex 1 subunit KXD1	21692
CXQ85_005013	OG6_100334	A0A2V1AXC0	Cyclin-dependent kinase 1 (EC 2.7.11.22)	35907
CXQ85_005014	OG6_110015	A0A2V1AX70	non-specific serine/threonine protein kinase (EC 2.7.11.1)	68440
CXQ85_005015	OG6_100603	A0A2V1AY58	guanylate kinase (EC 2.7.4.8)	20512
CXQ85_005016	OG6_103041	A0A2V1AWH6	Importin N-terminal domain-containing protein	107999
CXQ85_005017	OG6_100282	A0A2V1AX59	Uncharacterized protein	32499
CXQ85_005018	OG6_100289	A0A2V1AXF4	HMA domain-containing protein	124322
CXQ85_005019	OG6_103596	A0A2V1AWH5	U4/U6.U5 tri-snRNP-associated protein 1	63222
CXQ85_005020	OG6_103235	A0A2V1AZY4	Uncharacterized protein	101617
CXQ85_005021	OG6_104840	A0A2V1AXB1	non-specific serine/threonine protein kinase (EC 2.7.11.1)	167165
CXQ85_005022	OG6r20_109207	A0A2V1AYM5	Uncharacterized protein	15966
CXQ85_005023	OG6_138269	A0A2V1AXD9	Uncharacterized protein	51933
CXQ85_005024	OG6_100994	A0A2V1AX80	Eukaryotic peptide chain release factor subunit 1	48657
CXQ85_005025	OG6_102605	A0A2V1AY68	RNA helicase (EC 3.6.4.13)	84409
CXQ85_005026	OG6_109956	A0A2V1AWI6	25S rRNA adenine-N(1) methyltransferase (EC 2.1.1.-)	35493
CXQ85_005027	OG6_100060	A0A2V1AX68	Major facilitator superfamily (MFS) profile domain-containing protein	61547
CXQ85_005028	OG6_100060	A0A2V1AXG5	Major facilitator superfamily (MFS) profile domain-containing protein	59883
CXQ85_005029	OG6_100337	A0A2V1AWI5	Transaminase A	47545
CXQ85_005030	OG6_100937	A0A2V1AZZ4	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent) (EC 5.4.2.2)	60973
CXQ85_005031	OG6_107467	A0A2V1AXB7	Nitrogen regulatory protein DAL80	65273
CXQ85_005032	OG6_100211	A0A2V1AYN5	Uncharacterized protein	152127
CXQ85_005033	OG6_101240	A0A2V1AXE9	Ribosomal protein S15	35988
CXQ85_005034	OG6_107147	A0A2V1AX89	Kinetochore-associated protein	22153
CXQ85_005035	OG6_101315	A0A2V1AY77	Vesicular-fusion protein SEC17	33038
CXQ85_005036	OG6_100435	A0A2V1AWJ6	carbamoyl-phosphate synthase (ammonia) (EC 6.3.4.16) (Ammonium-dependent carbamoyl phosphate synthetase) (Arginine-specific carbamoyl phosphate synthetase, ammonia chain) (Glutamine-dependent carbamoyl phosphate synthetase)	124700
CXQ85_005037	OG6_102977	A0A2V1AX78	PIG-P domain-containing protein	18967
CXQ85_005038	OG6_101362	A0A2V1AXH4	Importin N-terminal domain-containing protein	104778
CXQ85_005039	OG6r20_309489	A0A2V1AWJ7	Uncharacterized protein	25487
CXQ85_005040	OG6_116980	A0A2V1B004	SH3 domain-containing protein	38834
CXQ85_005041	OG6_107140	A0A2V1AXC8	Iron transporter FTH1	46822
CXQ85_005042	OG6_100685	A0A2V1AYP6	Peptide hydrolase (EC 3.4.-.-)	93023
CXQ85_005043	OG6_138431	A0A2V1AXF7	GATA-type domain-containing protein	29023
CXQ85_005044	OG6_130000	A0A2V1AX98	Triacylglycerol lipase	56760
CXQ85_005045	OG6_108204	A0A2V1AY89	STAS domain-containing protein	109783
CXQ85_005046	OG6_104576	A0A2V1AWK6	Phosphatidylglycerol/phosphatidylinositol transfer protein	20103
CXQ85_005047	OG6_103388	A0A2V1AX88	Rad21/Rec8-like protein N-terminal domain-containing protein	57684
CXQ85_005048	OG6_112026	A0A2V1AXI3	Sphingolipid long chain base-responsive protein LSP1	34406
CXQ85_005049	OG6_102175	A0A2V1AWK7	Histone acetyltransferase type B catalytic subunit (EC 2.3.1.48)	47516
CXQ85_005050	OG6_108968	A0A2V1B013	Urea carboxylase	200714
CXQ85_005051	OG6_105980	A0A2V1AXD7	Urea active transporter	78949
CXQ85_005052	OG6_102615	A0A2V1AYQ7	Vacuolar protein-sorting-associated protein 36 (ESCRT-II complex subunit VPS36)	73234
CXQ85_005053	OG6_101307	A0A2V1AXG4	Mo25-like protein	38646
CXQ85_005054	OG6_100313	A0A2V1AXA8	Branched-chain-amino-acid aminotransferase (EC 2.6.1.42)	41268
CXQ85_005055	OG6_101442	A0A2V1AYA1	alpha-1,2-Mannosidase (EC 3.2.1.-)	93756
CXQ85_005056	OG6_100151	A0A2V1AWL9	ABC transporter domain-containing protein	164205
CXQ85_005057	OG6_100887	A0A2V1AXA0	NADH-ubiquinone oxidoreductase 23 kDa subunit, mitochondrial	24969
CXQ85_005058	OG6_100984	A0A2V1AXJ3	GTP cyclohydrolase II (EC 3.5.4.25)	34427
CXQ85_005059	OG6_100721	A0A2V1AWL7	NAD-dependent epimerase/dehydratase domain-containing protein	37584
CXQ85_005060	OG6_127204	A0A2V1B025	Zn(2)-C6 fungal-type domain-containing protein	100261
CXQ85_005061	OG6_500494	A0A2V1AXE7	Altered inheritance of mitochondria protein 23, mitochondrial	45447
CXQ85_005062	OG6_100407	A0A2V1AYR8	DUF300-domain-containing protein	62559
CXQ85_005063	OG6r20_309505	A0A2V1AXH5	Uncharacterized protein	78963
CXQ85_005064	OG6r20_169555	A0A2V1AXC2	Arrestin-like N-terminal domain-containing protein	82920
CXQ85_005065	OG6_113602	A0A2V1AYB3	Protein kinase domain-containing protein	64159
CXQ85_005066	OG6_100176	A0A2V1AWN0	CNNM transmembrane domain-containing protein	74782
CXQ85_005067	OG6_142238	A0A2V1AXB0	Amino acid permease/ SLC12A domain-containing protein	63760
