Gene Names	Accession	Entry	Protein names	Mass
B9J08_004958	OG6_101188	A0A2H0ZD81	60S ribosomal protein L6	18512
B9J08_004959	OG6_104296	A0A2H0ZE19	FK506-binding protein (EC 5.2.1.8)	48398
B9J08_004960	OG6_107787	A0A2H0ZC99	Uric acid-xanthine permease	61650
B9J08_004961	OG6_112512	A0A2H0ZCC0	Sensitive to high expression protein 9, mitochondrial	40275
B9J08_004962	OG6_110918	A0A2H0ZCA6	Phosphatidylinositol-specific phospholipase C X domain-containing protein	34335
B9J08_004963	OG6r20_126659	A0A2H0ZCA9	Uncharacterized protein	13496
B9J08_004964	OG6_152834	A0A2H0ZCA5	PH domain-containing protein	69704
B9J08_004965	OG6_100537	A0A2H0ZFA0	Ribonucleoside-diphosphate reductase small chain	48310
B9J08_004966	OG6_101679	A0A2H0ZCB0	18S rRNA aminocarboxypropyltransferase (EC 2.5.1.157)	37359
B9J08_004967	OG6_100892	A0A2H0ZD63	5-oxoprolinase	142103
B9J08_004968	OG6_500674	A0A2H0ZDA0	VPS9 domain-containing protein	138812
B9J08_004969	OG6_102652	A0A2H0ZCB4	SGTA homodimerisation domain-containing protein	36294
B9J08_004970	OG6_100835	A0A2H0ZCB2	Kinesin-like protein	91714
B9J08_004971	OG6_500067	A0A2H0ZCD3	Stress protein DDR48	20611
B9J08_004972	OG6_118125	A0A2H0ZCB7	Uncharacterized protein	71026
B9J08_004973	OG6_101978	A0A2H0ZCC2	UBC core domain-containing protein	26027
B9J08_004974	OG6_100952	A0A2H0ZCB5	Uncharacterized protein	61538
B9J08_004975	OG6_152695	A0A2H0ZCB9	Methyltransferase type 11 domain-containing protein	32672
B9J08_004976	OG6_152695	A0A2H0ZCB8	Methyltransferase type 11 domain-containing protein	32535
B9J08_004977	OG6_101750	A0A2H0ZD76	non-specific serine/threonine protein kinase (EC 2.7.11.1)	53344
B9J08_004978	OG6_105888	A0A2H0ZDB2	AN1-type domain-containing protein	30522
B9J08_004979	OG6_102854	A0A2H0ZCC5	Uncharacterized protein	33654
B9J08_004980	OG6_106366	A0A2H0ZCC4	Elongin-A	33048
B9J08_004982	OG6_102382	A0A2H0ZCE4	CRAL-TRIO domain-containing protein	40259
B9J08_004983	OG6_101821	A0A2H0ZE44	Exosome complex component CSL4 C-terminal domain-containing protein	29514
B9J08_004984	OG6r20_103489	A0A2H0ZCD2	Uncharacterized protein	11867
B9J08_004985	OG6_585233	A0A2H0ZCC6	Protein BNI4	136108
B9J08_004986	OG6_101873	A0A2H0ZFC1	Globin domain-containing protein	37970
B9J08_004987	OG6_114258	A0A2H0ZFI3	DUF7082 domain-containing protein	63203
B9J08_004988	OG6_166774	A0A2H0ZD88	BZIP domain-containing protein	22636
B9J08_004989	OG6r20_106987	A0A2H0ZDC2	Mitochondrial outer membrane protein OM14 C-terminal domain-containing protein	20942
B9J08_004990	OG6_100429	A0A2H0ZCD6	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	27107
B9J08_004991	OG6_106005	A0A2H0ZCD8	Nab2 type CCCH zinc finger 4 domain-containing protein	41661
B9J08_004992	OG6_101721	A0A2H0ZCF6	CCT-beta	56851
B9J08_004993	OG6_100778	A0A2H0ZCE2	aspartate--tRNA ligase (EC 6.1.1.12) (Aspartyl-tRNA synthetase)	65461
B9J08_004998	OG6_101596	A0A2H0ZCE3	Glutathione synthetase (GSH-S) (EC 6.3.2.3)	55066
B9J08_004999	OG6_100883	A0A2H0ZCD7	60S acidic ribosomal protein P2-A	14795
B9J08_005000	OG6_157519	A0A2H0ZFD3	Nucleotide exchange factor SIL1	42384
B9J08_005001	OG6_107840	A0A2H0ZFJ3	Altered inheritance rate of mitochondria protein 29	16414
B9J08_005002	OG6_100348	A0A2H0ZD95	Calponin-homology (CH) domain-containing protein	72199
B9J08_005003	OG6_100821	A0A2H0ZDD2	Casein kinase II subunit alpha (CK II alpha) (EC 2.7.11.1)	38280
B9J08_005004	OG6r20_105112	A0A2H0ZCE8	Mitochondrial morphogenesis protein SLD7	30075
B9J08_005005	OG6_100988	A0A2H0ZCE7	Ribosomal protein L15	31735
B9J08_005006	OG6r20_112590	A0A2H0ZCG6	Uncharacterized protein	32624
B9J08_005007	OG6_101245	A0A2H0ZCF3	Terpene cyclase/mutase family member (EC 5.4.99.-)	84968
B9J08_005008	OG6_102389	A0A2H0ZCF4	U3 small nucleolar RNA-associated protein 22	132182
B9J08_005009	OG6_137776	A0A2H0ZCF2	DUF1746 domain-containing protein	32173
B9J08_005010	OG6_102180	A0A2H0ZFE5	DNA-directed RNA polymerases I and III subunit RPAC1	37528
B9J08_005011	OG6_103696	A0A2H0ZCE9	GOLD domain-containing protein	24298
B9J08_005012	OG6_119810	A0A2H0ZDA3	37S ribosomal protein S35, mitochondrial	36345
B9J08_005013	OG6_103228	A0A2H0ZDE2	non-specific serine/threonine protein kinase (EC 2.7.11.1)	63445
B9J08_005014	OG6r20_109197	A0A2H0ZEB3	Uncharacterized protein	48174
B9J08_005015	OG6_102220	A0A2H0ZCF9	Ribosome production factor 2 homolog (Ribosome biogenesis protein RPF2 homolog)	36884
B9J08_005016	OG6_116656	A0A2H0ZCH8	Nucleoporin Nup133/Nup155-like C-terminal domain-containing protein	127320
B9J08_005017	OG6r20_112591	A0A2H0ZCG4	Uncharacterized protein	19887
B9J08_005018	OG6_101427	A0A2H0ZCG7	thymidylate synthase (EC 2.1.1.45)	42345
B9J08_005019	OG6_103459	A0A2H0ZCG2	Thioesterase domain-containing protein	25787
B9J08_005020	OG6_119945	A0A2H0ZCG3	Ubiquitin-like protease family profile domain-containing protein	106695
B9J08_005021	OG6_101755	A0A2H0ZCG1	Rab-GAP TBC domain-containing protein	56859
B9J08_005022	OG6_103174	A0A2H0ZDB3	Kynurenine 3-monooxygenase (EC 1.14.13.9) (Biosynthesis of nicotinic acid protein 4) (Kynurenine 3-hydroxylase)	61229
B9J08_005023	OG6_102237	A0A2H0ZDF2	Mitochondrial import inner membrane translocase subunit TIM44	48323
B9J08_005024	OG6_101784	A0A2H0ZEC3	Arf-GAP domain-containing protein	51315
B9J08_005025	OG6_106767	A0A2H0ZCH4	Major facilitator superfamily (MFS) profile domain-containing protein	71404
B9J08_005026	OG6_108728	A0A2H0ZE80	Uncharacterized protein	23614
B9J08_005027	OG6_100989	A0A2H0ZE91	enoyl-[acyl-carrier-protein] reductase (EC 1.3.1.104)	42409
B9J08_005028	OG6_101673	A0A2H0ZCH6	Amidohydrolase-related domain-containing protein	74757
B9J08_005029	OG6_110882	A0A2H0ZCH1	Early meiotic induction protein 1	18913
B9J08_005030	OG6_119792	A0A2H0ZCH3	GTP-binding protein RHO3	24245
B9J08_005031	OG6_102917	A0A2H0ZCH2	Small-subunit processome Utp12 domain-containing protein	69769
B9J08_005032	OG6_105833	A0A2H0ZDC3	Mannosyltransferase (EC 2.4.1.-)	60447
B9J08_005033	OG6_101965	A0A2H0ZDG2	AAA+ ATPase domain-containing protein	46438
B9J08_005034	OG6_115052	A0A2H0ZCI0	Uncharacterized protein	304268
B9J08_005035	OG6_101065	A0A2H0ZCI3	Rab-GAP TBC domain-containing protein	106176
B9J08_005036	OG6r20_102232	A0A2H0ZCK0	Eisosome protein SEG1	90801
B9J08_005037	OG6_143805	A0A2H0ZE99	Uncharacterized protein	14544
B9J08_005038	OG6_101363	A0A2H0ZE81	DNA-directed RNA polymerase RpoA/D/Rpb3-type domain-containing protein	33825
B9J08_005039	OG6_107815	A0A2H0ZCI2	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase (EC 5.3.1.16) (5-proFAR isomerase) (Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase)	30369
B9J08_005040	OG6_116866	A0A2H0ZCI4	Protein FAF1	35647
B9J08_005041	OG6r20_115412	A0A2H0ZCI5	Uncharacterized protein	14255
B9J08_005042	OG6_103100	A0A2H0ZDD3	Condensin complex subunit 2	83694
B9J08_005043	OG6_100491	A0A2H0ZDH2	Enoyl reductase (ER) domain-containing protein	40681
B9J08_005044	OG6_101196	A0A2H0ZCJ1	AAA+ ATPase domain-containing protein	68719
B9J08_005045	OG6_129981	A0A2H0ZCJ5	Uncharacterized protein	71694
B9J08_005046	OG6_103062	A0A2H0ZCL1	Large ribosomal subunit protein mL46	29953
B9J08_005047	OG6_101674	A0A2H0ZEB0	Endoplasmic reticulum-Golgi intermediate compartment protein	46551
B9J08_005048	OG6_103233	A0A2H0ZE92	Translation initiation factor beta propellor-like domain-containing protein	35545
B9J08_005049	OG6_102126	A0A2H0ZCJ3	AP-3 complex subunit delta	121483
B9J08_005050	OG6_136431	A0A2H0ZCJ6	Biogenesis of lysosome-related organelles complex 1 subunit KXD1 (KxDL homolog)	21628
B9J08_005051	OG6_107913	A0A2H0ZCJ4	Jacalin-type lectin domain-containing protein	80728
B9J08_005052	OG6_101894	A0A2H0ZDE3	PLD phosphodiesterase domain-containing protein	101137
B9J08_005053	OG6_101525	A0A2H0ZDI5	Structural maintenance of chromosomes protein	135855
B9J08_005054	OG6_101010	A0A2H0ZCK2	Delta 8-(E)-sphingolipid desaturase (EC 1.14.19.18)	66047
B9J08_005055	OG6_166611	A0A2H0ZCL0	C3H1-type domain-containing protein	26165
B9J08_005056	OG6r20_292571	A0A2H0ZCM1	Cysteine-rich transmembrane domain-containing protein	8053
B9J08_005057	OG6_100275	A0A2H0ZCK9	serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (Seryl-tRNA(Ser) synthetase)	52282
B9J08_005058	OG6_104574	A0A2H0ZEA0	DNA excision repair protein ERCC-8	48906
B9J08_005059	OG6r20_115413	A0A2H0ZCK3	Nucleolar protein Dnt1-like N-terminal domain-containing protein	188796
B9J08_005060	OG6r20_101651	A0A2H0ZCK5	RNase III domain-containing protein	50426
B9J08_005061	OG6_100720	A0A2H0ZEC4	FAD dependent oxidoreductase domain-containing protein	40105
B9J08_005062	OG6_101248	A0A2H0ZDF4	amidase (EC 3.5.1.4)	63302
B9J08_005063	OG6r20_110727	A0A2H0ZDJ3	Uncharacterized protein	13771
B9J08_005064	OG6_114877	A0A2H0ZCL3	FAD-binding FR-type domain-containing protein	85498
B9J08_005065	OG6_106094	A0A2H0ZCM3	HhH-GPD domain-containing protein	36572
B9J08_005066	OG6r20_112607	A0A2H0ZCN2	Uncharacterized protein	141140
B9J08_005067	OG6_104182	A0A2H0ZCM0	5-hydroxyisourate hydrolase (HIU hydrolase) (HIUHase) (EC 3.5.2.17)	16647
B9J08_005068	OG6r20_101629	A0A2H0ZCL7	CST complex subunit Stn1 N-terminal domain-containing protein	34679
B9J08_005069	OG6_102474	A0A2H0ZFP9	Ribosomal RNA-processing protein 8 (EC 2.1.1.-)	48370
B9J08_005070	OG6_500256	A0A2H0ZED4	Anaphase-promoting complex subunit 4 WD40 domain-containing protein	68235
B9J08_005071	OG6_100256	A0A2H0ZCL6	E3 ubiquitin-protein ligase (EC 2.3.2.26)	88642
B9J08_005072	OG6r20_102224	A0A2H0ZDG3	Uncharacterized protein	10458
B9J08_005073	OG6_101750	A0A2H0ZEC0	non-specific serine/threonine protein kinase (EC 2.7.11.1)	49007
B9J08_005074	OG6_102009	A0A2H0ZCM4	Chromatin modification-related protein EAF3	39032
B9J08_005075	OG6_222574	A0A2H0ZCN3	Respiratory growth induced protein 1	23275
B9J08_005076	OG6_102845	A0A2H0ZED7	Mitochondrial import inner membrane translocase subunit TIM22	19300
B9J08_005077	OG6_103535	A0A2H0ZCM7	Chitin synthase (EC 2.4.1.16)	111069
B9J08_005078	OG6_103627	A0A2H0ZCM6	Adenine deaminase (ADE) (EC 3.5.4.2) (Adenine aminohydrolase) (AAH)	40370
B9J08_005080	OG6_180503	A0A2H0ZCM9	Uncharacterized protein	18618
B9J08_005081	OG6_100707	A0A5C1E001	Autophagy-related protein	14664
B9J08_005082	OG6_101213	A0A2H0ZEF0	Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial (Glu-AdT subunit B) (EC 6.3.5.-)	56797
B9J08_005083	OG6_113599	A0A2H0ZEH8	Pheromone a factor receptor	45224
B9J08_005084	OG6_102877	A0A2H0ZDL3	Importin N-terminal domain-containing protein	121861
B9J08_005085	OG6_101114	A0A2H0ZCN5	RNA helicase (EC 3.6.4.13)	45283
B9J08_005086	OG6_222558	A0A2H0ZCP4	Phosphoribulokinase/uridine kinase domain-containing protein	26512
B9J08_005087	OG6_102040	A0A2H0ZEE6	Nucleoporin	164200
B9J08_005088	OG6_103356	A0A2H0ZCN8	Peptide hydrolase (EC 3.4.-.-)	44795
B9J08_005089	OG6_101436	A0A5Q7YKC5	Single-stranded DNA-binding protein	15213
B9J08_005090	OG6r20_101992	A0A2H0ZFR1	Uncharacterized protein	26331
B9J08_005092	OG6_158654	A0A2H0ZEF2	Vacuolar sorting protein Vps3844 C-terminal domain-containing protein	45082
B9J08_005093	OG6_101299	A0A2H0ZCP2	Sulfhydryl oxidase (EC 1.8.3.2)	25305
B9J08_005094	OG6_110251	A0A2H0ZDI4	Guanine nucleotide-binding protein subunit gamma	10122
B9J08_005095	OG6_102989	A0A2H0ZEI7	Golgi SNAP receptor complex member 1	25421
B9J08_005096	OG6_116884	A0A2H0ZCP5	Mitochondrial adapter protein MCP1 transmembrane domain-containing protein	33332
B9J08_005097	OG6_100973	A0A5Q7YK69	Iron-sulfur cluster assembly protein	19133
B9J08_005098	OG6_181780	A0A2H0ZCR4	GLC7-interacting protein 3	131978
B9J08_005099	OG6_100789	A0A2H0ZCP9	60S ribosomal protein L5	34346
B9J08_005100	OG6_104944	A0A2H0ZCP8	Mitochondrial fission process protein 1 (Mitochondrial 18 kDa protein)	23541
B9J08_005101	OG6_105385	A0A2H0ZCQ0	3-hydroxyanthranilate 3,4-dioxygenase (EC 1.13.11.6) (3-hydroxyanthranilate oxygenase) (3-HAO) (3-hydroxyanthranilic acid dioxygenase) (HAD) (Biosynthesis of nicotinic acid protein 1)	19422
B9J08_005102	OG6_112869	A0A2H0ZCQ1	Ubiquitin-like domain-containing protein	33332
B9J08_005103	OG6_101369	A0A2H0ZCQ2	Mitochondrial 2-oxodicarboxylate carrier 2	31597
B9J08_005104	OG6r20_102246	A0A2H0ZDJ4	Armadillo-like helical domain-containing protein	97526
B9J08_005105	OG6_100574	A0A2H0ZDN2	Dipeptidyl aminopeptidase	103342
B9J08_005106	OG6_102068	A0A2H0ZCQ6	Nucleolar complex protein 2	85261
B9J08_005107	OG6_113584	A0A2H0ZEF6	Zn(2)-C6 fungal-type domain-containing protein	60187
B9J08_005108	OG6_103040	A0A2H0ZCS7	RING-type domain-containing protein	66122
B9J08_005109	OG6_100476	A0A2H0ZEG7	Ca2+-dependent lipid-binding protein	133910
B9J08_005110	OG6_100190	A0A2H0ZCQ8	DNA-directed RNA polymerase subunit beta (EC 2.7.7.6)	129601
B9J08_005112	OG6_100448	A0A2H0ZCR2	Ribonucleoside-diphosphate reductase (EC 1.17.4.1)	94604
B9J08_005113	OG6_101881	A0A2H0ZFS9	RNA polymerase II transcription factor B subunit 2	55963
B9J08_005114	OG6_127082	A0A2H0ZCR5	Response regulatory domain-containing protein	19626
B9J08_005115	OG6_101006	A0A2H0ZDK2	Obg family GTPase CgtA	60505
B9J08_005116	OG6_102828	A0A2H0ZDP2	ATP-dependent RNA helicase DBP8	48813
B9J08_005117	OG6_121410	A0A2H0ZCR7	DUF202 domain-containing protein	22540
B9J08_005118	OG6_171291	A0A2H0ZCS6	Uncharacterized protein	28616
B9J08_005119	OG6_101494	A0A2H0ZCT8	B-related factor 1	89171
B9J08_005120	OG6_102265	A0A2H0ZCS1	Protein SDA1	83912
B9J08_005121	OG6_143619	A0A2H0ZCR9	HMG box domain-containing protein	47103
B9J08_005122	OG6_101327	A0A2H0ZCS2	[acyl-carrier-protein] S-malonyltransferase (EC 2.3.1.39)	35586
B9J08_005123	OG6_100216	A0A2H0ZCS4	Uncharacterized protein	101635
B9J08_005124	OG6_100318	A0A2H0ZCS5	Peptide transporter PTR_C	64006
B9J08_005125	OG6_100801	A0A2H0ZDL2	Rhodanese domain-containing protein	20358
B9J08_005126	OG6_103080	A0A2H0ZDQ1	rRNA biogenesis protein RRP36	31583
B9J08_005127	OG6_102531	A0A2H0ZEG6	UDP-N-acetylglucosamine transferase subunit ALG14 (Asparagine-linked glycosylation protein 14)	24594
B9J08_005128	OG6_100409	A0A2H0ZEH3	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial (EC 6.2.1.5) (Succinyl-CoA synthetase beta chain) (SCS-beta)	44339
B9J08_005129	OG6_101621	A0A2H0ZEH0	Proteasome subunit alpha type	27643
B9J08_005130	OG6_101900	A0A2H0ZEI3	Spindle pole body component	96478
B9J08_005131	OG6_102679	A0A2H0ZCS9	Ubiquitin-like modifier-activating enzyme ATG7 (Autophagy-related protein 7)	69979
B9J08_005132	OG6_101748	A0A2H0ZCT3	60S ribosomal export protein NMD3	57699
B9J08_005133	OG6_101489	A0A2H0ZCT4	Histone acetyltransferase GCN5 (EC 2.3.1.48)	60515
B9J08_005134	OG6_101429	A0A2H0ZEI9	6-phosphogluconolactonase-like protein	27886
B9J08_005135	OG6_188633	A0A2H0ZDM3	2',3'-cyclic-nucleotide 3'-phosphodiesterase (EC 3.1.4.37)	29416
B9J08_005136	OG6_103574	A0A2H0ZDR0	HORMA domain-containing protein	23108
B9J08_005137	OG6_101562	A0A2H0ZEH5	Cyclin N-terminal domain-containing protein	57460
B9J08_005138	OG6_101484	A0A2H0ZCU8	Mitochondrial outer membrane protein porin	29746
B9J08_005139	OG6_132750	A0A2H0ZEI0	ADP-ribose 1''-phosphate phosphatase (EC 3.1.3.84)	29596
B9J08_005140	OG6_104650	A0A2H0ZEJ0	Nudix hydrolase domain-containing protein	19048
B9J08_005141	OG6_102525	A0A2H0ZEH4	Ribosome biogenesis protein ERB1 (Eukaryotic ribosome biogenesis protein 1)	93010
B9J08_005142	OG6_102431	A0A2H0ZFQ9	RRM domain-containing protein	25008
B9J08_005143	OG6_108921	A0A2H0ZCU6	Phospholipid/glycerol acyltransferase domain-containing protein	33607
B9J08_005144	OG6_100077	A0A2H0ZCU5	Histone H2A	13851
B9J08_005145	OG6_100082	A0A5C1DZP3	Histone H2B	14129
B9J08_005146	OG6_111877	A0A2H0ZDR8	GPI inositol-deacylase (EC 3.1.-.-)	114368
B9J08_005147	OG6r20_105301	A0A2H0ZEI5	Uncharacterized protein	16542
B9J08_005148	OG6_133379	A0A2H0ZCV9	Uncharacterized protein	25798
B9J08_005149	OG6_499900	A0A2H0ZEI8	Uncharacterized protein	23879
B9J08_005150	OG6_100234	A0A2H0ZCV1	60S ribosomal protein L2-A	27378
B9J08_005151	OG6r20_112593	A0A2H0ZCU9	RRM domain-containing protein	41173
B9J08_005152	OG6_101591	A0A2H0ZCV4	60S ribosomal protein L29	8945
B9J08_005153	OG6_101259	A0A2H0ZCV5	60S ribosomal protein L8	28809
B9J08_005154	OG6_102512	A0A2H0ZCV6	Uncharacterized protein	32291
B9J08_005155	OG6_110353	A0A2H0ZDP4	Zn(2)-C6 fungal-type domain-containing protein	108163
B9J08_005156	OG6_100925	A0A2H0ZDS8	Centromere protein H C-terminal domain-containing protein	33779
B9J08_005157	OG6_115935	A0A2H0ZCV7	Uncharacterized protein	54898
B9J08_005158	OG6_103921	A0A2H0ZEK1	Carbohydrate kinase PfkB domain-containing protein	84524
B9J08_005159	OG6r20_115414	A0A2H0ZCY6	Uncharacterized protein	34872
B9J08_005160	OG6_111849	A0A2H0ZCW2	Altered inheritance of mitochondria protein 18, mitochondrial	30209
B9J08_005161	OG6_100460	A0A2H0ZCW1	mannose-1-phosphate guanylyltransferase (EC 2.7.7.13)	40049
B9J08_005162	OG6_103711	A0A2H0ZFS2	Probable transporter MCH1	54387
B9J08_005163	OG6_101108	A0A2H0ZCW6	fructose-bisphosphatase (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase)	37444
B9J08_005164	OG6r20_102005	A0A2H0ZCW9	Uncharacterized protein	16797
B9J08_005165	OG6_100672	A0A2H0ZDQ4	Protein transporter SEC61 subunit alpha	52431
B9J08_005166	OG6_100722	A0A2H0ZDT7	AAA+ ATPase domain-containing protein	84629
B9J08_005167	OG6r20_101669	A0A2H0ZCW8	Uncharacterized protein	22529
B9J08_005168	OG6_100558	A0A2H0ZCX8	Major facilitator superfamily (MFS) profile domain-containing protein	65097
B9J08_005169	OG6_102152	A0A2H0ZCZ6	J domain-containing protein	51641
B9J08_005170	OG6_103491	A0A2H0ZCX2	Complex 1 LYR protein domain-containing protein	10666
B9J08_005171	OG6_100150	A0A2H0ZCX1	Thiol-specific monooxygenase	56058
B9J08_005172	OG6_104355	A0A2H0ZCX4	Major facilitator superfamily (MFS) profile domain-containing protein	63329
B9J08_005173	OG6r20_115415	A0A2H0ZCX6	Uncharacterized protein	80936
B9J08_005174	OG6_500731	A0A2H0ZCX9	N-acetyltransferase domain-containing protein	38684
B9J08_005175	OG6_101728	A0A2H0ZDR4	L-type lectin-like domain-containing protein	47065
B9J08_005176	OG6_107653	A0A2H0ZDU7	Uncharacterized protein	16723
B9J08_005177	OG6_100250	A0A2H0ZCY1	Phosphoglycerate mutase-like protein	27275
B9J08_005178	OG6_100640	A0A2H0ZCY8	Inosine/uridine-preferring nucleoside hydrolase domain-containing protein	40004
B9J08_005179	OG6_115656	A0A2H0ZD06	Partial AB-hydrolase lipase domain-containing protein	69330
B9J08_005181	OG6_101882	A0A2H0ZCY2	Mitochondrial carrier protein	34593
B9J08_005182	OG6r20_112594	A0A2H0ZCY0	Uncharacterized protein	58054
B9J08_005183	OG6_100397	A0A2H0ZCY4	Glyoxylate reductase	38184
B9J08_005184	OG6_108976	A0A2H0ZCY7	Peptide hydrolase (EC 3.4.-.-)	57344
B9J08_005185	OG6_101911	A0A2H0ZCZ1	J domain-containing protein	72385
B9J08_005186	OG6_101513	A0A2H0ZDS4	26S protease regulatory subunit 8	44799
B9J08_005187	OG6_120114	A0A2H0ZDV8	Uncharacterized protein	10662
B9J08_005188	OG6_111107	A0A2H0ZCZ3	MIF4G domain-containing protein	113613
B9J08_005189	OG6r20_109198	A0A2H0ZCZ8	Uncharacterized protein	16295
B9J08_005190	OG6_102902	A0A2H0ZD14	AAA+ ATPase domain-containing protein	59152
B9J08_005191	OG6_123067	A0A2H0ZCZ2	Uncharacterized protein	70668
B9J08_005192	OG6_105445	A0A2H0ZCY9	INO80 complex subunit B-like conserved region domain-containing protein	32328
B9J08_005193	OG6r20_101649	A0A2H0ZFU2	Uncharacterized protein	24474
B9J08_005194	OG6r20_119422	A0A2H0ZCZ7	Uncharacterized protein	25396
B9J08_005195	OG6_108634	A0A2H0ZD02	Required for respiratory growth protein 9, mitochondrial	20742
B9J08_005196	OG6_105801	A0A2H0ZDT3	Vid27 N-terminal domain-containing protein	23420
B9J08_005197	OG6_500148	A0A2H0ZDW8	Uncharacterized protein	14174
B9J08_005198	OG6_116689	A0A2H0ZD03	Uncharacterized protein	33210
B9J08_005199	OG6_155990	A0A2H0ZD08	BZIP domain-containing protein	43236
B9J08_005200	OG6r20_106963	A0A2H0ZD24	Uncharacterized protein	7444
B9J08_005201	OG6_101725	A0A2H0ZD01	Pyruvate carboxylase (EC 6.4.1.1)	129676
B9J08_005202	OG6_118288	A0A2H0ZCZ9	DASH complex subunit DUO1 (Outer kinetochore protein DUO1)	14493
B9J08_005203	OG6_103162	A0A2H0ZD05	Mediator of RNA polymerase II transcription subunit 31	16861
B9J08_005204	OG6_105238	A0A2H0ZD07	Acyl-coenzyme A diphosphatase SCS3 (EC 3.6.1.-) (FIT family protein SCS3)	33551
B9J08_005205	OG6_140267	A0A2H0ZD13	Dystroglycan-type cadherin-like domain-containing protein	91694
B9J08_005206	OG6_102325	A0A2H0ZDU3	HotDog ACOT-type domain-containing protein	52786
B9J08_005207	OG6_101309	A0A2H0ZDY0	Pyruvate dehydrogenase E1 component subunit beta (EC 1.2.4.1)	39096
B9J08_005208	OG6_101700	A0A2H0ZET9	MFS general substrate transporter	63734
B9J08_005209	OG6_110133	A0A2H0ZD18	Serine/threonine-protein phosphatase (EC 3.1.3.16)	40576
B9J08_005210	OG6_100416	A0A2H0ZD35	Acetylornithine aminotransferase, mitochondrial (EC 2.6.1.11)	49228
B9J08_005211	OG6_119781	A0A2H0ZD10	Cation diffusion facilitator family transporter	71566
B9J08_005212	OG6_116612	A0A2H0ZD09	Mediator of RNA polymerase II transcription subunit 12 (Mediator complex subunit 12)	176148
B9J08_005213	OG6_100187	A0A2H0ZD15	Myosin-1	143083
B9J08_005214	OG6_101916	A0A2H0ZD17	NLE domain-containing protein	57286
B9J08_005215	OG6r20_101656	A0A2H0ZD27	Uncharacterized protein	49334
B9J08_005216	OG6_104404	A0A2H0ZFY8	MAP kinase kinase kinase (EC 2.7.11.-)	159356
B9J08_005217	OG6_111832	A0A2H0ZER4	mRNA decay factor PAT1 domain-containing protein	86549
B9J08_005218	OG6_106370	A0A2H0ZER9	aminodeoxychorismate synthase (EC 2.6.1.85) (Para-aminobenzoate synthase) (p-aminobenzoic acid synthase)	84500
B9J08_005219	OG6_103848	A0A2H0ZD28	Vesicle tethering protein Uso1/P115-like head domain-containing protein	126306
B9J08_005220	OG6_102646	A0A2H0ZD47	Elongator complex protein 1	147038
