Entry	Gene Names	Protein names	Mass
Q04201	CUE4 YML101C	CUE domain-containing protein CUE4 (Coupling of ubiquitin conjugation to ER degradation protein 4)	12893
Q04210	YET2 YMR040W YM9532.05	Endoplasmic reticulum transmembrane protein 2	19178
Q04212	ARA2 YMR041C YM9532.06C	D-arabinose 1-dehydrogenase (EC 1.1.1.116) (NAD(+)-specific D-arabinose dehydrogenase)	38220
Q04215	TY1A-MR1 YMRCTy1-3 GAG YMR046C YM9532.11C	Transposon Ty1-MR1 Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	49274
Q04216	DLT1 YMR126C YM9553.02C	Defect at low temperature protein 1	39187
Q04225	RRB1 YMR131C YM9553.07C	Ribosome assembly protein RRB1	57261
Q04233	GIS4 YML006C YM9571.13C	Protein GIS4	87140
Q04301	VBA1 YMR088C YM9582.13C	Vacuolar basic amino acid transporter 1	62640
Q04329	ICY1 YMR195W YM9646.08	Interacting with cytoskeleton protein 1	14337
Q04341	MIX14 MIC14 YDR031W YD9673.01	Mitochondrial intermembrane space cysteine motif-containing protein MIX14 (Mitochondrial intermembrane space CX(n)C motif protein of 14 kDa)	13866
Q04399	GMC1 YDR506C D9719.12	Putative multicopper oxidase GMC1 (EC 1.-.-.-) (Grand meiotic recombination cluster protein 1)	69281
Q04411	URC2 YDR520C	Uracil catabolism protein 2	88648
Q04418	RBA50 YDR527W	RNA polymerase II-associated protein RBA50 (RNA polymerase II-associated protein of 50 kDa)	50192
Q04429	HLR1 YDR528W D9719.31	Protein HLR1 (LRE1 homolog)	47578
Q04487	SHH3 YMR118C YM9718.17C	Mitochondrial inner membrane protein SHH3 (SDH3 homolog)	22309
Q04516	AIM33 YML087C	Uncharacterized oxidoreductase AIM33 (EC 1.-.-.-) (Altered inheritance of mitochondria protein 33)	35764
Q04533	YML082W	Putative cystathionine gamma-synthase YML082W (EC 2.5.1.48) (O-succinylhomoserine (thiol)-lyase)	74313
Q04585	YDR109C	D-ribulokinase YDR109C (EC 2.7.1.47)	79161
Q04598	YDR115W YD9727.10	Large ribosomal subunit protein bL34m (54S ribosomal protein L34, mitochondrial) (L34mt)	12030
Q04599	MRPL1 YDR116C YD9727.11C	Large ribosomal subunit protein uL1m (54S ribosomal protein L1, mitochondrial)	30996
Q04600	TMA64 YDR117C	Translation machinery-associated protein 64	63992
Q04602	VBA4 YDR119W	Vacuolar basic amino acid transporter 4	85683
Q04623	ECM18 YDR125C YD9727.20C	Protein ECM18 (EC 2.3.1.-) (Extracellular mutant protein 18)	53185
Q04689	AIM32 YML050W YM9827.02	Altered inheritance of mitochondria protein 32	35977
Q04706	TY1A-ML1 YMLWTy1-1 GAG YML045W-A YM9827.07	Transposon Ty1-ML1 Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	49122
Q04734	RIM9 YMR063W YM9916.02	pH-response regulator protein palI/RIM9 (Regulator of IME2 protein 9)	26697
Q04767	TVP18 YMR071C YM9916.10C	Golgi apparatus membrane protein TVP18 (TLG2 compartment vesicle protein of 18 kDa)	18693
Q04772	IRC21 YMR073C YM9916.12C	Increased recombination centers protein 21	23182
Q04792	GAD1 YMR250W YM9920.04	Glutamate decarboxylase (GAD) (EC 4.1.1.15)	65990
Q04806	GTO3 YMR251W YM9920.05	Glutathione S-transferase omega-like 3 (EC 2.5.1.18)	42403
Q04922	MFB1 YDR219C	Mitochondrial F-box protein MFB1	53168
Q05015	FSH2 YMR222C YM9959.04C	Family of serine hydrolases 2 (EC 3.1.-.-)	24534
Q05648	MRX10 YDR282C	MIOREX complex component 10 (Mitochondrial organization of gene expression protein 10)	47173
Q05672	RBS1 YDL189W D1266	RNA-binding suppressor of PAS kinase protein 1	51957
Q05676	SOM1 YEL059C-A YEL059BC	Protein SOM1, mitochondrial (Mitochondrial inner membrane protease subunit SOM1)	8416
Q05827	HOR7 YMR251W-A YMR251BW	Protein HOR7 (Protein A0.5)	5573
Q05863	YLR281C	Uncharacterized peptide chain release factor-like protein YLR281C, mitochondrial	18197
Q05905	HRI1 YLR301W	Protein HRI1 (HRR25-interacting protein 1)	27501
Q05955	ADY4 YLR227C L8083.11	Accumulates dyads protein 4	57833
Q06011	ECM19 YLR390W	Protein ECM19 (Extracellular mutant protein 19)	12515
Q06108	RGC1 YPR115W	Regulator of the glycerol channel 1	120395
Q06109	RRG8 YPR116W	Required for respiratory growth protein 8, mitochondrial	31133
Q06116	HOB2 YPR117W	Protein YPR117W (Bridge-like lipid transfer protein family member 2B) (BLTP2B) (Protein hobbit 2) (HOB2)	285904
Q06134	SPO77 YLR341W	Sporulation-specific protein 77	55138
Q06177	TMA10 SFL2 STF3 YLR327C L8543.1	Translation machinery-associated protein 10 (Stabilizing factor 2-like protein 2) (Stabilizing factor 3)	9834
Q06200	ECM7 ZRG15 YLR443W	Protein ECM7 (Extracellular mutant protein 7) (Zinc-regulated gene 15 protein)	50328
Q06214	JIP5 YPR169W	WD repeat-containing protein JIP5 (Jumonji domain-interacting protein 5)	55264
Q06216	PIG1 YLR273C L9328.2	Serine/threonine-protein phosphatase 1 regulatory subunit PIG1	74146
Q06466	TDA6 YPR157W	Putative vacuolar protein sorting-associated protein TDA6 (Topoisomerase I damage affected protein 6)	53809
Q06469	CUR1 YPR158W	Curing of [URE3] protein 1	29163
Q06479	YLR352W	F-box protein YLR352W	93123
Q06485	ATG33 YLR356W	Autophagy-related protein 33	20400
Q06490	THI22 YPR121W	Thiamine biosynthesis protein THI22	63298
Q06494	YPR127W	Putative pyridoxal reductase (PL reductase) (PL-red) (EC 1.1.1.65)	38601
Q06543	GPN3 YLR243W	GPN-loop GTPase 3 (EC 3.6.5.-)	30653
Q06563	SYM1 YLR251W	Protein SYM1 (Stress-inducible yeast MPV17 protein 1)	22915
Q06597	ARR2 ACR2 YPR200C P9677.16	Arsenical-resistance protein 2	14883
Q06636	GPI11 YDR302W	Glycosylphosphatidylinositol anchor biosynthesis protein 11 (PIGF homolog)	25262
Q06640	YDR306C	F-box protein YDR306C	54437
Q06644	PMT7 YDR307W D9740.4	Probable dolichyl-phosphate-mannose--protein mannosyltransferase 7 (EC 2.4.1.109)	77570
Q06665	RAD34 YDR314C	DNA repair protein RAD34	82043
Q06673	ECM30 YLR436C	Protein ECM30 (Extracellular mutant protein 30)	145052
Q06686	CTR3 YLR411W L9931.6	Copper transport protein CTR3 (Copper transporter 3)	27534
Q06688	BER1 YLR412W L9931.5	SRR1-like protein BER1 (Benomyl resistant protein 1)	31707
Q06689	YLR413W	Cell membrane protein YLR413W	72698
Q06698	YLR419W	Putative ATP-dependent RNA helicase YLR419W (EC 3.6.4.13)	163045
Q06707	SWC7 AWS1 YLR385C	SWR1-complex protein 7	15121
Q06820	MDM36 YPR083W	Mitochondrial distribution and morphology protein 36	64958
Q06822	ASA1 YPR085C	ASTRA-associated protein 1	50563
Q07349	MRX9 YDL027C D2800	MIOREX complex component 9 (Mitochondrial organization of gene expression protein 9)	48312
Q07351	STP4 YDL048C D2690	Zinc finger protein STP4	54367
Q07362	PBP4 YDL053C D2574	Protein PBP4 (PBP1-binding protein 4)	19881
Q07376	MCH1 YDL054C	Probable transporter MCH1 (Monocarboxylate transporter homolog 1)	53566
Q07451	YET3 YDL072C	Endoplasmic reticulum transmembrane protein 3	22903
Q07458	RXT3 YDL076C	Transcriptional regulatory protein RXT3	33812
Q07549	SNA4 YDL123W	Protein SNA4	15673
Q07622	ACK1 YDL203C D1066	Activator of C kinase protein 1	69371
Q07653	HBT1 Crem YDL223C	Protein HBT1 (HUB1 target protein 1)	113616
Q07655	WHI4 YDL224C D0839	Protein WHI4	70690
Q07660	BRE4 YDL231C	Protein BRE4 (Brefeldin A-sensitivity protein 4)	129725
Q07684	MFG1 YDL233W	Morphogenetic regulator of filamentous growth protein 1	51320
Q07748	THI13 YDL244W	4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase THI13 (HMP-P synthase) (Hydroxymethylpyrimidine phosphate synthase) (EC 2.-.-.-) (Thiamine biosynthesis protein 13) (Thiamine pyrimidine synthase)	38574
Q07786	SOR2 YDL246C	Sorbitol dehydrogenase 2 (SDH 2) (EC 1.1.1.-) (Polyol dehydrogenase) (Xylitol dehydrogenase) (EC 1.1.1.9)	38097
Q07788	COS7 YDL248W	Protein COS7	45680
Q07798	SPO75 YLL005C L1361	Sporulation-specific protein 75	102170
Q07843	IRC19 RRG4 YLL033W	Increased recombination centers protein 19 (Respiratory growth protein 4)	27378
Q07872	ENT4 YLL038C	Epsin-4	28271
Q07897	CMS1 YLR003C	Protein CMS1 (Complementation of MCM10 suppressor protein 1)	33394
Q07904	THI73 YLR004C	Thiamine pathway transporter THI73	58531
Q07959	IZH3 YLR023C	ADIPOR-like receptor IZH3 (Implicated in zinc homeostasis protein 3)	62571
Q07987	PAU23 DAN2 YLR037C L1909	Seripauperin-23 (Cell wall protein DAN2) (Delayed anaerobic protein 2)	13178
Q07988	AFB1 YLR040C	A-factor barrier protein 1	24462
Q07990	YLR042C	Cell wall protein YLR042C	16950
Q08045	LCL2 YLR104W	Long chronological lifespan protein 2	14922
Q08058	COQ10 YOL008W	Coenzyme Q-binding protein COQ10, mitochondrial	23765
Q08182	YAP7 YOL028C	AP-1-like transcription factor YAP7	27387
Q08202	OPI10 YOL032W	Protein OPI10 (Overproducer of inositol protein 10)	27167
Q08223	AIM39 YOL053W O1269	Altered inheritance of mitochondria protein 39, mitochondrial	45851
Q08225	YOL057W O1232	Probable dipeptidyl peptidase 3 (EC 3.4.14.4) (Dipeptidyl aminopeptidase III) (Dipeptidyl arylamidase III) (Dipeptidyl peptidase III) (DPP III)	80510
Q08226	CRT10 YOL063C	Protein CRT10 (Constitutive RNR transcription regulator 10)	109715
Q08227	INP54 YOL065C	Phosphatidylinositol 4,5-bisphosphate 5-phosphatase INP54 (EC 3.1.3.36)	43799
Q08234	YOL075C YOL074C	Uncharacterized ABC transporter ATP-binding protein/permease YOL075C	145072
Q08268	MCH4 YOL119C	Probable transporter MCH4	54707
Q08280	BSC6 YOL137W	Bypass of stop codon protein 6	55084
Q08347	BDS1 YOL164W	Alkyl/aryl-sulfatase BDS1 (EC 3.1.6.-) (Bacterially-derived sulfatase 1)	72646
Q08416	IRC23 YOR044W	Increased recombination centers protein 23	18092
Q08421	ETT1 YOR051C YOR29-02	Enhancer of translation termination 1	47352
Q08422	TMC1 YOR052C YOR29-03	AN1-type zinc finger protein TMC1 (Trivalent metalloid-sensitive Cuz1-related protein 1)	16734
Q08553	SYC1 YOR179C	Protein SYC1	20866
Q08646	SSP2 YOR242C O5251	Sporulation-specific protein 2	43100
Q08693	TRE2 YOR256C	Putative zinc metalloprotease TRE2 (EC 3.-.-.-) (Transferrin receptor-like protein 2)	91995
Q08729	DSE3 YOR264W	Protein DSE3 (Daughter specific expression protein 3)	48099
Q08750	MUM3 YOR298W	Protein MUM3 (Muddled meiosis protein 3)	57237
Q08777	MCH5 YOR306C	Riboflavin transporter MCH5	57582
Q08818	MSC6 YOR354C	Meiotic sister-chromatid recombination protein 6, mitochondrial	79947
Q08904	RDR1 YOR380W	Protein RDR1 (Repressor of drug resistance protein 1)	61287
Q08919	TRE1 YPL176C	Uncharacterized protein TRE1 (Transferrin receptor-like protein 1)	88756
Q08926	UIP4 YPL186C	ULP1-interacting protein 4	34222
Q08932	RSA1 YPL193W	Ribosome assembly 1 protein	43998
Q08956	YIG1 YPL201C	Protein YIG1	52873
Q08971	YPL225W	Protein PBDC1 homolog	17445
Q12020	SRL2 YLR082C	Protein SRL2 (Suppressor of RAD53 null lethality protein 2)	45140
Q12021	RAD28 YDR030C YD9813.08c	Radiation-sensitive protein 28	58230
Q12026	YLR053C L2137	Putative uncharacterized protein YLR053C	12693
Q12036	PPT2 YPL148C P2604	Mitochondrial holo-[acyl-carrier-protein] synthase (Mitochondrial holo-ACP synthase) (EC 2.7.8.7) (4'-phosphopantetheinyl transferase PPT2) (PPTase)	19973
Q12040	YOR283W	Broad-specificity phosphatase YOR283W (EC 3.1.3.-)	26177
Q12057	PIN2 YOR104W YOR3214W	[PSI+] induction protein 2	32084
Q12059	ULA1 ENR2 YPL003W LPA14W	NEDD8-activating enzyme E1 regulatory subunit (E1 N-terminus-related protein 2) (Ubiquitin-activating enzyme E1-like 1) (Ubiquitin-like activation protein 1)	52853
Q12085	TY1A-GR1 YGRWTy1-1 GAG YGR027W-A G4052	Transposon Ty1-GR1 Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	49056
Q12089	AEP3 YPL005W YP8132.08	ATPase expression protein 3	70310
Q12091	DAP1 YPL170W P2515	Damage response protein 1	16758
Q12103	YDL109C D2325	Putative lipase YDL109C (EC 3.1.-.-)	72856
Q12108	RTC5 YOR118W O3263 YOR3263w	Restriction of telomere capping protein 5	64294
Q12109	WRS1 YOL097C HRE432	Tryptophan--tRNA ligase, cytoplasmic (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase) (TrpRS)	49350
Q12117	MRH1 YDR033W YD9673.03	Protein MRH1 (Membrane protein related to HSP30)	36191
Q12119	FCY22 FCYX YER060W-A	Purine-cytosine permease FCY22 (PCP FCY22) (Cytosine/purine transport protein FCY22) (Fluorocytosine resistance protein 22)	57327
Q12128	BAG7 YOR134W O3320 YOR3320W	Rho-GTPase-activating protein BAG7	46216
Q12139	YPR022C	Zinc finger protein YPR022C	130117
Q12144	PER33 YLR064W L2177	Pore and endoplasmic reticulum protein of 33 kDa	32637
Q12145	CMR3 YPR013C LPZ12c	Zinc finger protein CRM3 (Changed mutation rate protein 3)	35358
Q12155	EMA19 YLR050C L2125	Efficient mitochondria targeting-associated protein 19	19089
Q12167	RRG1 YDR065W D4258	Required for respiratory growth protein 1, mitochondrial	42829
Q12189	RKI1 YOR095C YOR3174C	Ribose-5-phosphate isomerase (EC 5.3.1.6) (D-ribose-5-phosphate ketol-isomerase) (Phosphoriboisomerase)	28258
Q12194	RGL1 YPL066W LPE4W	RHO1 GEF localizing protein 1	54893
Q12202	OSW2 YLR054C L2141	Outer spore wall protein 2	82328
Q12217	TY1A-BR YBRWTy1-2 GAG YBR012W-A YBR0206	Transposon Ty1-BR Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	49067
Q12221	PUF2 YPR042C YP3085.06c YP9499.01	mRNA-binding protein PUF2 (Pumilio homology domain family member 2)	119508
Q12226	AYT1 YLL063C L0549	Trichothecene 3-O-acetyltransferase (EC 2.3.1.-)	52837
Q12239	YOL107W	Transmembrane protein 115 homolog	39742
Q12247	FYV7 YLR068W L2192	rRNA-processing protein FYV7 (Function required for yeast viability protein 7)	18190
Q12251	YPR011C LPZ11C YP9531.04C	Uncharacterized mitochondrial carrier YPR011C	35913
Q12252	PHM7 YOL084W 00953	Phosphate metabolism protein 7	112546
Q12260	TY2A-B YBLWTy2-1 GAG YBL100W-A YBL0821 YBL101W-A	Transposon Ty2-B Gag polyprotein (TY2A) (TYA) (Transposon Ty2 protein A) (A-438 protein) [Cleaved into: Capsid protein (CA); Gag-p4]	49898
Q12266	TY1A-BL YBLWTy1-1 GAG YBL005W-A YBL004W-B YBL0324	Transposon Ty1-BL Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	49285
Q12272	TPT1 YOL102C HRE230	tRNA 2'-phosphotransferase (EC 2.7.1.160)	26196
Q12276	HER1 YOR227W YOR50-17	HMG2-induced ER-remodeling protein 1	139458
Q12282	SPR2 YOR214C YO50-4	Sorulation-regulated protein 2	26157
Q12288	YLR126C L3105	Putative glutamine amidotransferase YLR126C (EC 2.4.2.-)	28826
Q12291	BMT6 YLR063W L2174	25S rRNA (uridine(2843)-N(3))-methyltransferase (EC 2.1.1.312) (Base methyltransferase of 25S RNA 6)	42041
Q12293	TY2A-OR2 YORWTy2-2 GAG YOR343W-A O6301	Transposon Ty2-OR2 Gag polyprotein (TY2A) (TYA) (Transposon Ty2 protein A) [Cleaved into: Capsid protein (CA); Gag-p4]	49867
Q12314	SFM1 YOR021C OR26.11	Protein arginine N-methyltransferase SFM1 (EC 2.1.1.-) (SPOUT family methyltransferase 1)	24744
Q12340	YRM1 YOR172W O3620	Zinc finger transcription factor YRM1 (Reveromycin resistance modulator 1)	91084
Q12350	JID1 YPR061C	J domain-containing protein 1	35028
Q12354	YLR118C L2955	Acyl-protein thioesterase 1 (EC 3.1.2.-) (Palmitoyl-protein hydrolase) (EC 3.1.2.22)	24700
Q12358	JLP1 YLL057C L0572	Alpha-ketoglutarate-dependent sulfonate dioxygenase (EC 1.14.11.-)	46983
Q12367	RKM5 YLR137W L3146	Ribosomal lysine N-methyltransferase 5 (EC 2.1.1.-)	41392
Q12368	SNU23 YDL098C D2378	23 kDa U4/U6.U5 small nuclear ribonucleoprotein component	22679
Q12374	NCA2 YPR155C	Nuclear control of ATPase protein 2	70862
Q12391	TY1A-NL1 YNLCTy1-1 GAG YNL284C-A N0569	Transposon Ty1-NL1 Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	49309
Q12392	TY2A-DR1 YDRCTy2-1 GAG YDR034C-C YD9673.06c	Transposon Ty2-DR1 Gag polyprotein (Transposon Ty2 protein A) (TY2A) (TYA) (Ty917 protein A) [Cleaved into: Capsid protein (CA); Gag-p4]	49689
Q12393	GEP5 RRG5 YLR091W	Genetic interactor of prohibitin 5, mitochondrial (Required for respiratory growth protein 5)	33868
Q12407	YDL199C D1209	Putative metabolite transport protein YDL199C	77501
Q12412	PNS1 YOR161C O3568	Protein PNS1 (pH nine-sensitive protein 1)	60251
Q12424	YDL206W D1053	Putative cation exchanger YDL206W	85984
Q12428	PDH1 YPR002W LPZ2W YP9723.02	Probable 2-methylcitrate dehydratase (2-MC dehydratase) (EC 4.2.1.79) ((2S,3S)-2-methylcitrate dehydratase)	57684
Q12436	ZRT2 YLR130C L3120 L9606.9	Zinc-regulated transporter 2 (Low-affinity zinc transport protein ZRT2)	46363
Q12439	TY2A-OR1 YORCTy2-1 GAG YOR192C-A O4787	Transposon Ty2-OR1 Gag polyprotein (TY2A) (TYA) (Transposon Ty2 protein A) [Cleaved into: Capsid protein (CA); Gag-p4]	49736
Q12441	TY1A-DR3 YDRCTy1-2 GAG YDR210C-C YD8142B.02c	Transposon Ty1-DR3 Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	49187
Q12454	OCA6 YDR067C D4264	Putative tyrosine-protein phosphatase OCA6 (EC 3.1.3.48) (Oxidant-induced cell-cycle arrest protein 6)	26024
Q12467	MRX4 YPL168W	MIOREX complex component 4 (Mitochondrial organization of gene expression protein 4)	48827
Q12470	TY1A-NL2 YNLWTy1-2 GAG YNL054W-A N2447	Transposon Ty1-NL2 Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	49232
Q12480	AIM45 YPR004C LPZ4C YP9723.04C	Probable electron transfer flavoprotein subunit alpha, mitochondrial (Alpha-ETF) (Altered inheritance rate of mitochondria protein 45)	36803
Q12485	TY1A-GR2 YGRCTy1-2 GAG YGR038C-A G4128	Transposon Ty1-GR2 Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	49034
Q12489	YDL012C D2880	Lipid-anchored protein YDL012C (C-terminally palmitoylated protein CPP1) (Cysteine-rich protein CPP1)	12175
Q12500	AVL9 YLR114C L2941	Late secretory pathway protein AVL9 (APL2 VPS1 synthetic lethal protein 9)	86426
Q12504	RKM4 RMS1 SET7 YDR257C YD9320A.07C	Ribosomal lysine N-methyltransferase 4 (EC 2.1.1.-) (SET domain-containing protein 7)	57289
Q12512	ZPS1 YOL154W AOB249	Protein ZPS1	27567
Q12515	PAR32 YDL173W	Protein PAR32 (Protein phosphorylated after rapamycin 32)	31886
Q12516	SRF1 YDL133W D2185	Regulator of phospholipase D SRF1 (SPO14 regulatory factor 1)	49580
Q12672	RPL21B YPL079W LPF6W	Large ribosomal subunit protein eL21B (60S ribosomal protein L21-B)	18274
Q12690	RPL13A YDL082W	Large ribosomal subunit protein eL13A (60S ribosomal protein L13-A)	22554
Q2V2P8	WIP1 YDR374W-A	Inner kinetochore subunit WIP1 (CENP-W homolog) (Constitutive centromere-associated network protein WIP1) (W-like protein 1)	10244
Q2V2Q1	ADF1 YCL058W-A	Antisense of depressing factor protein 1	12739
Q3E6R5	YDR381C-A	Uncharacterized mitochondrial outer membrane protein YDR381C-A	12714
Q3E752	SPO24 YPR036W-A	Sporulation protein 24	7055
Q3E764	TMA7 YLR262C-A	Translation machinery-associated protein 7	6941
Q3E824	YOR020W-A	Uncharacterized protein YOR020W-A	9618
Q3E828	MCO6 YJL127C-B	ERMES regulator 1	6017
Q3E830	EGO2 YCR075W-A	Protein EGO2	8097
Q6Q546	HUB1 YNR032C-A	Ubiquitin-like modifier HUB1	8272
Q6Q5H1	TY1A-PR3 YPRCTy1-4 GAG YPR158C-C P9584.3	Transposon Ty1-PR3 Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	48965
Q6Q5K6	HUG1 YML058W-A	MEC1-mediated checkpoint protein HUG1	7514
Q6Q5X2	CPP3 YDR034W-B	Lipid-anchored plasma membrane protein CPP3 (C-terminally palmitoylated protein CPP3) (Cysteine-rich protein CPP3)	5966
Q7LHD1	CCW22 YDR134C YD9302.09C/YD9302.10C	Putative covalently bound cell wall protein 22	13713
Q86ZR7	YKL033W-A	Probable pseudouridine-5'-phosphatase YKL033W-A (EC 3.1.3.96)	26170
Q8TGM6	TAR1 ART1 YLR154W-C YLR154W-A	Protein TAR1 (Transcript antisense to ribosomal RNA protein 1)	14345
Q8TGN9	NAG1 YGR031C-A	Protein NAG1 (Nested antisense gene 1 protein)	17536
Q92392	TY1A-OL YOLWTy1-1 GAG YOL103W-A HRA440	Transposon Ty1-OL Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	49005
Q99177	BRR1 YPR057W YP9499.13	Pre-mRNA-splicing factor BRR1 (Bad response to refrigeration protein 1)	39860
Q99234	DFG16 ECM41 ZRG11 YOR030W OR26.20	Protein DFG16 (Extracellular mutant protein 41) (Zinc-regulated gene 11 protein)	71730
Q99247	DUF1 YOL087C O0944	DUB-associated factor 1	125382
Q99252	ECM3 YOR092W YOR3165W	Protein ECM3 (Extracellular mutant protein 3)	68015
Q99303	TY2A-DR3 YDRWTy2-3 GAG YDR261W-A YD9320A.13	Transposon Ty2-DR3 Gag polyprotein (TY2A) (TYA) (Transposon Ty2 protein A) [Cleaved into: Capsid protein (CA); Gag-p4]	49724
