Entry	Gene Names	Protein names	Mass
Q59US4	CAALFM_C400210WA orf19.13091	Bacteriophage T5 Orf172 DNA-binding domain-containing protein	27243
Q59US6	CAALFM_C400190WA orf19.13089	Uncharacterized protein	35009
Q59US8	CAALFM_C400170WA orf19.13087	Damage-regulated import facilitator 1	15682
Q59UZ4	OPT2 CAALFM_CR02240CA orf19.11233	Opt2p	105662
Q59V65	CAALFM_CR06330CA orf19.11368	SHSP domain-containing protein	21624
Q59V66	CAALFM_CR06320CA orf19.11367	Uncharacterized protein	53307
Q59V67	CAALFM_CR06310WA orf19.11366	N-acetyltransferase domain-containing protein	41495
Q59V73	CAALFM_CR06270WA orf19.11360	Uncharacterized protein	18619
Q59VH5	CAALFM_C104840CA orf19.8378	MRH domain-containing protein	14005
Q59VH8	MRPL37 CAALFM_C104880CA orf19.8375	Large ribosomal subunit protein mL54	13811
Q59VI2	CAALFM_C104930CA orf19.8371	F-box domain-containing protein	27475
Q59VI3	CAALFM_C104940CA orf19.8370	Uncharacterized protein	18504
Q59VN7	CAALFM_C104220CA orf19.8659	CinA C-terminal domain-containing protein	20443
Q59VP4	CAALFM_C104150CA orf19.8651	Nudix hydrolase domain-containing protein	22397
Q59VX1	CAALFM_C102300WA orf19.11171	Prefolding complex chaperone subunit	13771
Q59VY4	GAL102 CAALFM_C102170CA orf19.11158	Gal102p	36509
Q59VZ3	SET6 CAALFM_C102080WA orf19.11149	Set6p	43918
Q59VZ4	HSP31 CAALFM_C102070WA orf19.11148	Hsp31p	37857
Q59W37	CAALFM_C601960WA orf19.8305	Uncharacterized protein	64189
Q59W51	CAALFM_C111290WA orf19.8290	NADH:flavin oxidoreductase/NADH oxidase N-terminal domain-containing protein	41174
Q59W60	CAALFM_C111390WA orf19.8281	Phospholipid scramblase	27962
Q59W68	DPP1 CAALFM_C111470CA orf19.8271	Dpp1p	29510
Q59WC4	CAALFM_C107220WA orf19.11925	F-box domain-containing protein	63635
Q59WD8	KSP1 CAALFM_C107380CA orf19.11910	Serine/threonine protein kinase	107316
Q59WE0	CAALFM_C107390WA orf19.11908	UBX domain-containing protein	62568
Q59WE1	CAALFM_C107400CA orf19.11906	Uncharacterized protein	56204
Q59WE9	CAALFM_C110690WA orf19.9888	AB hydrolase-1 domain-containing protein	36605
Q59WH5	CAALFM_C110910CA orf19.9862	Rad60/SUMO-like domain-containing protein	55553
Q59WI4	CAALFM_C110980WA orf19.9853	Uncharacterized protein	19774
Q59WJ3	CAALFM_C111080WA orf19.9844	6-phosphofructo-2-kinase	41632
Q59WK1	CAALFM_C111150WA orf19.9837	26S proteasome regulatory subunit	26373
Q59WV7	CAALFM_C600940CA orf19.7741	Pheromone-regulated protein	32573
Q59WV8	CAALFM_C600930CA orf19.7740	Uncharacterized protein	26418
Q59WW1	CAALFM_C600900CA orf19.7737	Uncharacterized protein	34443
Q59X24	PPX1 CAALFM_C206110WA orf19.11588	Exopolyphosphatase	45900
Q59X27	CAALFM_C206140CA orf19.11585	GAF domain-containing protein	60999
Q59X30	CAALFM_C206160WA orf19.11582	Uncharacterized protein	11969
Q59X36	CAALFM_C209340WA orf19.11576	Uncharacterized protein	17140
Q59X45	CAALFM_C209250WA orf19.11567	Uncharacterized protein	25155
Q59X46	CAALFM_C209240CA orf19.11566	Uncharacterized protein	24829
Q59X65	CAALFM_CR07870WA orf19.8245	Altered inheritance of mitochondria protein 32	38468
Q59X73	CAALFM_CR07940WA orf19.8237	Phenol 2-monooxygenase	80038
Q59X91	CAALFM_C500840WA orf19.8219	Uncharacterized protein	44670
Q59X93	CAALFM_C500820WA orf19.8217	Large ribosomal subunit protein mL46	33198
Q59XA3	CTF8 CAALFM_C500740WA orf19.8207	Ctf8p	18400
Q59XS8	CAALFM_C210020CA orf19.9346	Alpha-1,6-mannanase	46480
Q59Y38	CAALFM_C208650WA orf19.11094	Zinc finger CHCC-type domain-containing protein	17828
Q59Y39	CAALFM_C208660CA orf19.11093	Uncharacterized protein	72376
Q59Y55	CAALFM_C208770CA orf19.11076	Uncharacterized protein	12807
Q59YC0	CAALFM_C209480WA orf19.8984	HORMA domain-containing protein	30766
Q59YD5	CAALFM_C209630CA orf19.8969	Dynactin subunit 5	18650
Q59YF2	CAALFM_C209760WA orf19.8954	Uncharacterized protein	21437
Q59YF6	CAALFM_C209800CA orf19.8950	Uncharacterized protein	30921
Q59YG0	CAALFM_C209850CA orf19.8946	Fe2OG dioxygenase domain-containing protein	47853
Q59YG2	CAALFM_C209870WA orf19.8944	Uncharacterized protein	39185
Q59YH5	MRPL36 CAALFM_C501700WA orf19.10717	Mitochondrial 54S ribosomal protein YmL36	23763
Q59Z18	CAALFM_C207250CA orf19.9822	Intradiol ring-cleavage dioxygenases domain-containing protein	37101
Q59Z25	CAALFM_C207190CA orf19.9815	Mitochondrial nucleoid protein	18707
Q59Z27	CAALFM_C207180WA orf19.9814	Uncharacterized protein	28155
Q59Z37	CAALFM_C207080CA orf19.9803	CBS domain-containing protein	20508
Q59Z47	CAALFM_C206990WA orf19.9793	Uncharacterized protein	58858
Q59Z50	SPE3 CAALFM_C206960WA orf19.9790	Spermidine synthase	33900
Q59Z54	CAALFM_C206920CA orf19.9786	Smr domain-containing protein	29128
Q59Z67	CAALFM_C206800CA orf19.9773	Uncharacterized protein	30350
Q59Z68	CAALFM_C206790WA orf19.9772	U2 snRNP complex subunit	13326
Q59Z69	CAALFM_C206780CA orf19.9771	Ubiquitin-protein ligase	62351
Q59ZE1	CAALFM_C205490WA orf19.11062	Uncharacterized protein	16800
Q59ZE5	MDJ2 CAALFM_C205450CA orf19.11058	Mdj2p	16381
Q59ZE8	CAALFM_C205390CA orf19.11055	Biogenesis of lysosome-related organelles complex 1 subunit CNL1	16148
Q59ZF3	BIO32 CAALFM_C205360CA orf19.11051	Bio32p	53825
Q59ZF4	CAALFM_C205350CA orf19.11049	DUF1746 domain-containing protein	32186
Q59ZH1	CAALFM_C205170WA orf19.11032	Thioesterase domain-containing protein	25019
Q59ZH5	CAALFM_C205130WA orf19.11028	Enoyl reductase (ER) domain-containing protein	40897
Q59ZI6	CAALFM_C205020WA orf19.11017	Early meiotic induction protein 1	17842
Q59ZI7	MRPL10 CAALFM_C205000CA orf19.11016	Mitochondrial 54S ribosomal protein YmL10/YmL18	31870
Q59ZI8	CAALFM_C204990WA orf19.11015	Mitochondrial morphogenesis protein SLD7	31464
Q59ZY8	CAALFM_CR03560WA orf19.11878	Anaphase-promoting complex subunit 13	29993
Q59ZZ4	CAALFM_CR03510WA orf19.11872	Uncharacterized protein	65842
Q59ZZ8	CAALFM_CR03470WA orf19.11868	Uncharacterized protein	54855
Q5A012	CAALFM_CR03780CA orf19.11854	DUF202 domain-containing protein	27095
Q5A030	CAALFM_CR03870WA orf19.11836	DUF4536 domain-containing protein	10981
Q5A032	HGT3 CAALFM_CR03850WA orf19.11834	Hgt3p	71348
Q5A0H0	CAALFM_C202660WA orf19.13263	Uncharacterized protein	29202
Q5A0H4	CAALFM_C202700CA orf19.13259	Aminodeoxychorismate lyase	33724
Q5A0I0	CAALFM_C202750CA orf19.13253	Uncharacterized protein	49368
Q5A0I7	CAALFM_C202820CA orf19.13246	Hydrolase	41619
Q5A0J5	EBP7 CAALFM_C202880CA orf19.13238	Ebp7p	43830
Q5A0L0	RNR21 CAALFM_C203010CA orf19.13223	Ribonucleotide-diphosphate reductase subunit	47437
Q5A0L2	CAALFM_C203020CA orf19.13221	PH domain-containing protein	76592
Q5A0L4	PLC2 CAALFM_C203040WA orf19.13219	Plc2p	33644
Q5A0N4	CAALFM_C203170WA orf19.13199	Uncharacterized protein	28177
Q5A0W0	CAALFM_C406730CA orf19.10648	Imp2'p	51637
Q5A0Y7	CAALFM_C407000WA orf19.10621	Uncharacterized protein	23936
Q5A0Y9	CAALFM_C407020CA orf19.10619	Yippee domain-containing protein	17064
Q5A0Z0	MET16 CAALFM_C407030WA orf19.10618	Phosphoadenylyl-sulfate reductase (Thioredoxin)	29169
Q5A0Z2	YDC1 CAALFM_C407050WA orf19.10616	Alkaline dihydroceramidase	34656
Q5A107	CAALFM_C407140WA orf19.10601	PRELI/MSF1 domain-containing protein	22388
Q5A108	CAALFM_C407150WA orf19.10600	Uncharacterized protein	20761
Q5A1A5	CAALFM_C406240WA orf19.10431	PH-response regulator protein palC	50143
Q5A1B1	CAALFM_C406280CA orf19.10426	Enoyl reductase (ER) domain-containing protein	39221
Q5A1C7	CAALFM_C406420WA orf19.10410	SBE2/SBE22 middle domain-containing protein	99250
Q5A1F0	CAALFM_C406630CA orf19.10387	Uncharacterized protein	19756
Q5A1F1	CAALFM_C406640CA orf19.10386	Uncharacterized protein	18663
Q5A1L3	CAALFM_C500850CA orf19.8220	IMS import disulfide relay-system CHCH-CHCH-like Cx9C domain-containing protein	12076
Q5A1L9	TRX2 CAALFM_C500910CA orf19.9532	Trx2p	13724
Q5A1M1	TFS1 CAALFM_C500930CA orf19.9530	Tfs1p	29346
Q5A1M5	CAALFM_C501000CA orf19.9526	Uncharacterized protein	24925
Q5A1M6	CCW14 CAALFM_C501010WA orf19.9525	Ccw14p	30625
Q5A1N1	CAALFM_C501070CA orf19.9520	Uncharacterized protein	56824
Q5A1N7	CAALFM_C501110WA orf19.9514	OTU domain-containing protein	36744
Q5A1Y9	CAALFM_CR02960WA orf19.10372	Uncharacterized protein	33813
Q5A1Z1	MRP21 CAALFM_CR02950CA orf19.10371	Mitochondrial 37S ribosomal protein MRP21	22567
Q5A1Z7	CAALFM_CR02880WA orf19.10365	Uncharacterized protein	15337
Q5A214	CAALFM_CR02700WA orf19.10347	Processing of GAS1 and ALP protein 2	15186
Q5A217	CAALFM_CR02670CA orf19.10344	Uncharacterized protein	51268
Q5A297	CAALFM_C105220CA orf19.8074	RRM domain-containing protein	16210
Q5A299	CAALFM_C105250WA orf19.442	Uncharacterized protein	20788
Q5A2C1	CAALFM_C105450WA orf19.420	Uncharacterized protein	17790
Q5A2C5	CAALFM_C105480CA orf19.8046	Uncharacterized protein	42120
Q5A2C6	CAALFM_C105490CA orf19.8045	MICOS complex subunit	27224
Q5A2I3	CAALFM_C403600CA orf19.8894	RING-type domain-containing protein	54482
Q5A2J4	CAALFM_C207700CA orf19.9757	Uncharacterized protein	11590
Q5A2J5	CAALFM_C207710WA orf19.9756	Uncharacterized protein	32803
Q5A2K4	CAALFM_C207800WA orf19.9747	Cytochrome B pre-mRNA-processing protein 6	13346
Q5A2K9	CAALFM_C207870CA orf19.2195	Uncharacterized protein	20004
Q5A2T2	KRE30 CAALFM_C208000CA orf19.9729	ATP-binding cassette family ATPase	68099
Q5A2T4	CAALFM_C208020CA orf19.9726	EF-hand domain-containing protein	42434
Q5A2T5	CAALFM_C208030WA orf19.2181	Uncharacterized protein	19448
Q5A2T8	CAALFM_C208090WA orf19.2177	Uncharacterized protein	20119
Q5A2U7	CAALFM_C208170WA orf19.9714	Steryl deacetylase	50769
Q5A313	CAALFM_CR08740WA orf19.13808	SWIM-type domain-containing protein	26152
Q5A314	CAALFM_CR08720WA orf19.13807	Uncharacterized protein	71817
Q5A315	CAALFM_CR08710WA orf19.13806	Uncharacterized protein	83147
Q5A320	CAALFM_CR08670CA orf19.13801	3,2-trans-enoyl-CoA isomerase	29289
Q5A325	CAALFM_CR08640CA orf19.13796	Serine C-palmitoyltransferase	65809
Q5A327	CAALFM_CR08620CA orf19.13794	Uncharacterized protein	40982
Q5A330	PEX19 CAALFM_CR08600CA orf19.13792	Pex19p	37296
Q5A331	CAALFM_CR08590WA orf19.13790	AAA family ATPase	83074
Q5A333	CAALFM_CR08580CA orf19.13789	Uncharacterized protein	31113
Q5A341	SSY5 CAALFM_CR08540CA orf19.13780	Ssy5p	93725
Q5A345	CAALFM_CR08500WA orf19.13776	Wings apart-like protein C-terminal domain-containing protein	47133
Q5A349	CAALFM_CR08450CA orf19.13772	Uncharacterized protein	71410
Q5A350	CAALFM_CR08440WA orf19.13771	Uncharacterized protein	71530
Q5A363	CAALFM_CR08330WA orf19.13758	Uncharacterized protein	23967
Q5A371	CAALFM_CR08280WA orf19.13750	U6 snRNA phosphodiesterase	39480
Q5A373	CAALFM_CR08260CA orf19.13748	Secreted protein	11600
Q5A385	CAALFM_CR08190WA orf19.13736	Uncharacterized protein	17232
Q5A390	CAALFM_CR08130WA orf19.13731	Mitochondrial ATPase complex subunit ATP10	44246
Q5A398	CAALFM_CR08080WA orf19.13723	K Homology domain-containing protein	28122
Q5A399	PTP1 CAALFM_CR08070WA orf19.13722	Tyrosine protein phosphatase	42738
Q5A3J2	CAALFM_C111890WA orf19.12743	Carboxymuconolactone decarboxylase-like domain-containing protein	38322
Q5A3J4	CAALFM_C111910WA orf19.12741	Uncharacterized protein	48779
Q5A3J9	CAALFM_C111940CA orf19.12736	Leucine-rich repeat-containing protein 58	65951
Q5A3K0	CAALFM_C111950WA orf19.12735	Carboxymuconolactone decarboxylase-like domain-containing protein	38419
Q5A3K1	CAALFM_C111970CA orf19.12734	Uncharacterized protein	51137
Q5A3K3	CWP419 CAALFM_C111990WA orf19.12732	Uncharacterized protein	17037
Q5A3K4	CAALFM_C112000CA orf19.12731	Peptidase A1 domain-containing protein	52114
Q5A3K8	CAALFM_C112040WA orf19.12727	Uncharacterized protein	16306
Q5A3L3	LCB4 CAALFM_C112080WA orf19.12722	Sphinganine kinase	58632
Q5A3L4	CAALFM_C112090CA orf19.12721	Uncharacterized protein	51771
Q5A3L6	CAALFM_C112110CA orf19.12719	Uncharacterized protein	14420
Q5A3M0	CAALFM_C112140WA orf19.12715	CoA-binding domain-containing protein	17930
Q5A3M2	MSO1 CAALFM_C112160WA orf19.12713	Mso1p	19311
Q5A3M3	CAALFM_C112170CA orf19.12712	Protein OCA4	49290
Q5A3M4	CAALFM_C112180CA orf19.12711	Uncharacterized protein	44629
Q5A3M5	BUL4 CAALFM_C112190WA orf19.12710	Bul4p	82744
Q5A3N2	CAALFM_C112250CA orf19.12702	Uncharacterized protein	66283
Q5A3N5	CAALFM_C112280CA orf19.12699	Large ribosomal subunit protein mL50	27739
Q5A431	CAALFM_C405890WA orf19.8863	SelT/selW/selH selenoprotein domain-containing protein	19780
Q5A460	CAALFM_C405650WA orf19.8834	Protein FAF1	37096
Q5A462	CAALFM_C405630WA orf19.8832	DNA-directed RNA polymerase II core subunit	35046
Q5A470	CAALFM_C405580CA orf19.8824	Opaque-phase-specific protein OP4	34935
Q5A473	GVP36 CAALFM_C405550CA orf19.8821	Gvp36p	36167
Q5A4J5	CAALFM_C601380CA orf19.10950	Ran GTPase-binding protein	23635
Q5A4J9	CAALFM_C601420CA orf19.10946	NADH:flavin oxidoreductase/NADH oxidase N-terminal domain-containing protein	47009
Q5A4K0	FRP6 CAALFM_C601430CA orf19.10945	Frp6p	28455
Q5A4L1	CAALFM_C601560WA orf19.10934	Uncharacterized protein	40197
Q5A4L3	CAALFM_C601590WA orf19.10932	PWWP domain-containing protein	55674
Q5A4P7	CAALFM_C601870CA orf19.10898	Major facilitator superfamily (MFS) profile domain-containing protein	56925
Q5A4P8	CAALFM_C601880WA orf19.10897	Uncharacterized protein	24199
Q5A4X6	CAALFM_C500250CA orf19.8585	SRR1-like domain-containing protein	23884
Q5A4Y4	CAALFM_C500310CA orf19.8577	Uncharacterized protein	19997
Q5A4Z4	CAALFM_C500380WA orf19.8567	HTH CENPB-type domain-containing protein	91139
Q5A4Z5	CAALFM_C500390CA orf19.8566	Uncharacterized protein	18284
Q5A4Z7	CAALFM_C500400CA orf19.8564	Uncharacterized protein	92427
Q5A4Z9	MRP17 CAALFM_C500420CA orf19.8562	Mitochondrial 37S ribosomal protein YmS16	13510
Q5A508	CAALFM_C500510WA orf19.8553	Uncharacterized protein	54739
Q5A512	CAALFM_C500550CA orf19.8549	Uncharacterized protein	11946
Q5A515	CAALFM_C500580WA orf19.8546	F-box domain-containing protein	80404
Q5A5B2	CAALFM_C702930CA orf19.12635	Programmed cell death protein 2 C-terminal domain-containing protein	48982
Q5A5C1	DUG3 CAALFM_C703020CA orf19.12626	Glutamine amidotransferase subunit	38666
Q5A5F0	CAALFM_C703230CA orf19.12597	Uncharacterized protein	14843
Q5A5F3	CAALFM_C703260CA orf19.12594	Peroxisomal membrane protein 4	26499
Q5A5N2	RDH54 CAALFM_C210840WA orf19.12827	DNA-dependent ATPase	89869
Q5A5N8	PSO2 CAALFM_C210780CA orf19.12822	Pso2p	60890
Q5A5P2	AKL1 CAALFM_C210750CA orf19.12817	Serine/threonine protein kinase	81874
Q5A5P4	CAALFM_C210740CA orf19.12816	Tetratricopeptide repeat-containing protein	103717
Q5A5P6	CAALFM_C210730WA orf19.12813	Uncharacterized protein	37447
Q5A5Q7	CAALFM_C210630WA orf19.12802	Uncharacterized protein	64689
Q5A5R0	CAALFM_C210600WA orf19.12799	Uncharacterized protein	12830
Q5A5R2	UBC15 CAALFM_C210580WA orf19.12797	Ubc15p	20210
Q5A5R5	ZSF1 CAALFM_C210560CA orf19.12794	Zsf1p	23319
Q5A5S8	CAALFM_C210460CA orf19.12781	Methylenetetrahydrofolate reductase (NAD(P)H)	71457
Q5A5S9	NCE4 CAALFM_C210450WA orf19.12780	Nce4p	19178
Q5A5U1	CAALFM_C404020CA orf19.12768	Damage-regulated import facilitator 1	15702
Q5A5V4	CAALFM_C404130WA orf19.12755	Uncharacterized protein	25062
Q5A5V8	CAALFM_C404160WA orf19.12751	HotDog ACOT-type domain-containing protein	57817
Q5A646	MRP8 CAALFM_C404430WA orf19.11325	Mrp8p	23398
Q5A647	CAALFM_C404440WA orf19.11324	Sec63 complex subunit	31319
Q5A669	CAALFM_C404600CA orf19.11302	Rrn9 domain-containing protein	45898
Q5A671	CAALFM_C404630CA orf19.11300	Uncharacterized protein	14235
Q5A693	CAALFM_C404820CA orf19.11278	Mitochondrial 54S ribosomal protein YmL11	29146
Q5A6A5	CAALFM_C404930CA orf19.11265	U2-type spliceosomal complex subunit	32233
Q5A6K5	CAALFM_CR04580WA orf19.8184	Large ribosomal subunit protein bL32m	23688
Q5A6L0	RPR2 CAALFM_CR04540CA orf19.8179	Ribonuclease P protein subunit	16163
Q5A6L4	CAALFM_CR04490CA orf19.8173	Palmitoyl-protein thioesterase 1 (EC 3.1.2.22) (Palmitoyl-protein hydrolase 1)	36417
Q5A6L7	CAALFM_CR04460CA orf19.8170	Uncharacterized protein	30803
Q5A6M7	CAALFM_CR04370WA orf19.8160	Uncharacterized protein	30116
Q5A6N5	CAALFM_CR04310CA orf19.8150	Uncharacterized protein	22463
Q5A6P5	CAALFM_CR04220CA orf19.8141	Uncharacterized protein	54798
Q5A6Q6	CAALFM_CR04140WA orf19.8128	Mitochondrial 37S ribosomal protein NAM9	53390
Q5A741	OPT5 CAALFM_C208360CA orf19.12587	Opt5p	104433
Q5A753	OPY2 CAALFM_C108310WA orf19.12576	Opy2p	56838
Q5A759	CAALFM_C108240CA orf19.12569	Phosphomutase	37981
Q5A768	BUL1 CAALFM_C108170CA orf19.12560	Bul1p	84755
Q5A770	CAALFM_C108150CA orf19.12558	Uncharacterized protein	24487
Q5A784	OFR1 CAALFM_C108060WA orf19.12544	Ofr1p	15401
Q5A791	NRP1 CAALFM_C108000WA orf19.12537	Nrp1p	84768
Q5A798	MRPL3 CAALFM_C107910CA orf19.12530	Mitochondrial 54S ribosomal protein YmL3	44988
Q5A799	COI1 CAALFM_C107900WA orf19.12529	Coi1p	21294
Q5A7B1	MTO1 CAALFM_C107800WA orf19.12517	tRNA modification protein	77409
Q5A7B3	CAALFM_C107790CA orf19.12516	Protein CMS1	35158
Q5A7J8	CAALFM_C300050CA orf19.12923	Uncharacterized protein	11810
Q5A7K2	CAALFM_C300120WA orf19.5464	Uncharacterized protein	24913
Q5A7K4	CAALFM_C300140WA orf19.5462	Uncharacterized protein	24133
Q5A7K5	CAALFM_C300150WA orf19.5461	Uncharacterized protein	18814
Q5A7K7	CAALFM_C300130CA orf19.12914	LsmAD domain-containing protein	59442
Q5A7K9	CAALFM_C300160CA orf19.12912	DUF4484 domain-containing protein	54237
Q5A7L4	CAALFM_C300190WA orf19.5451	Uncharacterized protein	13022
Q5A7L5	DAL1 CAALFM_C300180CA orf19.12909	Allantoinase	64426
Q5A7L7	CAALFM_C300210CA orf19.12904	Uncharacterized protein	23378
Q5A7M0	CAALFM_C300230CA orf19.5446	Uncharacterized protein	18320
Q5A7M1	GLO3 CAALFM_C300240CA orf19.12900	ADP-ribosylation factor GTPase-activating protein	49359
Q5A7M4	CAALFM_C300270CA orf19.12897	Oxidant-induced cell-cycle arrest protein 5	57688
Q5A7M7	CAALFM_C300300WA orf19.12894	Uncharacterized protein	89600
Q5A7M8	CAALFM_C300310CA orf19.12893	SUMO-targeted ubiquitin ligase complex subunit	14702
Q5A7N5	CAALFM_C300360WA orf19.12886	Uncharacterized protein	26997
Q5A7N6	BUD21 CAALFM_C300370CA orf19.12885	Bud21p	25453
Q5A7N7	CAALFM_C300380CA orf19.12884	DNA-binding SCF ubiquitin ligase subunit	78411
Q5A7N9	CAALFM_C300390WA orf19.12883	Mn(2+) transporter	29338
Q5A7P1	CAALFM_C300410CA orf19.5424	Uncharacterized protein	20103
Q5A7P4	CAALFM_C300440WA orf19.12877	Uncharacterized protein	22806
Q5A7P6	CAALFM_C300450CA orf19.12875	Mitochondrial 54S ribosomal protein RML2	41724
Q5A7P8	CAALFM_C300470WA orf19.12873	Calcineurin-like phosphoesterase domain-containing protein	56301
Q5A7Q4	CAALFM_C300510WA orf19.12867	Uncharacterized protein	42388
Q5A7Q7	IST1 CAALFM_C300540CA orf19.12864	Ist1p	28387
Q5A7Q9	SOF1 CAALFM_C300560CA orf19.12862	rRNA-processing protein	49421
Q5A7R0	CAALFM_C300570CA orf19.12861	Phosphatase	49165
Q5A7R4	CAALFM_C300590WA orf19.5402	Uncharacterized protein	20804
Q5A7S0	CAALFM_C300610WA orf19.12852	Golgi transport complex subunit	27666
Q5A7S2	CAALFM_C300630WA orf19.12850	RAVE complex protein Rav1 C-terminal domain-containing protein	141297
Q5A7S6	CAALFM_C300680CA orf19.12845	Uncharacterized protein	15836
Q5A7S8	SWD1 CAALFM_C300690CA orf19.12843	COMPASS subunit protein	51421
Q5A843	CAALFM_CR00700WA orf19.10795	Uncharacterized protein	54362
Q5A844	CAALFM_CR00720WA orf19.3284	Uncharacterized protein	11861
Q5A845	CAALFM_CR00710CA orf19.10793	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH)	24621
Q5A853	CAALFM_CR00810WA orf19.10785	M-phase phosphoprotein 6	15060
Q5A856	CAALFM_CR00840CA orf19.3271	Uncharacterized protein	19955
Q5A857	CAALFM_CR00830WA orf19.10782	RNA polymerase II-associated protein 3	37759
Q5A862	CAALFM_CR00880WA orf19.10776	Uncharacterized protein	40817
Q5A865	ATO10 CAALFM_CR00930WA orf19.10773	Ato10p	16163
Q5A867	ATO9 CAALFM_CR00970WA orf19.10771	Ato9p	19778
Q5A873	TEN1 CAALFM_CR01010WA orf19.10765	Ten1p	14239
Q5A875	CAALFM_CR01020CA orf19.10764	Uncharacterized protein	70001
Q5A889	CTF18 CAALFM_CR01150CA orf19.10749	Ctf18p	95998
Q5A894	OYE22 CAALFM_CR01200WA orf19.10744	Oye22p	43886
Q5A899	CAALFM_CR01250CA orf19.10739	Uncharacterized protein	11748
Q5A8H8	PBP2 CAALFM_C603940CA orf19.13193	Pbp2p	58406
Q5A8I4	SKI8 CAALFM_C603890CA orf19.13187	SKI complex subunit WD repeat protein	41849
Q5A8I5	CAALFM_C603880WA orf19.13186	2-deoxy-D-gluconate 3-dehydrogenase	28695
Q5A8J1	CAALFM_C603820CA orf19.13180	MoaB/Mog domain-containing protein	35825
Q5A8M9	CAALFM_C603530CA orf19.13142	Uncharacterized protein	15518
Q5A8P6	CAALFM_C603430CA orf19.13125	AMP-dependent synthetase/ligase domain-containing protein	177931
Q5A8Z2	CAALFM_C101540WA orf19.10850	UBA domain-containing protein	70604
Q5A911	CAALFM_C101340CA orf19.10833	DUF1746 domain-containing protein	33571
Q5A915	CAALFM_C101300WA orf19.10829	Thioredoxin-like protein 1	36909
Q5A923	IFD3 CAALFM_C101240WA orf19.10821	Ifd3p	39700
Q5A924	CAALFM_C101220CA orf19.10820	Uncharacterized protein	27301
Q5A925	CAALFM_C101210WA orf19.10819	Uncharacterized protein	47799
Q5A927	CAALFM_C101190CA orf19.10817	N,N-dimethylaniline monooxygenase	53072
Q5A934	ZPR1 CAALFM_C101110CA orf19.10810	Zinc finger-containing protein	57020
Q5A937	CAALFM_C101090CA orf19.10807	Small ribosomal subunit protein mS33	12039
Q5A938	CAALFM_C101080WA orf19.10806	Uncharacterized protein	57947
Q5A945	ORC6 CAALFM_C101000CA orf19.10799	Origin recognition complex subunit 6	41148
Q5A954	CAALFM_CR02120CA orf19.10143	C2H2-type domain-containing protein	29197
Q5A975	BIO3 CAALFM_CR01920WA orf19.10122	Adenosylmethionine-8-amino-7-oxononanoate transaminase	48348
Q5A9A1	CAALFM_CR01710WA orf19.10096	G-patch domain-containing protein	32673
Q5A9C3	CAALFM_CR01560WA orf19.10076	J domain-containing protein	29332
Q5A9C6	CAALFM_CR01530CA orf19.10073	Secreted protein	13157
Q5A9D6	GPI15 CAALFM_CR01430WA orf19.10064	Phosphatidylinositol N-acetylglucosaminyltransferase	23528
Q5A9D7	CAALFM_CR01420WA orf19.10063	Transcription factor TFIIIB subunit	74064
Q5A9D8	CAALFM_CR01410CA orf19.10062	Uncharacterized protein	48854
Q5A9E8	CAALFM_CR01340WA orf19.10053	Major facilitator superfamily (MFS) profile domain-containing protein	61194
Q5A9X0	CAALFM_C301120WA orf19.10050	Methyltransferase type 11 domain-containing protein	39953
Q5A9X2	CAALFM_C301100WA orf19.10048	Uncharacterized protein	25070
Q5A9Y1	CAALFM_C300990CA orf19.10039	Uncharacterized protein	49210
Q5A9Y7	CAALFM_C300940WA orf19.10034	Ubiquitin-protein ligase	62534
Q5A9Z4	STE3 CAALFM_C105620CA orf19.10028	Ste3p	47988
Q5A9Z7	CAALFM_C105650WA orf19.10023	Uridine kinase	28511
