Gene Names	Accession	Entry	Protein names	Mass
YOR040W	OG6_101019	Q12320	Hydroxyacylglutathione hydrolase, mitochondrial (EC 3.1.2.6) (Glyoxalase II) (Glx II)	32339
YOR042W	OG6_500684	Q08412	Ubiquitin-binding protein CUE5 (Coupling of ubiquitin conjugation to ER degradation protein 5)	46870
YOR043W	OG6_114265	P12611	Growth regulation protein	55346
YOR044W	OG6_500733	Q08416	Increased recombination centers protein 23	18092
YOR045W	OG6_500948	P33448	Mitochondrial import receptor subunit TOM6 (Mitochondrial import site protein ISP6) (Translocase of outer membrane 6 kDa subunit)	6408
YOR046C	OG6_101341	P20449	ATP-dependent RNA helicase DBP5 (EC 3.6.4.13) (DEAD box protein 5) (Helicase CA5/6) (Ribonucleic acid-trafficking protein 8)	53874
YOR047C	OG6_222564	Q02794	Protein STD1 (Glucose repression modulator MSN3) (Suppressor of Tbp deletion protein 1) (Suppressor of fluoride sensitivity 3)	50261
YOR048C	OG6_100417	Q02792	5'-3' exoribonuclease 2 (EC 3.1.13.-) (Ribonucleic acid-trafficking protein 1) (p116)	115934
YOR049C	OG6_112506	Q08417	Sphingoid long-chain base transporter RSB1	43187
YOR051C	OG6_500323	Q08421	Enhancer of translation termination 1	47352
YOR052C	OG6_119318	Q08422	AN1-type zinc finger protein TMC1 (Trivalent metalloid-sensitive Cuz1-related protein 1)	16734
YOR054C	OG6_100772	Q08438	Phosphopantothenoylcysteine decarboxylase subunit VHS3 (Viable in a HAL3 SIT4 background protein 3)	73649
YOR056C	OG6_101333	Q08444	20S-pre-rRNA D-site endonuclease NOB1 (EC 3.1.-.-) (NIN1-binding protein) (Pre-rRNA-processing endonuclease NOB1)	51742
YOR057W	OG6_102530	Q08446	Protein SGT1 (Suppressor of G2 allele of SKP1)	44860
YOR058C	OG6_103576	P50275	Anaphase spindle elongation protein	101624
YOR059C	OG6_109506	Q08448	Lipid droplet phospholipase 1 (EC 3.1.-.-) (EC 3.1.1.4)	51106
YOR060C	OG6_500285	Q08457	Mitochondrial morphogenesis protein SLD7 (Synthetic lethality with DPB11-24 mutation protein 7)	29557
YOR061W	OG6_100821	P19454	Casein kinase II subunit alpha' (CK II) (EC 2.7.11.1)	39404
YOR062C	OG6_222608	P36025	Uncharacterized protein YOR062C	31880
YOR063W	OG6_100665	P14126	Large ribosomal subunit protein uL3 (60S ribosomal protein L3) (Maintenance of killer protein 8) (RP1) (Trichodermin resistance protein) (YL1)	43758
YOR064C	OG6_500968	Q08465	Protein YNG1 (ING1 homolog 1)	25350
YOR065W	OG6_102032	P07143	Cytochrome c1, heme protein, mitochondrial (EC 7.1.1.8) (Complex III subunit 4) (Complex III subunit IV) (Cytochrome b-c1 complex subunit 4) (Ubiquinol-cytochrome c oxidoreductase cytochrome c1 subunit) (Cytochrome c-1)	34055
YOR066W	OG6_500229	Q08471	G1-specific transcription factors activator MSA1 (MBF and SBF-associated protein 1)	68691
YOR067C	OG6_103222	P40351	Dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase (EC 2.4.1.265) (Asparagine-linked glycosylation protein 8) (Dolichyl-P-Glc:Glc1Man9GlcNAc2-PP-dolichyl alpha-1,3-glucosyltransferase) (Dolichyl-P-Glc:Glc1Man9GlcNAc2-PP-dolichyl glucosyltransferase)	67385
YOR068C	OG6_500665	Q08474	Vacuolar morphogenesis protein 10	11764
YOR069W	OG6_102065	Q92331	Vacuolar protein sorting-associated protein 5 (Carboxypeptidase Y-deficient protein 10) (Vacuolar protein-targeting protein 5)	76484
YOR070C	OG6_101452	Q08484	GTPase-activating protein GYP1 (GAP for YPT1)	73289
YOR071C	OG6_181781	Q08485	Nicotinamide riboside transporter 1 (Thiamine transport protein 71)	67193
YOR072W-B	OG6_181782	Q3E832	Uncharacterized protein YOR072W-B	6133
YOR073W	OG6_500788	Q08490	Shugoshin	66706
YOR074C	OG6_101427	P06785	Thymidylate synthase (TS) (TSase) (EC 2.1.1.45) (Cell division cycle protein 21) (Constitutive RNR3 transcription protein 9)	35047
YOR075W	OG6_103713	P41834	Syntaxin UFE1	40539
YOR076C	OG6_499883	Q08491	Superkiller protein 7	84779
YOR077W	OG6_102520	P40962	Zinc finger protein RTS2	27054
YOR078W	OG6_500629	Q08492	U3 small nucleolar RNA-associated protein 16 (U3 snoRNA-associated protein 16) (Bud site selection protein 21) (U three protein 16)	24385
YOR079C	OG6_105217	Q12067	Metal homeostasis factor ATX2	34408
YOR080W	OG6_119818	Q08496	Protein DIA2 (Digs into agar protein 2)	85070
YOR081C	OG6_102894	Q12043	Triacylglycerol lipase 5 (TAG lipase 5) (TG lipase 5) (EC 3.1.1.3) (Lipase 5)	84716
YOR083W	OG6_499839	Q12416	G1-specific transcriptional repressor WHI5	32901
YOR084W	OG6_107277	Q12405	Peroxisomal membrane protein LPX1 (EC 3.1.1.-) (Lipase of peroxisomes protein 1)	43727
YOR085W	OG6_101708	P48439	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 3 (Oligosaccharyl transferase 34 kDa subunit) (Oligosaccharyl transferase subunit OST3) (Oligosaccharyl transferase subunit gamma)	39483
YOR086C	OG6_100476	Q12466	Tricalbin-1	133576
YOR087W	OG6_118290	Q12324	Calcium channel YVC1 (TRP homolog) (Yeast vacuolar conductance protein 1)	77953
YOR089C	OG6_100743	P36017	Vacuolar protein sorting-associated protein 21 (GTP-binding protein YPT51) (Vacuolar protein-targeting protein 12)	23081
YOR090C	OG6_101170	Q12511	[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial (PDP 1) (EC 3.1.3.43) (Phosphatase two C protein 5) (Protein phosphatase 2C homolog 5) (PP2C-5) (Protein phosphatase of PDH protein 1) (Pyruvate dehydrogenase complex phosphatase 1) (PDC phosphatase 1)	63669
YOR091W	OG6_103017	Q12000	Translation machinery-associated protein 46 (DRG family-regulatory protein 1)	39514
YOR092W	OG6_122958	Q99252	Protein ECM3 (Extracellular mutant protein 3)	68015
YOR093C	OG6_101035	Q12275	Homeostatic regulator of DAG (EC 6.2.-.-) (Changed mutation rate protein 2) (DISCO-interacting protein 2)	186907
YOR094W	OG6_103717	P40994	ADP-ribosylation factor 3	20696
YOR095C	OG6_101105	Q12189	Ribose-5-phosphate isomerase (EC 5.3.1.6) (D-ribose-5-phosphate ketol-isomerase) (Phosphoriboisomerase)	28258
YOR096W	OG6_101127	P26786	Small ribosomal subunit protein eS7A (40S ribosomal protein S7-A) (RP30) (RP40)	21622
YOR097C	OG6_499962	Q12274	Uncharacterized protein YOR097C	19401
YOR098C	OG6_500308	P20676	Nucleoporin NUP1 (Nuclear pore protein NUP1)	113581
YOR099W	OG6_104259	P27810	Alpha-1,2 mannosyltransferase KTR1 (EC 2.4.1.-)	46022
YOR100C	OG6_102800	Q12289	Mitochondrial carnitine carrier	34754
YOR101W	OG6_100217	P01119	Ras-like protein 1 (EC 3.6.5.2)	34347
YOR103C	OG6_103289	P46964	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2 (Oligosaccharyl transferase subunit OST2) (Oligosaccharyl transferase 16 kDa subunit) (Oligosaccharyl transferase subunit epsilon)	14698
YOR104W	OG6_500532	Q12057	[PSI+] induction protein 2	32084
YOR105W	OG6_500087	Q08504	Uncharacterized protein YOR105W	12335
YOR106W	OG6_102289	Q12241	Syntaxin VAM3 (Vacuolar morphogenesis protein 3)	32498
YOR107W	OG6_112352	Q99188	Regulator of G-protein signaling 2	35100
YOR108W	OG6_110817	Q12166	2-isopropylmalate synthase 2, mitochondrial (EC 2.3.3.13) (Alpha-IPM synthase 2) (Alpha-isopropylmalate synthase 2) (Alpha-isopropylmalate synthase II)	67200
YOR109W	OG6_101787	Q12271	Polyphosphatidylinositol phosphatase INP53 (Suppressor of PMA1 protein 2) (Synaptojanin-like protein 3) [Includes: SAC1-like phosphoinositide phosphatase (EC 3.1.3.-); Phosphatidylinositol 4,5-bisphosphate 5-phosphatase (EC 3.1.3.36)]	124577
YOR110W	OG6_102745	Q12415	Transcription factor tau 55 kDa subunit (TFIIIC 55 kDa subunit) (Transcription factor C subunit 7)	49146
YOR111W	OG6_101328	Q99210	dTTP/UTP pyrophosphatase (dTTPase/UTPase) (EC 3.6.1.9) (Maf-like protein YOR111W) (Nucleoside triphosphate pyrophosphatase) (Nucleotide pyrophosphatase) (Nucleotide PPase)	26477
YOR112W	OG6_102836	Q12453	Cytoplasmic export protein 1	84769
YOR113W	OG6_115680	P41696	Transcription factor AZF1 (asparagine-rich zinc-finger protein 1)	101170
YOR114W	OG6_500396	Q12219	Mitochondrial HMG-box protein CIM1 (Copy number influence on Mtdna protein 1)	34975
YOR115C	OG6_102793	Q99394	Trafficking protein particle complex subunit 33 (TRAPP subunit 33) (Transport protein particle 33 kDa subunit)	30749
YOR116C	OG6_100210	P04051	DNA-directed RNA polymerase III subunit RPC1 (RNA polymerase III subunit C1) (EC 2.7.7.6) (DNA-directed RNA polymerase III largest subunit) (RNA polymerase III subunit C160)	162301
YOR117W	OG6_101915	P33297	26S proteasome regulatory subunit 6A (Tat-binding protein homolog 1) (TBP-1)	48256
YOR118W	OG6_118122	Q12108	Restriction of telomere capping protein 5	64294
YOR119C	OG6_101068	Q12196	Serine/threonine-protein kinase RIO1 (EC 2.7.11.1) (EC 3.6.3.-) (Ribosomal RNA-processing protein 10)	56122
YOR120W	OG6_100072	P14065	Glycerol 2-dehydrogenase (NADP(+)) (EC 1.1.1.156) (Galactose-inducible crystallin-like protein 1)	35079
YOR122C	OG6_101239	P07274	Profilin	13677
YOR123C	OG6_104699	P38439	RNA polymerase-associated protein LEO1	53920
YOR124C	OG6_116931	Q01476	Ubiquitin carboxyl-terminal hydrolase 2 (EC 3.4.19.12) (Deubiquitinating enzyme 2) (Ubiquitin thioesterase 2) (Ubiquitin-specific-processing protease 2)	146355
YOR125C	OG6_104460	P41735	5-demethoxyubiquinone hydroxylase, mitochondrial (DMQ hydroxylase) (EC 1.14.99.60) (Catabolite repression protein 5) (NADPH-dependent 3-demethoxyubiquinone 3-hydroxylase) (EC 1.14.13.253) (Ubiquinone biosynthesis monooxygenase COQ7)	26060
YOR126C	OG6_102634	P41734	Isoamyl acetate-hydrolyzing esterase (EC 3.1.1.112)	27346
YOR127W	OG6_155958	P39083	Rho-type GTPase-activating protein 1	112832
YOR128C	OG6_101589	P21264	Phosphoribosylaminoimidazole carboxylase (EC 4.1.1.21) (AIR carboxylase) (AIRC)	62339
YOR129C	OG6_109955	Q99222	ARF3-interacting protein 1	102250
YOR130C	OG6_107933	Q12375	Mitochondrial ornithine transporter 1	31520
YOR131C	OG6_109293	Q12486	Uncharacterized hydrolase YOR131C (EC 3.-.-.-)	24840
YOR132W	OG6_118299	P32913	Vacuolar protein sorting-associated protein 17 (Carboxypeptidase Y-deficient protein 21) (Vacuolar protein targeting protein 3)	63204
YOR133W	OG6_100212	P32324	Elongation factor 2 (EF-2) (EC 3.6.5.-) (Eukaryotic elongation factor 2) (eEF2) (Ribosomal translocase) (Translation elongation factor 2)	93289
YOR134W	OG6_114191	Q12128	Rho-GTPase-activating protein BAG7	46216
YOR136W	OG6_100541	P28241	Isocitrate dehydrogenase [NAD] subunit 2, mitochondrial (EC 1.1.1.41) (Isocitric dehydrogenase) (NAD(+)-specific ICDH)	39739
YOR137C	OG6_500498	Q12212	Protein SIA1	71846
YOR138C	OG6_499934	Q12242	UBA domain-containing protein RUP1	75361
YOR140W	OG6_500049	P20134	Flocculation suppression protein (Protein SFL1)	83345
YOR141C	OG6_104893	Q12386	Actin-like protein ARP8	100209
YOR142W	OG6_100834	P53598	Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)	35032
YOR142W-A	OG6_100069	P0CX59	Transposon Ty1-OR Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	49098
YOR142W-B	OG6_100069	Q92393	Transposon Ty1-OR Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	198537
YOR143C	OG6_101973	P35202	Thiamine pyrophosphokinase (TPK) (Thiamine kinase) (EC 2.7.6.2)	36616
YOR144C	OG6_129948	Q12050	Telomere length regulation protein ELG1 (Regulator of Ty1 transposition protein 110) (Telomere elongation suppressor ELG1)	91262
YOR145C	OG6_101323	Q99216	Pre-rRNA-processing protein PNO1 (Partner of NOB1) (Ribosomal RNA-processing protein 20)	30332
YOR147W	OG6_500223	Q12171	Mitochondrial distribution and morphology protein 32	72028
YOR148C	OG6_163400	Q02521	Pre-mRNA-splicing factor SPP2 (Spliceosome maturation protein SPP2) (Suppressor of PRP protein 2)	20648
YOR149C	OG6_105833	Q04174	GPI mannosyltransferase 4 (EC 2.4.1.-) (GPI mannosyltransferase IV) (GPI-MT-IV)	59883
YOR150W	OG6_101118	Q12487	Large ribosomal subunit protein uL13m (54S ribosomal protein L23, mitochondrial) (YmL23)	18463
YOR151C	OG6_100190	P08518	DNA-directed RNA polymerase II subunit RPB2 (RNA polymerase II subunit 2) (EC 2.7.7.6) (B150) (DNA-directed RNA polymerase II 140 kDa polypeptide)	138751
YOR152C	OG6_500027	Q99325	Autophagy-related protein 40	29693
YOR153W	OG6_100151	P33302	Pleiotropic ABC efflux transporter of multiple drugs (Pleiotropic drug resistance protein 5) (Suppressor of toxicity of sporidesmin)	170438
YOR154W	OG6_103990	Q12232	Uncharacterized protein SLP1 (SUN-like protein 1)	67452
YOR155C	OG6_108620	Q99312	IMP-specific 5'-nucleotidase 1 (EC 3.1.3.99)	51330
YOR156C	OG6_102691	Q12216	E3 SUMO-protein ligase SIZ2 (EC 2.3.2.-) (E3 SUMO-protein transferase SIZ2) (SAP and Miz-finger domain-containing protein 2)	81178
YOR157C	OG6_101382	P25043	Proteasome subunit beta type-2 (EC 3.4.25.1) (Macropain subunit PUP1) (Multicatalytic endopeptidase complex subunit PUP1) (Proteasome component PUP1) (Proteinase YSCE subunit PUP1)	28268
YOR158W	OG6_500655	P17558	Small ribosomal subunit protein mS26 (37S ribosomal protein PET123, mitochondrial)	35998
YOR159C	OG6_102613	Q12330	Small nuclear ribonucleoprotein E (snRNP-E) (Sm protein E) (Sm-E) (SmE)	10375
YOR160W	OG6_103041	Q99189	mRNA transport regulator MTR10	110745
YOR161C	OG6_104517	Q12412	Protein PNS1 (pH nine-sensitive protein 1)	60251
YOR161C-C	OG6_499986	Q8TGS0	Uncharacterized protein YOR161C-C	5428
YOR162C	OG6_162027	Q12172	Zinc finger transcription factor YRR1 (Pleiotropic drug-resistance protein 2)	92468
YOR163W	OG6_101097	Q99321	Diphosphoinositol polyphosphate phosphohydrolase DDP1 (EC 3.6.1.52) (Diadenosine 5',5'''-P1,P6-hexaphosphate hydrolase) (Ap6A hydrolase) (Diadenosine and diphosphoinositol polyphosphate phosphohydrolase 1) (Diadenosine hexaphosphate hydrolase (AMP-forming)) (EC 3.6.1.60) (Endopolyphosphatase) (EC 3.6.1.10)	21572
YOR164C	OG6_103135	Q12125	Golgi to ER traffic protein 4 (Guided entry of tail-anchored proteins 4)	36280
YOR165W	OG6_104183	Q99287	Protein SEY1 (EC 3.6.5.-) (Synthetic enhancer of YOP1 protein)	89432
YOR166C	OG6_107272	Q12104	Transcriptional protein SWT1 (Synthetically lethal with TREX protein 1)	52374
YOR167C	OG6_101185	Q3E7X9	Small ribosomal subunit protein eS28A (40S ribosomal protein S28-A) (S33) (YS27)	7592
YOR168W	OG6_101072	P13188	Glutamine--tRNA ligase (EC 6.1.1.18) (Glutaminyl-tRNA synthetase) (GlnRS)	93133
YOR171C	OG6_101566	Q12246	Sphingoid long chain base kinase 4 (LCB kinase 4) (EC 2.7.1.91) (Sphinganine kinase 4)	69639
YOR172W	OG6_162027	Q12340	Zinc finger transcription factor YRM1 (Reveromycin resistance modulator 1)	91084
YOR173W	OG6_104575	Q12123	Inactive diphosphatase DCS2 (Histidine triad protein) (Protein Dcs2p)	40941
YOR174W	OG6_221206	Q12343	Mediator of RNA polymerase II transcription subunit 4 (Mediator complex subunit 4)	32205
YOR175C	OG6_101140	Q08548	Lysophospholipid acyltransferase (LPLAT) (EC 2.3.1.23) (EC 2.3.1.51) (EC 2.3.1.n6) (EC 2.3.1.n7) (1-acyl-sn-glycerol-3-phosphate acyltransferase) (AGPAT) (Lysophosphatidic acid acyltransferase) (LPAAT) (Lysophosphatidylcholine acyltransferase) (LPCAT) (Lysophosphatidylethanolamine acyltransferase) (LPEAT) (Lysophosphatidylserine acyltransferase) (LPSAT) (Sphingolipid compensation protein 4)	72228
YOR176W	OG6_101310	P16622	Ferrochelatase, mitochondrial (EC 4.98.1.1) (Heme synthase) (Protoheme ferro-lyase)	44596
YOR177C	OG6_123134	Q08550	Meiotic plaque component protein 54	54358
YOR178C	OG6_220708	P28006	Serine/threonine-protein phosphatase 1 regulatory subunit GAC1	88533
YOR179C	OG6_500583	Q08553	Protein SYC1	20866
YOR180C	OG6_103916	Q08558	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase (EC 5.3.3.21) (Peroxisomal di-isomerase DCI1)	30058
YOR181W	OG6_104030	Q12446	Proline-rich protein LAS17	67572
YOR182C	OG6_101018	P0CX34	Small ribosomal subunit protein eS30B (40S ribosomal protein S30-B)	7118
YOR183W	OG6_500580	Q08559	Protein FYV12 (Function required for yeast viability protein 12)	14792
YOR184W	OG6_102566	P33330	Phosphoserine aminotransferase (PSAT) (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase) (Serine requiring protein 1)	43416
YOR185C	OG6_101761	P32836	GTP-binding nuclear protein GSP2/CNR2	24991
YOR186W	OG6_499929	Q08560	Putative uncharacterized protein YOR186W	16180
YOR187W	OG6_100780	P02992	Elongation factor Tu, mitochondrial (tufM)	47972
YOR188W	OG6_177178	P21339	Morphogenesis-related protein MSB1 (Multicopy suppressor of bud emergence 1)	129971
YOR189W	OG6_500961	Q08561	Ino eighty subunit 4	13092
YOR190W	OG6_107620	P32603	Sporulation-specific glucan 1,3-beta-glucosidase (EC 3.2.1.58) (Exo-1,3-beta-glucanase)	51809
YOR191W	OG6_101296	Q08562	ATP-dependent helicase ULS1 (EC 3.6.4.-) (Role in silencing protein 1) (Ubiquitin ligase for SUMO conjugates protein 1)	184406
YOR192C	OG6_181781	Q08579	Thiamine transporter THI72	67186
YOR192C-A	OG6_100069	Q12439	Transposon Ty2-OR1 Gag polyprotein (TY2A) (TYA) (Transposon Ty2 protein A) [Cleaved into: Capsid protein (CA); Gag-p4]	49736
YOR192C-B	OG6_100069	Q12113	Transposon Ty2-OR1 Gag-Pol polyprotein (TY2A-TY2B) (Transposon Ty2 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA); Ty2 protease (PR) (EC 3.4.23.-); Integrase (IN); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4)]	201984
YOR192C-C	OG6_181777	Q3E736	Uncharacterized protein YOR192C-C	9036
YOR193W	OG6_222620	Q08580	Peroxisomal membrane protein PEX27 (Peroxin-27)	44131
YOR194C	OG6_107535	P32773	Transcription initiation factor IIA large subunit (TFIIA large subunit) (TFIIA 32 kDa subunit)	32201
YOR195W	OG6_499973	Q08581	Kinetochore protein SLK19 (Synthetic lethal KAR3 protein 19)	95380
YOR196C	OG6_100980	P32875	Lipoyl synthase, mitochondrial (EC 2.8.1.8) (Lipoate synthase) (LS) (Lip-syn) (Lipoic acid synthase)	46247
YOR197W	OG6_101407	Q08601	Metacaspase-1 (EC 3.4.22.-) [Cleaved into: Large subunit p20; Small subunit p10]	47982
YOR198C	OG6_105795	P38934	Nuclear segregation protein BFR1 (Brefeldin A resistance protein 1)	54639
YOR201C	OG6_102128	P25270	rRNA methyltransferase 1, mitochondrial (EC 2.1.1.-) (21S rRNA (guanosine(2270)-2'-O)-methyltransferase) (21S rRNA [Gm2270] 2'-O-methyltransferase) (Mitochondrial large ribosomal RNA ribose methylase) (Petite colonies protein 56)	46387
YOR202W	OG6_103268	P06633	Imidazoleglycerol-phosphate dehydratase (IGPD) (EC 4.2.1.19)	23833
YOR204W	OG6_100461	P06634	ATP-dependent RNA helicase DED1 (EC 3.6.4.13) (DEAD box protein 1) (Defines essential domain protein 1)	65553
YOR205C	OG6_102331	Q08622	Genetic interactor of prohibitins 3, mitochondrial (Altered inheritance of mitochondria protein 40) (Found in mitochondrial proteome protein 38)	63853
YOR206W	OG6_102068	P39744	Nucleolar complex protein 2	81601
YOR207C	OG6_100190	P22276	DNA-directed RNA polymerase III subunit RPC2 (RNA polymerase III subunit C2) (EC 2.7.7.6) (C128) (DNA-directed RNA polymerase III 130 kDa polypeptide)	129456
YOR208W	OG6_121739	P29461	Tyrosine-protein phosphatase 2 (EC 3.1.3.48) (Protein-tyrosine phosphatase 2) (PTPase 2)	85868
YOR209C	OG6_109462	P39683	Nicotinate phosphoribosyltransferase (NAPRTase) (EC 6.3.4.21)	49019
YOR210W	OG6_101548	P22139	DNA-directed RNA polymerases I, II, and III subunit RPABC5 (RNA polymerases I, II, and III subunit ABC5) (ABC10-beta) (ABC8) (DNA-directed RNA polymerases I, II, and III 8.3 kDa polypeptide)	8278
YOR211C	OG6_114251	P32266	Dynamin-like GTPase MGM1, mitochondrial (EC 3.6.5.5) (Mitochondrial division and morphology protein 17) (Mitochondrial genome maintenance protein 1) [Cleaved into: Dynamin-like GTPase MGM1, long form (l-MGM1); Dynamin-like GTPase MGM1, small form (s-MGM1)]	99178
YOR212W	OG6_101247	P18851	Guanine nucleotide-binding protein subunit beta	46581
YOR213C	OG6_500820	Q99314	Something about silencing protein 5	29018
YOR214C	OG6_500017	Q12282	Sorulation-regulated protein 2	26157
YOR215C	OG6_107459	Q12032	Altered inheritance of mitochondria protein 41, mitochondrial	21229
YOR216C	OG6_111491	Q12234	GRIP domain-containing protein RUD3 (Golgin-related protein 1) (Relieves USO1-1 transport defect protein 3)	56069
YOR217W	OG6_101059	P38630	Replication factor C subunit 1 (Replication factor C1) (Activator 1 95 kDa subunit) (Cell division control protein 44)	94903
YOR219C	OG6_186240	P33894	Dipeptidyl aminopeptidase A (DPAP A) (EC 3.4.14.-) (YSCIV)	107200
YOR220W	OG6_500904	Q12044	Regulator of calcineurin 2 (Weak suppressor of PAT1 ts protein 1)	29256
YOR221C	OG6_101327	Q12283	Malonyl CoA-acyl carrier protein transacylase, mitochondrial (MCT) (EC 2.3.1.39) (Malonyl-CoA:ACP transferase)	40707
